<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AAB.TO,20230810,0.03,0.03,0.03,0.03,551000
AAV.TO,20230810,9.42,9.48,9.2,9.31,470466
ABX.TO,20230810,22.25,22.57,22.13,22.38,2898283
AC.TO,20230810,22.75,22.95,22.39,22.86,3014588
ACB.TO,20230810,0.72,0.73,0.7,0.7,533658
ACD.TO,20230810,6.53,6.53,6.53,6.53,200
ACD.DB.TO,20230810,98,98,98,98,19000
ACO.X.TO,20230810,37.72,37.87,37.3,37.52,301395
ACQ.TO,20230810,22.9,25.49,22.8,25.35,274469
AD.DB.TO,20230810,98,98,98,98,13000
AD.DB.A.TO,20230810,95.95,95.95,95.25,95.25,25000
AD.UN.TO,20230810,15.06,15.23,15.05,15.08,19254
ADCO.TO,20230810,0.205,0.205,0.205,0.205,5500
ADEN.TO,20230810,36.25,36.5,35.12,35.31,45251
ADN.TO,20230810,17.1,17.16,17.1,17.14,4826
ADW.A.TO,20230810,4.48,4.48,4.32,4.43,29594
ADW.B.TO,20230810,5.37,5.37,5.37,5.37,413
AEM.TO,20230810,65.51,65.86,64.6,65.08,2337333
AFN.TO,20230810,52.81,54.36,51.72,52.58,48363
AFN.DB.G.TO,20230810,99.28,99.28,99.28,99.28,12000
AFN.DB.H.TO,20230810,96.37,97,96.37,97,23000
AFN.DB.I.TO,20230810,131.95,131.95,131.95,131.95,30000
AFN.DB.J.TO,20230810,100.9,101,100.9,101,25000
AGF.B.TO,20230810,7.8,7.8,7.7,7.77,46947
AGI.TO,20230810,15.85,15.86,15.49,15.61,837377
AI.TO,20230810,11.36,11.5,11.34,11.45,25760
AI.DB.E.TO,20230810,95.12,95.12,95.12,95.12,1000
AI.DB.F.TO,20230810,85.65,85.65,85.65,85.65,4000
AIF.TO,20230810,43.55,44.16,43.46,43.8,93627
AII.TO,20230810,0.56,0.58,0.56,0.57,40510
AIM.TO,20230810,3.29,3.29,3.2,3.2,30455
AIM.PR.C.TO,20230810,19.7,19.7,19.7,19.7,200
AKT.A.TO,20230810,1.91,1.93,1.8,1.82,90300
ALA.TO,20230810,25.8,26.11,25.79,26.08,629547
ALA.PR.A.TO,20230810,15.26,15.26,15.24,15.24,1535
ALA.PR.B.TO,20230810,17.73,17.73,17.45,17.45,1100
ALA.PR.G.TO,20230810,17.69,17.75,17.69,17.75,300
ALC.TO,20230810,15.59,15.75,15.27,15.75,9090
ALC.DB.A.TO,20230810,105,105,105,105,10000
ALS.TO,20230810,19.96,19.96,19.38,19.53,97489
ALYA.TO,20230810,2.39,2.45,2.35,2.42,72319
AMC.TO,20230810,2.85,2.92,2.71,2.86,273305
AND.TO,20230810,40.9,41.15,40.83,41.13,19134
AOI.TO,20230810,3.17,3.19,3.14,3.17,546727
AOT.TO,20230810,0.54,0.55,0.54,0.54,38857
AP.UN.TO,20230810,21.47,21.56,21.3,21.46,282916
APLI.TO,20230810,0.055,0.06,0.05,0.05,299593
APR.UN.TO,20230810,11.64,11.69,11.64,11.66,3204
APS.TO,20230810,5.03,5.15,5.03,5.15,948
AQN.TO,20230810,10.58,10.65,10.01,10.29,4645680
AQN.PR.A.TO,20230810,19.32,19.32,19.32,19.32,200
AQN.PR.D.TO,20230810,19.2,19.2,19.2,19.2,300
AR.TO,20230810,0.54,0.56,0.54,0.55,2012754
ARB.TO,20230810,25.65,25.65,25.65,25.65,112
ARE.TO,20230810,10.85,10.88,10.64,10.75,290950
ARG.TO,20230810,1.51,1.52,1.49,1.5,97739
ARIS.TO,20230810,3.07,3.07,2.88,2.93,412700
ARIS.WT.A.TO,20230810,0.2,0.22,0.2,0.22,10000
ARKG.TO,20230810,13.95,13.95,13.95,13.95,162
ARKK.TO,20230810,16.98,17,16.8,16.83,3544
ARR.TO,20230810,9.08,9.08,8.92,8.98,4000
ARX.TO,20230810,20.73,20.91,20.61,20.75,1501490
ASCU.TO,20230810,1.68,1.68,1.6,1.66,41641
ASM.TO,20230810,0.9,0.91,0.86,0.87,94179
ASND.TO,20230810,0.11,0.11,0.11,0.11,227500
ASTL.TO,20230810,9.17,9.24,8.97,9.16,147559
ATCU.TO,20230810,0.5,0.51,0.5,0.5,46991
ATD.TO,20230810,67.66,68.97,67.66,68.91,903056
ATH.TO,20230810,3.73,3.77,3.68,3.7,2361871
ATS.TO,20230810,59.68,59.68,58.58,58.64,304887
ATSX.TO,20230810,22.81,22.81,22.81,22.81,100
ATZ.TO,20230810,23.8,24.14,22.93,24.1,700692
AUGB.F.TO,20230810,39.03,39.03,39.03,39.03,100
AUMN.TO,20230810,1.33,1.33,1.22,1.27,7559
AVCN.TO,20230810,0.25,0.25,0.23,0.235,45300
AVL.TO,20230810,0.145,0.16,0.145,0.15,769750
AVNT.TO,20230810,0.215,0.215,0.195,0.2,67958
AW.UN.TO,20230810,33.54,34.53,33.32,34.21,32873
AX.PR.E.TO,20230810,17.46,17.46,17.21,17.21,5459
AX.PR.I.TO,20230810,18.2,18.25,18,18,4850
AX.UN.TO,20230810,7.13,7.22,7.11,7.15,229504
AYA.TO,20230810,7.99,8,7.56,7.64,210063
BABY.TO,20230810,0.66,0.68,0.65,0.67,106797
BAM.TO,20230810,45.49,47.28,45.22,46.95,1712514
BANK.TO,20230810,7.58,7.6,7.55,7.55,13752
BASE.TO,20230810,26.59,26.59,26.23,26.26,1121
BB.TO,20230810,6.21,6.34,6.21,6.28,429322
BBD.A.TO,20230810,55.49,55.87,55,55,4068
BBD.B.TO,20230810,54.58,55.64,54.44,55.46,395611
BBD.PR.B.TO,20230810,17.25,17.25,16.64,16.64,1100
BBD.PR.C.TO,20230810,17.77,17.82,17.64,17.74,1818
BBU.UN.TO,20230810,23.38,23.9,23.22,23.51,35432
BBUC.TO,20230810,27.51,27.82,27.22,27.24,39207
BCE.TO,20230810,56.81,57.2,56.81,56.89,1448276
BCE.PR.A.TO,20230810,17.04,17.04,16.95,17.03,11698
BCE.PR.B.TO,20230810,18.08,18.08,18.03,18.03,4043
BCE.PR.C.TO,20230810,17.38,17.42,17.37,17.37,1875
BCE.PR.D.TO,20230810,17.96,18,17.96,18,6700
BCE.PR.E.TO,20230810,17.95,18,17.95,18,2500
BCE.PR.F.TO,20230810,16.1,16.2,16.03,16.03,2400
BCE.PR.G.TO,20230810,14.87,14.87,14.83,14.83,400
BCE.PR.I.TO,20230810,14.67,14.7,14.67,14.7,400
