<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AAB.TO,20241009,0.035,0.04,0.035,0.04,65000
AAUC.TO,20241009,3.07,3.1,3.05,3.1,1022724
AAV.TO,20241009,9.15,9.26,9.1,9.23,968479
AAV.DB.TO,20241009,100.5,100.5,100,100,53000
ABX.TO,20241009,26.75,27,26.42,26.96,2727080
AC.TO,20241009,16.4,16.65,16.39,16.65,1899958
ACB.TO,20241009,7.36,7.4,7.25,7.3,361767
ACD.TO,20241009,4.29,4.29,4.19,4.19,500
ACO.X.TO,20241009,47.84,48.1,47.72,47.8,114040
ACQ.TO,20241009,15.72,15.9,15.7,15.9,8161
ACX.TO,20241009,6,6,5.9,5.96,25004
AD.DB.A.TO,20241009,100,100,100,100,48000
AD.UN.TO,20241009,18.25,18.36,18.12,18.22,58839
ADEN.TO,20241009,42.32,44.03,42.32,43.5,61179
ADN.TO,20241009,17.97,18.09,17.97,18.06,1713
ADW.A.TO,20241009,4.33,4.38,4.25,4.38,40054
ADW.B.TO,20241009,5.15,5.2,5.15,5.2,1200
AEG.TO,20241009,0.4,0.41,0.4,0.41,2000
AEM.TO,20241009,106.08,107.28,104.99,107.19,543643
AFN.TO,20241009,52.93,53.21,52.28,52.28,82827
AFN.DB.G.TO,20241009,100.01,100.01,100,100,80000
AFN.DB.J.TO,20241009,104,105,104,105,35000
AG.TO,20241009,8.44,8.58,8.36,8.58,483370
AGF.B.TO,20241009,10.44,10.47,10.31,10.44,93878
AGG.TO,20241009,19.75,19.75,19.75,19.75,100
AGI.TO,20241009,26.5,26.51,25.97,26.28,1120487
AI.TO,20241009,11.25,11.28,11.19,11.21,67308
AI.DB.D.TO,20241009,99,99,99,99,11000
AI.DB.E.TO,20241009,99.53,99.55,99.53,99.55,19000
AI.DB.F.TO,20241009,98.89,98.89,98.89,98.89,1000
AI.DB.G.TO,20241009,99,99.98,99,99.98,15000
AIDX.TO,20241009,1.4,1.41,1.36,1.4,254034
AIF.TO,20241009,52.72,53.55,52.72,53.45,29426
AII.TO,20241009,0.86,0.89,0.84,0.89,96590
AIM.TO,20241009,2.56,2.59,2.5,2.51,32111
AIM.PR.A.TO,20241009,17.15,17.15,17.15,17.15,100
AKT.A.TO,20241009,1.54,1.61,1.49,1.56,314179
AKT.B.TO,20241009,1.92,1.92,1.92,1.92,100
ALA.TO,20241009,33.91,34.2,33.91,34.09,322690
ALA.PR.A.TO,20241009,18.85,18.89,18.8,18.8,1900
ALA.PR.B.TO,20241009,21.4,21.4,21.25,21.25,1600
ALA.PR.G.TO,20241009,22.55,22.81,22.55,22.8,64271
ALC.TO,20241009,15.31,15.34,15.16,15.16,13277
ALS.TO,20241009,25.06,25.36,25.06,25.25,65996
ALYA.TO,20241009,1.69,1.72,1.68,1.69,8870
