<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AAB.TO,20231211,0.025,0.025,0.025,0.025,1000
AAUC.TO,20231211,4,4,3.63,3.85,65476
AAV.TO,20231211,8.49,8.54,8.19,8.23,1005066
ABX.TO,20231211,22.53,22.66,22.29,22.61,2953855
AC.TO,20231211,18.52,18.56,17.88,17.96,3398417
ACB.TO,20231211,0.71,0.71,0.65,0.66,2008182
ACD.TO,20231211,4.56,4.56,4.55,4.56,700
ACO.X.TO,20231211,37.51,37.54,36.82,37.05,151766
ACQ.TO,20231211,18.21,18.25,17.79,18.05,27219
AD.DB.TO,20231211,97.55,97.65,97.51,97.51,43000
AD.DB.A.TO,20231211,92.51,93,92,92,60000
AD.UN.TO,20231211,15.49,15.49,15.21,15.41,36754
ADCO.TO,20231211,0.19,0.19,0.185,0.185,61200
ADEN.TO,20231211,26.12,26.12,25.8,26.04,14226
ADN.TO,20231211,17.14,17.25,17.14,17.2,2858
ADW.A.TO,20231211,4.6,4.6,4.4,4.4,19132
AEM.TO,20231211,68.76,69.55,67.82,69.43,1591506
AEZS.TO,20231211,3.22,3.22,2.76,2.76,1297
AFN.TO,20231211,51.73,52.31,51.56,51.6,26379
AFN.DB.F.TO,20231211,98.96,99.25,98.85,98.85,34000
AFN.DB.G.TO,20231211,97.02,97.02,97.02,97.02,4000
AFN.DB.H.TO,20231211,96,96.88,96,96,16000
AGF.B.TO,20231211,7.47,7.47,7.4,7.42,32857
AGI.TO,20231211,18.33,18.39,17.96,18.21,746302
AI.TO,20231211,10.33,10.33,10.23,10.25,44501
AI.DB.D.TO,20231211,93,93.12,93,93.12,23000
AI.DB.G.TO,20231211,82,82.01,81.5,81.5,117000
AIDX.TO,20231211,0.86,0.86,0.82,0.83,428279
AIF.TO,20231211,39.19,39.2,38.87,39.12,39941
AII.TO,20231211,0.54,0.55,0.54,0.55,21742
AIM.TO,20231211,2.86,2.92,2.82,2.91,45837
AIM.PR.A.TO,20231211,16,16,16,16,600
AKT.A.TO,20231211,1.39,1.4,1.38,1.39,5501
ALA.TO,20231211,27.87,27.87,27.34,27.4,998829
ALA.PR.A.TO,20231211,16.5,16.52,16.48,16.48,2203
ALA.PR.B.TO,20231211,19,19.04,18.99,19.04,869
ALA.PR.G.TO,20231211,21.4,21.59,21.35,21.59,3500
ALA.PR.H.TO,20231211,22.88,22.88,22.38,22.45,1200
ALC.TO,20231211,15.06,15.06,14.97,15.01,3411
ALC.DB.A.TO,20231211,103.77,103.77,103.77,103.77,5000
ALS.TO,20231211,19.03,19.15,18.67,19.08,109788
ALYA.TO,20231211,1.37,1.4,1.34,1.37,111588
AMC.TO,20231211,2.13,2.18,2.08,2.1,142740
AMM.TO,20231211,0.19,0.205,0.185,0.205,15500
AND.TO,20231211,40.44,40.44,39.44,39.95,9529
AOI.TO,20231211,2.45,2.45,2.41,2.41,181639
AOT.TO,20231211,0.425,0.425,0.4,0.4,258241
AP.UN.TO,20231211,19,19.06,18.34,18.43,499402
APLI.TO,20231211,0.035,0.035,0.035,0.035,41999
APR.UN.TO,20231211,10.53,10.57,10.33,10.36,28638
APS.TO,20231211,3.75,3.75,3.5,3.55,3100
AQN.TO,20231211,8.14,8.25,8.13,8.24,2414291
AQN.PR.A.TO,20231211,20,20.19,19.71,20.19,4776
AQN.PR.D.TO,20231211,20,20.05,19.91,20.05,1800
AR.TO,20231211,0.385,0.39,0.375,0.375,2911260
ARA.TO,20231211,0.43,0.44,0.4,0.4,258050
ARE.TO,20231211,11.69,11.73,11.53,11.7,169191
ARG.TO,20231211,1.3,1.31,1.27,1.29,125057
ARIS.TO,20231211,4.24,4.24,4,4.03,303082
ARIS.WT.A.TO,20231211,0.22,0.22,0.2,0.21,80500
ARKG.TO,20231211,12.47,12.47,12.47,12.47,526
ARKK.TO,20231211,19.2,19.26,19.1,19.26,4503
ARKW.TO,20231211,22.88,22.88,22.73,22.78,952
ARR.TO,20231211,7.51,7.75,7.51,7.64,16225
ARX.TO,20231211,20.35,20.48,19.98,20.17,3268405
ASCU.TO,20231211,1.52,1.55,1.5,1.55,17050
ASM.TO,20231211,0.7,0.7,0.65,0.68,38224
ASND.TO,20231211,0.095,0.095,0.095,0.095,53000
ASTL.TO,20231211,11.16,11.16,10.96,11.02,44988
ASTL.WT.TO,20231211,1.5,1.5,1.5,1.5,1200
ATCU.TO,20231211,0.37,0.37,0.335,0.335,21500
ATD.TO,20231211,76.54,77.13,76.09,76.46,1274224
ATH.TO,20231211,3.76,3.76,3.62,3.7,2769208
ATRL.TO,20231211,41.04,41.5,39.5,39.99,328908
ATS.TO,20231211,52.49,54.44,52.2,54.24,133681
ATZ.TO,20231211,24.55,24.55,23.39,23.47,489902
AUGB.F.TO,20231211,39.72,39.72,39.72,39.72,100
AUMN.TO,20231211,0.68,0.68,0.66,0.67,5224
AVCN.TO,20231211,0.5,0.5,0.475,0.485,58528
AVL.TO,20231211,0.1,0.105,0.1,0.1,344388
AVNT.TO,20231211,0.145,0.145,0.14,0.14,177280
AW.UN.TO,20231211,31.34,31.34,30.8,30.8,8923
AX.PR.E.TO,20231211,15.99,16,15.91,15.99,3300
AX.PR.I.TO,20231211,16,16.01,15.84,15.84,14200
AX.UN.TO,20231211,6.33,6.33,6.19,6.2,176366
AXIS.TO,20231211,0.065,0.065,0.065,0.065,5000
AYA.TO,20231211,9.95,9.97,9.71,9.97,156578
BABY.TO,20231211,0.35,0.35,0.305,0.32,243817
BABY.WT.A.TO,20231211,0.085,0.085,0.085,0.085,500
BAM.TO,20231211,48.79,48.93,48.4,48.83,1226341
BANK.TO,20231211,7.12,7.17,7.1,7.16,71250
BASE.TO,20231211,25.3,25.45,25.16,25.45,9894
BB.TO,20231211,5.2,5.66,5.16,5.55,1343486
BBD.A.TO,20231211,49.28,50.02,49.25,49.92,2691
BBD.B.TO,20231211,48.81,50.04,48.6,49.88,455091
BBD.PR.C.TO,20231211,17.89,17.89,17.7,17.71,6944
BBU.UN.TO,20231211,22.81,23,22.6,22.81,13802
BBUC.TO,20231211,26.42,26.91,26.42,26.91,20971
BCE.TO,20231211,55.23,55.29,54.65,54.84,3739830
BCE.PR.A.TO,20231211,15.7,15.7,15.55,15.55,31229
BCE.PR.B.TO,20231211,17.9,17.9,17.7,17.7,5019
BCE.PR.C.TO,20231211,16.05,16.05,16,16,7067
