<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AAB.TO,20240829,0.045,0.045,0.045,0.045,46999
AAUC.TO,20240829,3.09,3.15,3.09,3.11,54946
AAV.TO,20240829,9.63,9.75,9.54,9.71,222771
ABX.TO,20240829,27.07,27.61,27.01,27.43,2912600
AC.TO,20240829,15.57,15.58,15.31,15.33,2043262
ACB.TO,20240829,8.03,8.28,7.98,8.12,417904
ACD.TO,20240829,4.05,4.05,4.05,4.05,300
ACO.X.TO,20240829,44.96,45.14,44.82,45.07,122601
ACQ.TO,20240829,14.44,15.06,14.44,14.92,59626
ACX.TO,20240829,6.24,6.3,6.24,6.29,8011
AD.DB.A.TO,20240829,100,100,100,100,3000
AD.UN.TO,20240829,16.55,16.65,16.43,16.54,25106
ADCO.TO,20240829,0.195,0.195,0.18,0.18,17000
ADEN.TO,20240829,41.23,41.43,40.61,40.98,21561
ADN.TO,20240829,17.38,17.4,17.36,17.39,2411
ADW.A.TO,20240829,3.88,3.93,3.85,3.86,12340
ADW.B.TO,20240829,5,5.05,5,5.05,1900
AEG.TO,20240829,0.385,0.4,0.385,0.4,20999
AEM.TO,20240829,109.73,111.85,109.6,110.75,641268
AFN.TO,20240829,55.32,55.45,54.32,54.62,32783
AFN.DB.G.TO,20240829,99.91,99.91,99.9,99.9,38000
AFN.DB.I.TO,20240829,131.61,131.61,131.61,131.61,5000
AFN.DB.J.TO,20240829,105,105,105,105,10000
AG.TO,20240829,7.54,7.64,7.52,7.55,289832
AGF.B.TO,20240829,7.81,7.95,7.81,7.86,64039
AGI.TO,20240829,25.82,26.22,25.75,25.84,438777
AI.TO,20240829,11.73,11.74,11.6,11.6,45251
AI.DB.D.TO,20240829,99,99,99,99,101000
AI.DB.F.TO,20240829,94.07,94.07,94.06,94.06,20000
AI.DB.G.TO,20240829,97.5,97.5,97.5,97.5,1000
AIDX.TO,20240829,1.84,1.89,1.82,1.85,337981
AIF.TO,20240829,53.59,54.07,53.04,53.51,106293
AIGO.TO,20240829,20.72,20.72,20.7,20.7,600
AII.TO,20240829,0.8,0.8,0.79,0.8,90900
AIM.TO,20240829,2.5,2.56,2.49,2.54,26163
AKT.A.TO,20240829,1.38,1.39,1.35,1.37,20300
ALA.TO,20240829,33.92,34.1,33.65,33.75,1112166
ALA.PR.A.TO,20240829,19.4,19.4,19.35,19.4,1500
ALA.PR.B.TO,20240829,21.75,21.75,21.44,21.44,600
ALA.PR.G.TO,20240829,23.86,23.86,23.49,23.55,6975
ALC.TO,20240829,14.58,14.59,14.42,14.47,6151
ALS.TO,20240829,23.61,23.94,23.37,23.93,65007
ALYA.TO,20240829,1.91,1.92,1.75,1.84,38276
AMAX.TO,20240829,19.92,20.11,19.92,20.05,8525
AMC.TO,20240829,1.86,1.91,1.82,1.88,167994
AMHE.TO,20240829,11.53,11.57,11.39,11.41,4460
AMM.TO,20240829,0.055,0.065,0.055,0.055,115203
AMZH.TO,20240829,11.63,11.67,11.48,11.48,2921
AND.TO,20240829,39.25,39.78,39.25,39.42,14246
ANRG.TO,20240829,0.51,0.56,0.51,0.56,10549
AOI.TO,20240829,2.03,2.07,2.03,2.06,130654
AOT.TO,20240829,0.53,0.55,0.52,0.53,402794
AP.UN.TO,20240829,17.6,17.63,17.31,17.4,1152222
APLI.TO,20240829,0.035,0.035,0.035,0.035,16500
APR.UN.TO,20240829,11.27,11.35,11.21,11.34,21480
APS.TO,20240829,0.53,0.53,0.53,0.53,803
AQN.TO,20240829,7.14,7.29,7.06,7.23,2760762
