<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AAB.TO,20230517,0.04,0.04,0.035,0.04,18000
AAV.TO,20230517,7.4,7.62,7.1,7.57,732910
ABX.TO,20230517,25.16,25.19,24.77,24.79,2476025
AC.TO,20230517,21.76,22.95,21.75,22.32,6605692
ACAA.TO,20230517,19.98,19.98,19.98,19.98,0
ACB.TO,20230517,0.76,0.81,0.76,0.81,631054
ACB.WS.U.TO,20230517,0.075,0.075,0.075,0.075,0
ACD.TO,20230517,6.39,6.39,6.39,6.39,0
ACD.DB.TO,20230517,98.6,98.6,98.6,98.6,0
ACO.X.TO,20230517,44.25,44.26,43.61,44.01,200193
ACO.Y.TO,20230517,44.49,44.88,44.49,44.88,208
ACQ.TO,20230517,15.9,17.39,15.7,17.31,125871
AD.DB.TO,20230517,98.51,98.51,98.51,98.51,15000
AD.DB.A.TO,20230517,95,95,95,95,0
AD.UN.TO,20230517,15.78,15.78,15.52,15.55,160260
ADCO.TO,20230517,0.235,0.24,0.235,0.24,50500
ADEN.TO,20230517,27.5,29.03,27.5,29.03,39375
ADN.TO,20230517,16.74,16.88,16.69,16.88,6804
ADW.A.TO,20230517,4.22,4.32,4.2,4.22,21356
ADW.B.TO,20230517,5.99,5.99,5.99,5.99,0
AEG.TO,20230517,0.42,0.445,0.42,0.445,1000
AEM.TO,20230517,75.3,75.3,73.57,74.11,1146779
AEZS.TO,20230517,3.61,3.84,3.52,3.84,1300
AFN.TO,20230517,51.71,52.61,51.71,52.54,39883
AFN.DB.F.TO,20230517,98.5,99.25,98.5,99.25,101000
AFN.DB.G.TO,20230517,98.9,98.9,98.9,98.9,0
AFN.DB.H.TO,20230517,98,98,98,98,7000
AFN.DB.I.TO,20230517,131.19,131.19,131.19,131.19,0
AFN.DB.J.TO,20230517,100.02,100.02,100.02,100.02,51000
AGF.B.TO,20230517,7.04,7.22,7,7.18,366566
AGI.TO,20230517,17.53,17.65,17.18,17.3,560993
AI.TO,20230517,11.56,11.61,11.45,11.5,49057
AI.DB.C.TO,20230517,98.5,98.5,98.5,98.5,5000
AI.DB.D.TO,20230517,97.25,97.45,97.25,97.25,29000
AI.DB.E.TO,20230517,98.4,98.4,98.4,98.4,10000
AI.DB.F.TO,20230517,89,89,89,89,0
AI.DB.G.TO,20230517,86,86,86,86,0
AIF.TO,20230517,40.38,41.01,40.22,40.92,68014
AII.TO,20230517,0.61,0.61,0.61,0.61,1500
AIM.TO,20230517,3.49,3.54,3.46,3.51,74369
AIM.PR.A.TO,20230517,18.61,18.61,18.6,18.6,500
AIM.PR.C.TO,20230517,20.7,20.7,20.7,20.7,100
AKT.A.TO,20230517,1.31,1.32,1.26,1.32,180244
ALA.TO,20230517,23.35,23.37,23.06,23.35,402266
ALA.PR.A.TO,20230517,14.81,14.81,14.79,14.79,1600
ALA.PR.B.TO,20230517,16.7,16.7,16.7,16.7,900
ALA.PR.G.TO,20230517,17.1,17.1,16.97,17,8122
ALA.PR.H.TO,20230517,18.88,19,18.2,19,1300
ALC.TO,20230517,15.34,15.34,15.17,15.2,6279
ALC.DB.A.TO,20230517,104.07,104.07,104.07,104.07,0
ALS.TO,20230517,21.63,21.77,21.35,21.65,59833
ALYA.TO,20230517,2.56,2.59,2.55,2.59,8001
AMC.TO,20230517,4,4,3.74,3.74,69182
AMM.TO,20230517,0.165,0.165,0.15,0.155,37051
AND.TO,20230517,48.4,48.72,48.25,48.5,5860
AOI.TO,20230517,2.56,2.59,2.56,2.59,245918
AOT.TO,20230517,0.59,0.61,0.59,0.6,60735
AP.UN.TO,20230517,22.54,22.61,22.34,22.53,348977
APLI.TO,20230517,0.04,0.04,0.035,0.035,135000
APR.UN.TO,20230517,11.38,11.38,11.13,11.19,20504
APS.TO,20230517,0.69,0.69,0.65,0.65,8905
AQN.TO,20230517,11.4,11.52,11.3,11.49,2188983
AQN.PR.A.TO,20230517,19.29,19.29,19.06,19.06,300
AQN.PR.D.TO,20230517,19.35,19.35,19.35,19.35,2300
AR.TO,20230517,0.65,0.66,0.65,0.65,2631091
ARA.TO,20230517,0.46,0.46,0.45,0.45,55279
ARB.TO,20230517,25.55,25.55,25.55,25.55,705
ARE.TO,20230517,13.08,13.24,12.5,13.14,245851
ARG.TO,20230517,1.55,1.57,1.53,1.55,200425
ARIS.TO,20230517,3.3,3.3,3.2,3.22,237136
ARIS.WT.A.TO,20230517,0.3,0.3,0.3,0.3,0
ARKG.TO,20230517,12.83,12.83,12.83,12.83,0
ARKK.TO,20230517,15.08,15.19,15.08,15.15,1243
ARKW.TO,20230517,16.44,16.44,16.44,16.44,0
