<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AAB.TO,20231110,0.02,0.02,0.02,0.02,2000
AAUC.TO,20231110,4.08,4.08,3.95,3.95,5364
AAV.TO,20231110,9.7,9.85,9.62,9.85,375681
ABX.TO,20231110,20.93,21.02,20.78,20.98,2302757
AC.TO,20231110,18.09,18.19,17.89,18.11,1233866
ACB.TO,20231110,0.69,0.71,0.64,0.65,2661256
ACO.X.TO,20231110,37.51,37.74,37.36,37.5,94891
ACO.Y.TO,20231110,38.55,38.55,38.55,38.55,100
ACQ.TO,20231110,20.3,20.99,19.5,20.5,187886
AD.DB.TO,20231110,97.52,97.52,97.52,97.52,10000
AD.DB.A.TO,20231110,90,90,90,90,8000
AD.UN.TO,20231110,14.38,14.38,14.03,14.26,50345
ADCO.TO,20231110,0.195,0.195,0.19,0.19,2500
ADEN.TO,20231110,26.71,26.99,26.17,26.17,17194
ADN.TO,20231110,16.3,16.32,16.21,16.21,2587
ADW.A.TO,20231110,3.8,4.3,3.8,4.21,103939
ADW.B.TO,20231110,5.28,5.28,5.1,5.1,901
AEM.TO,20231110,65,65.14,64.34,64.9,721754
AEZS.TO,20231110,2,2.07,2,2.07,400
AFN.TO,20231110,51.36,52.1,49.6,50.38,41848
AFN.DB.F.TO,20231110,98.01,98.01,97.7,98,41999
AFN.DB.G.TO,20231110,97,97.98,96.9,96.9,48000
AFN.DB.J.TO,20231110,95.5,95.5,95.5,95.5,100000
AGF.B.TO,20231110,6.86,7.03,6.83,7,53779
AGI.TO,20231110,17.77,17.89,17.53,17.63,536265
AGRI.RT.U.TO,20231110,0.05,0.05,0.01,0.01,20000
AGRI.WT.U.TO,20231110,0.005,0.005,0.005,0.005,20000
AI.TO,20231110,10.41,10.53,10.39,10.53,14013
AI.DB.D.TO,20231110,91,91,91,91,15000
AI.DB.F.TO,20231110,85,85,85,85,17000
AIDX.TO,20231110,0.71,0.72,0.7,0.7,71400
AIF.TO,20231110,40,40,35.29,38.25,1059660
AII.TO,20231110,0.54,0.54,0.53,0.53,7500
AIM.TO,20231110,2.97,3.02,2.95,2.97,40689
AKT.A.TO,20231110,1.4,1.45,1.39,1.45,302409
ALA.TO,20231110,26.47,26.48,26.1,26.39,559589
ALA.PR.A.TO,20231110,15.01,15.3,15,15.3,5899
ALA.PR.B.TO,20231110,17.9,17.9,17.8,17.8,800
ALA.PR.G.TO,20231110,19.9,20.1,19.9,20.1,12496
ALC.TO,20231110,14.61,14.61,14.45,14.45,16548
ALC.DB.A.TO,20231110,100.1,100.17,100.1,100.17,40000
ALS.TO,20231110,19.07,19.19,18.86,19.05,108695
ALYA.TO,20231110,1.74,1.8,1.74,1.8,27111
AMC.TO,20231110,2.29,2.29,2.17,2.17,164417
AMM.TO,20231110,0.2,0.2,0.195,0.195,2011
AND.TO,20231110,39.4,39.4,38.59,38.96,18617
AOI.TO,20231110,2.63,2.63,2.56,2.61,145452
AOT.TO,20231110,0.43,0.44,0.39,0.415,395292
AP.UN.TO,20231110,16.41,16.79,16.21,16.5,305387
APLI.TO,20231110,0.04,0.04,0.035,0.035,74000
APR.UN.TO,20231110,9.9,10.21,9.82,9.98,57965
APS.TO,20231110,4,4.03,3.38,3.4,18530
AQN.TO,20231110,7.6,7.79,7.3,7.73,2491760
AQN.PR.A.TO,20231110,18.5,18.55,18.37,18.49,39389
AQN.PR.D.TO,20231110,18.85,19.3,18.82,19,7700
AR.TO,20231110,0.45,0.46,0.43,0.455,2137056
ARA.TO,20231110,0.41,0.425,0.41,0.41,41851
