<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AAB.TO,20230320,0.04,0.04,0.04,0.04,447000
AAV.TO,20230320,7.75,8.11,7.72,8.08,473432
ABX.TO,20230320,25.02,25.28,24.73,24.89,9821960
AC.TO,20230320,18.16,18.28,17.9,18.14,2193377
ACB.TO,20230320,1,1,0.89,0.91,1311341
ACD.TO,20230320,7,7,7,7,200
ACD.DB.TO,20230320,97.52,97.52,97.52,97.52,0
ACO.X.TO,20230320,42,42.32,41.91,42.23,354710
ACQ.TO,20230320,18.86,19.23,18.07,18.32,98323
AD.UN.TO,20230320,16.4,16.5,16.03,16.16,124416
ADCO.TO,20230320,0.255,0.255,0.255,0.255,500
ADEN.TO,20230320,25.57,25.58,24.84,24.99,38838
ADN.TO,20230320,15.88,15.96,15.74,15.92,2967
ADW.A.TO,20230320,4.89,4.89,4.77,4.86,9733
AEG.TO,20230320,0.45,0.49,0.45,0.49,1400
AEM.TO,20230320,70.46,70.83,69.11,69.48,2874783
AEZS.TO,20230320,3.6,3.6,3.55,3.55,240
AFN.TO,20230320,61.38,61.51,59.72,61.37,125485
AFN.DB.F.TO,20230320,98.96,98.96,98,98,29000
AFN.DB.G.TO,20230320,98.26,98.75,98.25,98.25,31000
AFN.DB.H.TO,20230320,94.13,94.13,94,94,50000
AFN.DB.I.TO,20230320,142.5,144.5,142.5,144.5,165000
AFN.DB.J.TO,20230320,106.9,107,105.9,107,421000
AGF.B.TO,20230320,9.1,9.11,8.84,8.87,222334
AGI.TO,20230320,15.64,15.74,15.35,15.55,1003041
AI.TO,20230320,11.98,12.15,11.89,12.15,35315
AI.DB.F.TO,20230320,88,88,85,85,10000
AI.DB.G.TO,20230320,87.3,87.5,87.1,87.5,35000
AIF.TO,20230320,57.27,58.64,57.27,58.06,52285
AII.TO,20230320,0.67,0.72,0.67,0.72,97095
AIM.TO,20230320,3.3,3.36,3.26,3.36,94926
AIM.PR.C.TO,20230320,21.7,21.7,21.7,21.7,100
AKT.A.TO,20230320,1.3,1.34,1.23,1.34,28150
ALA.TO,20230320,21.97,22.26,21.94,22.18,1622223
ALA.PR.A.TO,20230320,15.2,15.42,15.2,15.42,2800
ALA.PR.B.TO,20230320,17.73,17.73,17.73,17.73,700
ALA.PR.G.TO,20230320,17.59,17.6,17.59,17.6,975
ALC.TO,20230320,15.31,15.52,15.25,15.52,17576
ALC.DB.A.TO,20230320,105.07,106,105,106,106000
ALS.TO,20230320,22.91,23.3,22.46,22.75,142714
ALYA.TO,20230320,2.66,2.69,2.66,2.69,34019
AMC.TO,20230320,4.15,4.2,4.08,4.18,37363
AMM.TO,20230320,0.285,0.285,0.275,0.275,6500
AND.TO,20230320,45.49,46.21,45.49,45.92,17577
AOI.TO,20230320,2.69,2.81,2.66,2.77,591106
AOT.TO,20230320,0.66,0.71,0.66,0.7,206385
AP.UN.TO,20230320,24.52,24.84,24.46,24.62,281987
APLI.TO,20230320,0.04,0.04,0.04,0.04,61669
APR.UN.TO,20230320,11.41,11.7,11.11,11.64,56063
APS.TO,20230320,0.69,0.8,0.69,0.8,29363
AQN.TO,20230320,10.85,10.91,10.59,10.65,4487542
AQN.PR.A.TO,20230320,19.82,19.91,19.82,19.86,1100
AQN.PR.D.TO,20230320,19.5,19.5,19.5,19.5,119
AR.TO,20230320,0.59,0.59,0.54,0.57,2765925
ARA.TO,20230320,0.47,0.47,0.4625,0.4625,6500
ARB.TO,20230320,25.61,25.62,25.61,25.62,12783
ARE.TO,20230320,13.3,13.44,13.06,13.41,457010
ARG.TO,20230320,1.46,1.53,1.46,1.52,136731
ARIS.TO,20230320,4.12,4.18,4.07,4.09,207833
ARIS.WT.A.TO,20230320,0.35,0.35,0.32,0.32,4500
ARKG.TO,20230320,12.45,12.45,12.45,12.45,492
ARKK.TO,20230320,15.42,15.42,14.94,15.08,10587
ARKW.TO,20230320,17.34,17.34,17.34,17.34,175
ARR.TO,20230320,8.3,8.51,8.3,8.42,5281
ARX.TO,20230320,14.94,15.4,14.66,15.37,4974884
ASCU.TO,20230320,1.87,1.93,1.8,1.85,45825
ASM.TO,20230320,1.01,1.05,1,1.05,49044
ASND.TO,20230320,0.22,0.22,0.215,0.22,3700
ASTL.TO,20230320,10.66,10.93,10.42,10.53,114492
ATD.TO,20230320,61.88,64.9,61.51,62.72,1592855
ATH.TO,20230320,2.81,2.83,2.73,2.82,6314096
ATS.TO,20230320,54.49,55.56,54.45,55.23,98044
ATZ.TO,20230320,41.16,41.7,39.88,40.51,353884
AUGB.F.TO,20230320,35.88,35.89,35.88,35.89,7000
AUMN.TO,20230320,0.315,0.375,0.31,0.36,39885
AVCN.TO,20230320,0.38,0.38,0.38,0.38,2003
AVL.TO,20230320,0.125,0.125,0.12,0.12,406133
AVNT.TO,20230320,0.185,0.185,0.18,0.18,187803
AW.UN.TO,20230320,35.01,35.69,35.01,35.69,7905
AX.PR.E.TO,20230320,23.03,23.03,23.03,23.03,100
AX.PR.I.TO,20230320,24.6,24.65,24.41,24.45,5400
AX.UN.TO,20230320,7.94,7.95,7.8,7.87,694941
AYA.TO,20230320,9.5,9.52,9.28,9.45,660935
BABY.TO,20230320,0.89,0.89,0.85,0.85,13502
BAM.TO,20230320,42.38,42.8,42.2,42.67,1210262
BANK.TO,20230320,7.29,7.33,7.27,7.31,39426
BASE.TO,20230320,26.27,26.28,26.25,26.25,4286
BASE.B.TO,20230320,26.69,26.69,26.69,26.69,3800
BB.TO,20230320,5.06,5.08,4.92,4.94,1172799
BBD.A.TO,20230320,59,59,55.96,57.5,6793
BBD.B.TO,20230320,59.72,59.87,55.14,57.37,675081
BBD.PR.B.TO,20230320,17.91,17.95,17.73,17.73,1400
BBD.PR.C.TO,20230320,17.69,17.9,17.69,17.9,2110
BBD.PR.D.TO,20230320,19.12,19.12,19.12,19.12,1800
BBU.UN.TO,20230320,22.67,23.05,22.5,22.5,183677
BBUC.TO,20230320,23.39,23.95,23.38,23.61,35016
BCE.TO,20230320,60.1,60.81,60.07,60.75,4841164
BCE.PR.A.TO,20230320,17.29,17.3,17.26,17.26,1586
BCE.PR.B.TO,20230320,18.29,18.29,18.2,18.21,5100
BCE.PR.C.TO,20230320,17.87,18.2,17.87,18.11,2800
BCE.PR.D.TO,20230320,18.11,18.2,18.11,18.15,13600
BCE.PR.E.TO,20230320,18.12,18.28,18.12,18.22,3600
BCE.PR.F.TO,20230320,16.02,16.02,15.66,16,2800
BCE.PR.G.TO,20230320,14.63,15,14.63,15,600
BCE.PR.K.TO,20230320,13.95,13.99,13.85,13.9,12244
BCE.PR.M.TO,20230320,14.5,14.5,14.37,14.37,1300
BCE.PR.N.TO,20230320,17.15,17.15,17.15,17.15,100
BCE.PR.Q.TO,20230320,19.85,19.85,19.85,19.85,800
BCE.PR.R.TO,20230320,14.5,15.08,14.5,15.08,1800
BCE.PR.S.TO,20230320,18.19,18.19,18.15,18.15,500
BCE.PR.T.TO,20230320,17.77,17.79,17.77,17.79,200
BCE.PR.Y.TO,20230320,18.21,18.21,18.21,18.21,800
BCE.PR.Z.TO,20230320,18.56,18.71,18.56,18.6,1100
BCT.TO,20230320,9.63,9.63,9.33,9.59,3895
BDGI.TO,20230320,29.02,29.19,28.51,28.86,74882
BDI.TO,20230320,6.2,6.2,6.03,6.15,44026
BDIV.TO,20230320,17.03,17.16,17.03,17.16,2011
BDT.TO,20230320,9.1,9.23,9.1,9.22,49038
BEI.UN.TO,20230320,55.95,56.03,55,55.25,233896
BEK.B.TO,20230320,13.06,13.06,12.81,12.81,400
BEP.PR.G.TO,20230320,21.43,21.84,21.43,21.77,800
BEP.PR.M.TO,20230320,21.6,21.6,21.15,21.45,2100
BEP.PR.R.TO,20230320,19.2,19.2,19.05,19.14,3550
BEP.UN.TO,20230320,39.79,40.05,39.39,39.85,142380
BEPC.TO,20230320,42.78,43.09,41.95,42.9,338390
BEPR.TO,20230320,8.62,8.62,8.47,8.47,3084
BGI.UN.TO,20230320,4.41,4.5,4.3,4.38,30625
BHC.TO,20230320,10.43,10.51,10.26,10.36,284947
BIP.PR.A.TO,20230320,17.02,17.02,16.86,16.86,1600
BIP.PR.B.TO,20230320,23.25,23.25,22.74,22.8,2888
BIP.PR.E.TO,20230320,21.9,21.9,21.52,21.65,16519
BIP.PR.F.TO,20230320,19.22,19.6,19.22,19.55,1600
BIP.UN.TO,20230320,44.27,44.63,43.73,44.42,497099
BIPC.TO,20230320,60.51,60.96,59.58,60.79,130417
BIR.TO,20230320,7.94,8.1,7.82,8.09,2616856
BITF.TO,20230320,1.35,1.35,1.22,1.25,1589754
BITI.TO,20230320,13.34,13.55,13.2,13.4,135982
BITI.U.TO,20230320,9.69,9.69,9.69,9.69,200
BK.TO,20230320,13.13,13.31,13.03,13.24,86316
BK.PR.A.TO,20230320,10.07,10.07,10.05,10.05,46700
BKCC.TO,20230320,14.56,14.57,14.55,14.57,1269
BKI.TO,20230320,0.075,0.075,0.065,0.07,239750
BLB.UN.TO,20230320,7.97,7.97,7.97,7.97,850
BLCO.TO,20230320,21.65,21.7,21.65,21.7,203
BLDP.TO,20230320,6.78,7.2,6.66,6.93,811722
BLN.TO,20230320,2.22,2.35,2.2,2.31,8200
BLOV.TO,20230320,22.04,22.09,22.03,22.09,600
BLX.TO,20230320,38.4,38.61,37.61,38.19,153665
