<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AAB.TO,20230116,0.05,0.05,0.045,0.045,11000
AAV.TO,20230116,8.8,8.97,8.77,8.91,537834
ABX.TO,20230116,26.07,26.35,26.07,26.1,667857
AC.TO,20230116,21.85,22.25,21.85,21.93,1302912
ACAA.TO,20230116,20.26,20.26,20.26,20.26,0
ACB.TO,20230116,1.37,1.43,1.37,1.4,766362
ACB.WS.U.TO,20230116,0.16,0.16,0.16,0.16,0
ACD.TO,20230116,7.65,7.65,7.65,7.65,100
ACD.DB.TO,20230116,99.25,99.25,99.25,99.25,5000
ACO.X.TO,20230116,43.28,44.13,43.28,43.98,86076
ACO.Y.TO,20230116,43.43,43.43,43.43,43.43,0
ACQ.TO,20230116,24.64,24.64,24.2,24.35,26145
AD.DB.TO,20230116,97.99,97.99,97.99,97.99,3000
AD.DB.A.TO,20230116,94.9,94.9,94.9,94.9,0
AD.UN.TO,20230116,16.94,17.25,16.83,17.18,56482
ADCO.TO,20230116,0.275,0.275,0.27,0.27,2504
ADEN.TO,20230116,29.2,29.73,29.2,29.35,127189
ADN.TO,20230116,16.49,16.49,16,16.01,5871
ADW.A.TO,20230116,4.9,5,4.9,4.96,11265
ADW.B.TO,20230116,6.97,6.97,6.97,6.97,0
AEG.TO,20230116,0.56,0.73,0.56,0.73,8090
AEM.TO,20230116,74.54,75.47,74.49,74.89,218138
AEZS.TO,20230116,5.05,5.29,5.05,5.24,463
AFN.TO,20230116,45.33,45.89,45.15,45.57,18127
AFN.DB.F.TO,20230116,98.49,98.5,98.49,98.5,64000
AFN.DB.G.TO,20230116,95.66,95.66,95.66,95.66,3000
AFN.DB.H.TO,20230116,97,97.05,97,97,230000
AFN.DB.I.TO,20230116,115.09,116.01,115.09,115.67,112000
AFN.DB.J.TO,20230116,98,98,97.98,98,39000
AGF.B.TO,20230116,7.55,7.74,7.55,7.63,42058
AGI.TO,20230116,14.73,15.09,14.73,14.94,586091
AGRI.RT.U.TO,20230116,0.01,0.01,0.01,0.01,0
AI.TO,20230116,11.16,11.19,11.07,11.19,39916
AI.DB.C.TO,20230116,98.5,98.5,98.5,98.5,0
AI.DB.D.TO,20230116,96.49,96.49,96.49,96.49,1000
AI.DB.E.TO,20230116,97.9,98,97.9,98,10000
AI.DB.F.TO,20230116,91.75,91.75,91.75,91.75,0
AI.DB.G.TO,20230116,85.8,85.8,85.8,85.8,0
AIF.TO,20230116,56.1,56.44,55.44,55.8,34574
AII.TO,20230116,0.85,0.86,0.85,0.85,50226
AIM.TO,20230116,4.27,4.3,4.17,4.25,110400
AIM.PR.A.TO,20230116,19.5,19.5,19.5,19.5,0
AIM.PR.C.TO,20230116,21.76,21.76,21.76,21.76,0
AKT.A.TO,20230116,1.73,1.77,1.72,1.76,1615
ALA.TO,20230116,23.77,24.12,23.7,23.97,290568
ALA.PR.A.TO,20230116,15.7,15.7,15.7,15.7,1400
ALA.PR.B.TO,20230116,17.95,17.95,17.95,17.95,100
