<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AAUC.TO,20240118,3.45,3.45,3.33,3.39,53000
AAV.TO,20240118,8.81,8.81,8.36,8.49,596600
ABX.TO,20240118,21.06,21.09,20.72,20.95,3730096
AC.TO,20240118,18.47,18.67,18.3,18.34,1833753
ACAA.TO,20240118,19.99,19.99,19.94,19.94,700
ACB.TO,20240118,0.61,0.61,0.55,0.56,1919022
ACD.TO,20240118,4.85,4.85,4.85,4.85,500
ACO.X.TO,20240118,38.05,38.07,37.5,37.79,173777
ACO.Y.TO,20240118,39.67,39.68,39.66,39.66,1100
ACQ.TO,20240118,22.5,22.71,22.32,22.49,20576
AD.DB.A.TO,20240118,97.9,98.25,97.9,98.15,18000
AD.UN.TO,20240118,16.22,16.24,16.12,16.17,36414
ADCO.TO,20240118,0.185,0.185,0.18,0.18,21500
ADEN.TO,20240118,32,32,31.24,31.61,24797
ADN.TO,20240118,17.14,17.15,17,17,5105
ADW.A.TO,20240118,4.79,4.8,4.73,4.75,15711
AEG.TO,20240118,0.26,0.26,0.26,0.26,19500
AEM.TO,20240118,66.35,66.52,65.8,66.32,731877
AEZS.TO,20240118,2.55,2.55,2.55,2.55,108
AFN.TO,20240118,56.1,57.13,56.07,56.97,28863
AFN.DB.G.TO,20240118,99.15,99.15,98.5,98.5,8000
AFN.DB.H.TO,20240118,99.18,99.2,99,99.15,34000
AFN.DB.J.TO,20240118,100.71,100.83,100.71,100.83,16000
AGF.B.TO,20240118,7.91,8.01,7.84,8,73326
AGI.TO,20240118,16.65,16.75,16.46,16.64,584210
AI.TO,20240118,10.79,10.81,10.65,10.79,45524
AI.DB.C.TO,20240118,99,99,99,99,10000
AI.DB.F.TO,20240118,86.52,86.9,86.52,86.9,73000
AIDX.TO,20240118,0.7,0.7,0.65,0.65,426700
AIF.TO,20240118,43.92,44.35,43.62,43.97,36417
AII.TO,20240118,0.63,0.67,0.63,0.67,76447
AIM.TO,20240118,3.15,3.15,2.98,3.01,17975
AIM.PR.A.TO,20240118,15.25,15.25,15.05,15.05,200
AIM.PR.C.TO,20240118,18.74,18.8,18.74,18.8,5400
AKT.A.TO,20240118,1.41,1.45,1.41,1.43,13501
ALA.TO,20240118,27.9,28.1,27.62,27.86,348209
ALA.PR.A.TO,20240118,18.22,18.4,18.15,18.23,51415
ALA.PR.B.TO,20240118,20.55,20.55,20.55,20.55,100
ALA.PR.G.TO,20240118,23.1,23.48,23.1,23.22,29727
ALA.PR.H.TO,20240118,23.75,23.75,23.75,23.75,300
ALC.TO,20240118,14.86,14.94,14.85,14.85,17772
ALC.DB.A.TO,20240118,103.13,103.13,102.92,103,332000
ALS.TO,20240118,18.54,18.8,18.49,18.62,36060
ALYA.TO,20240118,2.01,2.05,2.01,2.04,13158
AMC.TO,20240118,2.08,2.1,2.03,2.03,86135
AMM.TO,20240118,0.165,0.165,0.165,0.165,1000
AND.TO,20240118,40.47,41.42,40.47,40.7,8274
ANRG.TO,20240118,0.245,0.245,0.23,0.235,39051
AOI.TO,20240118,2.55,2.55,2.52,2.54,163803
AOT.TO,20240118,0.51,0.51,0.5,0.51,86148
AP.UN.TO,20240118,20.1,20.25,19.74,20.1,311645
APLI.TO,20240118,0.035,0.035,0.03,0.03,92019
APR.UN.TO,20240118,10.94,10.94,10.75,10.79,10670
APS.TO,20240118,3.02,3.1,2.96,2.97,12961
AQN.TO,20240118,8.22,8.27,7.99,8.03,2534008
AQN.PR.A.TO,20240118,21.11,21.35,21.11,21.19,980
AQN.PR.D.TO,20240118,21,21.35,21,21.35,6272
AR.TO,20240118,0.4,0.4,0.39,0.395,1873446
ARA.TO,20240118,0.53,0.54,0.51,0.53,64677
ARB.TO,20240118,25.75,25.75,25.75,25.75,100
ARE.TO,20240118,13.85,14,13.77,13.95,268612
ARG.TO,20240118,1.32,1.32,1.27,1.29,119722
ARIS.TO,20240118,3.96,3.97,3.91,3.93,144715
ARIS.WT.A.TO,20240118,0.27,0.27,0.27,0.27,2000
ARKG.TO,20240118,12.53,12.54,12.36,12.36,423
ARKK.TO,20240118,18.45,18.45,17.86,18.03,7875
ARKW.TO,20240118,21.96,21.96,21.82,21.88,419
ARR.TO,20240118,7.35,7.65,7.35,7.6,12900
ARX.TO,20240118,20.68,20.87,20.23,20.55,2513666
ASCU.TO,20240118,1.52,1.53,1.51,1.52,18600
ASM.TO,20240118,0.63,0.63,0.6,0.62,46069
