<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AAB.TO,20240924,0.04,0.04,0.035,0.04,45000
AAUC.TO,20240924,3.39,3.4,3.32,3.37,408315
AAV.TO,20240924,9.24,9.38,9.12,9.17,350144
AAV.DB.TO,20240924,99.36,99.36,99.36,99.36,36000
ABX.TO,20240924,27.51,27.65,27.16,27.48,3113951
AC.TO,20240924,16.04,16.5,16,16.45,2085204
ACB.TO,20240924,7.61,7.95,7.59,7.72,349109
ACD.TO,20240924,4.04,4.04,3.99,4.01,3600
ACO.X.TO,20240924,45.57,46.43,45.57,46.22,201158
ACQ.TO,20240924,15.81,15.94,15.62,15.78,16255
ACX.TO,20240924,6.2,6.2,6.13,6.13,8979
AD.DB.A.TO,20240924,100.2,100.2,100.2,100.2,5000
AD.UN.TO,20240924,17.5,17.72,17.47,17.67,63910
ADCO.TO,20240924,0.175,0.175,0.175,0.175,5500
ADEN.TO,20240924,41.57,42.35,41.32,42,40510
ADN.TO,20240924,17.64,17.7,17.62,17.68,7336
ADW.A.TO,20240924,4.11,4.18,4.1,4.1,9200
AEM.TO,20240924,111.98,113.64,111.32,112.88,817165
AFN.TO,20240924,53.5,54.41,53.11,54.04,49450
AFN.DB.G.TO,20240924,100.01,100.01,100.01,100.01,4000
AFN.DB.H.TO,20240924,102.48,102.48,100,100,238000
AFN.DB.J.TO,20240924,104.4,104.4,104.4,104.4,7000
AG.TO,20240924,8.3,8.79,8.2,8.68,848733
AGF.B.TO,20240924,8.52,8.8,8.52,8.6,131752
AGI.TO,20240924,28.53,28.56,28.05,28.07,679825
AI.TO,20240924,11.55,11.57,11.5,11.54,84181
AI.DB.D.TO,20240924,99,99,99,99,10000
AI.DB.E.TO,20240924,99.99,100,99.99,100,12000
AI.DB.F.TO,20240924,96.03,99.8,96.03,99.8,35000
AI.DB.G.TO,20240924,98.99,100,98.99,100,46000
AIDX.TO,20240924,1.3,1.33,1.25,1.33,571510
AIF.TO,20240924,54.71,55.31,54.16,55.29,65247
AIGO.TO,20240924,21.24,21.27,21.24,21.27,411
AII.TO,20240924,0.8,0.8,0.79,0.8,76289
AIM.TO,20240924,2.64,2.65,2.59,2.63,23383
AKT.A.TO,20240924,1.51,1.53,1.51,1.52,53527
ALA.TO,20240924,33.73,33.85,33.16,33.23,1122396
ALA.PR.A.TO,20240924,18.85,18.85,18.85,18.85,700
ALA.PR.G.TO,20240924,22.59,22.6,22.59,22.6,1100
ALC.TO,20240924,14.37,14.49,14.3,14.45,6693
ALS.TO,20240924,26.74,26.75,26.13,26.46,82991
ALYA.TO,20240924,1.76,1.76,1.73,1.73,37314
AMAX.TO,20240924,20.94,21.06,20.85,21.02,8483
AMC.TO,20240924,1.69,1.71,1.63,1.68,287061
AMHE.TO,20240924,12.92,12.92,12.77,12.9,13141
