<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AAB.TO,20230407,0.045,0.045,0.045,0.045,0
AAV.TO,20230407,7.56,7.56,7.56,7.56,0
ABX.TO,20230407,26.59,26.59,26.59,26.59,0
AC.TO,20230407,18.58,18.58,18.58,18.58,0
ACAA.TO,20230407,20.05,20.05,20.05,20.05,0
ACB.TO,20230407,0.87,0.87,0.87,0.87,0
ACB.WS.U.TO,20230407,0.1,0.1,0.1,0.1,0
ACD.TO,20230407,7.15,7.15,7.15,7.15,0
ACO.X.TO,20230407,44.37,44.37,44.37,44.37,0
ACO.Y.TO,20230407,45.93,45.93,45.93,45.93,0
ACQ.TO,20230407,20.1,20.1,20.1,20.1,0
AD.DB.TO,20230407,98,98,98,98,0
AD.DB.A.TO,20230407,93,93,93,93,0
AD.UN.TO,20230407,16.36,16.36,16.36,16.36,0
ADCO.TO,20230407,0.24,0.24,0.24,0.24,0
ADEN.TO,20230407,24.15,24.15,24.15,24.15,0
ADN.TO,20230407,15.64,15.64,15.64,15.64,0
ADW.A.TO,20230407,4.67,4.67,4.67,4.67,0
ADW.B.TO,20230407,6.1,6.1,6.1,6.1,0
AEG.TO,20230407,0.45,0.45,0.45,0.45,0
AEM.TO,20230407,76.27,76.27,76.27,76.27,0
AEZS.TO,20230407,3.42,3.42,3.42,3.42,0
AFN.TO,20230407,58.24,58.24,58.24,58.24,0
AFN.DB.F.TO,20230407,99.99,99.99,99.99,99.99,0
AFN.DB.G.TO,20230407,98,98,98,98,0
AFN.DB.H.TO,20230407,97.64,97.64,97.64,97.64,0
AFN.DB.I.TO,20230407,139,139,139,139,0
AFN.DB.J.TO,20230407,104,104,104,104,0
AGF.B.TO,20230407,8.14,8.14,8.14,8.14,0
AGI.TO,20230407,17.47,17.47,17.47,17.47,0
AGRI.RT.U.TO,20230407,0.04,0.04,0.04,0.04,0
AI.TO,20230407,12,12,12,12,0
AI.DB.C.TO,20230407,98,98,98,98,0
AI.DB.D.TO,20230407,94.5,94.5,94.5,94.5,0
AI.DB.E.TO,20230407,95,95,95,95,0
AI.DB.F.TO,20230407,87,87,87,87,0
AI.DB.G.TO,20230407,88,88,88,88,0
AIF.TO,20230407,56.44,56.44,56.44,56.44,0
AII.TO,20230407,0.62,0.62,0.62,0.62,0
AIM.TO,20230407,3.7,3.7,3.7,3.7,0
AIM.PR.A.TO,20230407,19.3,19.3,19.3,19.3,0
AIM.PR.C.TO,20230407,21.54,21.54,21.54,21.54,0
AKT.A.TO,20230407,1.37,1.37,1.37,1.37,0
ALA.TO,20230407,22.64,22.64,22.64,22.64,0
ALA.PR.A.TO,20230407,14.55,14.55,14.55,14.55,0
ALA.PR.B.TO,20230407,16.91,16.91,16.91,16.91,0
ALA.PR.G.TO,20230407,17.28,17.28,17.28,17.28,0
ALA.PR.H.TO,20230407,19.85,19.85,19.85,19.85,0
ALC.TO,20230407,15.7,15.7,15.7,15.7,0
ALC.DB.A.TO,20230407,107.5,107.5,107.5,107.5,0
ALS.TO,20230407,22.59,22.59,22.59,22.59,0
ALYA.TO,20230407,2.64,2.64,2.64,2.64,0
AMC.TO,20230407,4.12,4.12,4.12,4.12,0
AMM.TO,20230407,0.26,0.26,0.26,0.26,0
AND.TO,20230407,51.52,51.52,51.52,51.52,0
AOI.TO,20230407,2.98,2.98,2.98,2.98,0
AOT.TO,20230407,0.66,0.66,0.66,0.66,0
AP.UN.TO,20230407,23.2,23.2,23.2,23.2,0
APLI.TO,20230407,0.04,0.04,0.04,0.04,0
APR.UN.TO,20230407,11.63,11.63,11.63,11.63,0
APS.TO,20230407,0.75,0.75,0.75,0.75,0
AQN.TO,20230407,11.6,11.6,11.6,11.6,0
AQN.PR.A.TO,20230407,19.64,19.64,19.64,19.64,0
