<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AAB.TO,20240517,0.025,0.025,0.025,0.025,11820
AAUC.TO,20240517,3.05,3.2,3.05,3.16,380588
AAV.TO,20240517,10.99,11.07,10.89,10.98,151889
ABX.TO,20240517,24.3,24.35,24.01,24.33,2781300
AC.TO,20240517,18.68,18.83,18.68,18.75,1238477
ACB.TO,20240517,10.43,10.43,9.78,10.05,1525626
ACD.TO,20240517,4.2,4.2,4.05,4.1,8201
ACO.X.TO,20240517,40.81,40.91,40.36,40.66,211850
ACQ.TO,20240517,21,21.22,20.93,21.01,102617
AD.DB.A.TO,20240517,96.6,96.6,96.5,96.5,30000
AD.UN.TO,20240517,16.72,16.72,16.4,16.49,52197
ADCO.TO,20240517,0.24,0.245,0.24,0.245,8765
ADEN.TO,20240517,38.33,39.21,38.18,38.39,42126
ADN.TO,20240517,17.82,17.82,17.71,17.75,4086
ADW.A.TO,20240517,3.88,3.96,3.88,3.94,16752
AEM.TO,20240517,94.81,95.75,94.38,95.44,1046808
AFN.TO,20240517,47.99,48.13,46.9,47.09,101933
AFN.DB.G.TO,20240517,99.58,99.58,99.5,99.5,95000
AFN.DB.H.TO,20240517,98,98,98,98,17000
AFN.DB.I.TO,20240517,118,118,118,118,20000
AFN.DB.J.TO,20240517,100,100,99.26,100,422000
AGF.B.TO,20240517,8.42,8.47,8.34,8.39,30647
AGI.TO,20240517,22.49,23.29,22.49,23.26,868943
AI.TO,20240517,11.25,11.25,11.16,11.22,15636
AI.DB.E.TO,20240517,99,99.5,99,99.5,12000
AI.DB.F.TO,20240517,89,89,89,89,10000
AI.DB.G.TO,20240517,92,92,92,92,20000
AIDX.TO,20240517,1.5,1.66,1.49,1.65,1165687
AIF.TO,20240517,48.35,48.35,47.56,48.18,42287
AIGO.TO,20240517,20.31,20.32,20.31,20.32,759
AII.TO,20240517,0.69,0.72,0.69,0.72,328000
AIM.TO,20240517,2.57,2.69,2.57,2.67,15482
AIM.PR.A.TO,20240517,15,15,15,15,800
AIM.PR.C.TO,20240517,17.6,17.6,17.6,17.6,300
AKT.A.TO,20240517,1.48,1.49,1.48,1.49,11100
ALA.TO,20240517,30.65,30.84,30.52,30.81,781569
ALA.PR.A.TO,20240517,19.01,19.09,18.85,19.02,3729
ALC.TO,20240517,14.42,14.6,14.41,14.49,8306
ALS.TO,20240517,21.44,22.42,21.41,22.42,79000
ALYA.TO,20240517,2.17,2.17,2.16,2.16,3420
AMAX.TO,20240517,19.61,19.88,19.61,19.88,1960
AMC.TO,20240517,2.27,2.37,2.26,2.35,341192
AMM.TO,20240517,0.18,0.18,0.17,0.18,35000
AND.TO,20240517,40.68,40.68,39.58,39.81,21294
AOI.TO,20240517,2.4,2.42,2.35,2.39,383599
AOT.TO,20240517,0.73,0.74,0.68,0.69,5275467
