<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AAUC.TO,20240320,3.15,3.25,3.05,3.19,78325
AAV.TO,20240320,9.9,9.96,9.84,9.88,123868
ABX.TO,20240320,20.7,21.29,20.65,21.17,4604280
AC.TO,20240320,18.3,18.74,18.28,18.68,2906144
ACB.TO,20240320,5.14,5.31,4.81,5.16,1760875
ACD.TO,20240320,4.65,4.65,4.56,4.56,5299
ACO.X.TO,20240320,37.62,38.16,37.6,38.01,184601
ACO.Y.TO,20240320,42,43,41.99,43,939
ACQ.TO,20240320,26.02,26.02,25.41,25.52,18483
AD.DB.A.TO,20240320,98.25,98.25,98,98,103000
AD.UN.TO,20240320,16.67,17.05,16.67,17.01,52017
ADCO.TO,20240320,0.255,0.255,0.24,0.24,55800
ADEN.TO,20240320,39.61,40.9,39.25,39.99,146979
ADN.TO,20240320,17.21,17.43,17.21,17.35,2967
ADW.A.TO,20240320,3.99,4,3.93,3.93,13150
AEM.TO,20240320,73.9,75.99,73.43,75.41,1561116
AFN.TO,20240320,62.01,63.37,62,62.92,25120
AFN.DB.G.TO,20240320,99.51,99.51,99.5,99.5,10000
AFN.DB.H.TO,20240320,99,99.66,99,99.66,110000
AFN.DB.I.TO,20240320,147,147,147,147,20000
AFN.DB.J.TO,20240320,106,108,106,106.03,91000
AGF.B.TO,20240320,8.11,8.15,8.1,8.14,32727
AGI.TO,20240320,17.78,18.5,17.75,18.34,483362
AI.TO,20240320,11.34,11.45,11.34,11.42,13826
AI.DB.D.TO,20240320,96.5,96.5,96.5,96.5,1000
AIDX.TO,20240320,0.95,1.01,0.94,1,339900
AIF.TO,20240320,50.85,51.31,50.77,51.18,58400
AII.TO,20240320,0.6,0.62,0.6,0.62,45563
AIM.TO,20240320,2.77,2.77,2.7,2.73,7400
AIM.PR.C.TO,20240320,18.15,18.4,18.15,18.4,500
AKT.A.TO,20240320,1.67,1.69,1.66,1.67,12589
ALA.TO,20240320,29.3,29.51,29.16,29.51,709279
ALA.PR.A.TO,20240320,18.14,18.15,18.14,18.15,500
ALA.PR.B.TO,20240320,20.65,20.85,20.3,20.3,2700
ALA.PR.G.TO,20240320,22.73,22.84,22.71,22.72,2900
ALC.TO,20240320,14.84,14.9,14.8,14.8,4201
ALS.TO,20240320,20.56,20.64,20.3,20.64,62140
ALYA.TO,20240320,2.2,2.33,2.2,2.32,62926
AMAX.TO,20240320,16.32,16.82,16.29,16.72,8076
AMC.TO,20240320,1.82,1.94,1.81,1.92,230622
AND.TO,20240320,43.23,44.12,43.19,43.85,37495
ANRG.TO,20240320,0.245,0.255,0.245,0.255,5526
AOI.TO,20240320,2.26,2.31,2.26,2.28,300786
AOT.TO,20240320,0.73,0.73,0.7,0.73,282112
AP.UN.TO,20240320,17.2,17.34,17.13,17.22,500526
APR.UN.TO,20240320,10.48,10.49,10.13,10.24,39850
APS.TO,20240320,2.02,2.02,2.01,2.02,500
AQN.TO,20240320,8.01,8.14,7.93,8.08,2771791
AQN.PR.A.TO,20240320,21.92,21.98,21.92,21.96,9900
AQN.PR.D.TO,20240320,22.1,22.1,22.1,22.1,700
ARA.TO,20240320,0.47,0.5,0.47,0.475,37111
ARB.TO,20240320,26.34,26.5,26.34,26.5,6650
ARE.TO,20240320,16.44,16.58,16.4,16.49,194542
ARG.TO,20240320,1.51,1.51,1.46,1.5,300013
ARIS.TO,20240320,4.31,4.54,4.31,4.52,277542
ARIS.WT.A.TO,20240320,0.28,0.33,0.28,0.32,21099
ARR.TO,20240320,8.77,8.95,8.77,8.94,1888
ARX.TO,20240320,23.62,23.85,23.52,23.76,1587469
ASCU.TO,20240320,1.37,1.44,1.36,1.43,85207
ASM.TO,20240320,0.76,0.8,0.75,0.79,18222
ASND.TO,20240320,0.06,0.06,0.06,0.06,1000
ASTL.TO,20240320,10.46,10.9,10.46,10.82,34804
ATCU.TO,20240320,0.43,0.43,0.415,0.415,7000
ATD.TO,20240320,82.35,82.48,80.91,81.52,985887
ATH.TO,20240320,5.21,5.25,5.15,5.19,3074767
ATRL.TO,20240320,56.27,56.51,55.69,55.71,167469
ATS.TO,20240320,48.68,50.08,48.68,49.75,156443
ATZ.TO,20240320,36.79,38.84,36.68,38.07,433720
AUGB.F.TO,20240320,42.76,42.77,42.76,42.77,700
AUMN.TO,20240320,0.36,0.39,0.355,0.38,8909
AVCN.TO,20240320,0.54,0.56,0.52,0.54,36501
AVL.TO,20240320,0.08,0.085,0.08,0.08,120635
AVNT.TO,20240320,0.095,0.1,0.095,0.1,259775
AW.UN.TO,20240320,30.19,30.23,30.06,30.12,13897
AX.PR.E.TO,20240320,17.7,17.7,17.58,17.58,2450
AX.PR.I.TO,20240320,17.78,17.8,17.67,17.72,1800
AX.UN.TO,20240320,6.17,6.29,6.15,6.25,228364
AYA.TO,20240320,11.26,12.46,11.26,12.41,829287
BABY.TO,20240320,0.305,0.305,0.275,0.29,274380
BABY.WT.A.TO,20240320,0.08,0.08,0.08,0.08,2000
BAM.TO,20240320,54.89,56.49,54.89,56.31,478447
BANK.TO,20240320,7.52,7.57,7.5,7.56,70328
BASE.TO,20240320,26.47,26.59,26.38,26.59,910
BASE.B.TO,20240320,26.97,26.98,26.91,26.91,1300
BB.TO,20240320,3.41,3.56,3.39,3.55,3113536
BBD.A.TO,20240320,59,60,58.45,59.61,7613
BBD.B.TO,20240320,58.39,60,58.03,59.58,497114
BBD.PR.B.TO,20240320,17.2,17.2,17.2,17.2,500
BBD.PR.C.TO,20240320,18.6,18.8,18.6,18.8,1521
BBU.UN.TO,20240320,29.06,29.88,28.97,29.85,20030
BBUC.TO,20240320,31.5,32.79,31.37,32.55,17747
BCE.TO,20240320,46.32,46.38,46.07,46.35,2877806
BCE.PR.A.TO,20240320,17.13,17.13,16.92,17.04,2300
BCE.PR.B.TO,20240320,18.75,18.75,18.75,18.75,30600
BCE.PR.D.TO,20240320,18.61,18.61,18.59,18.6,63900
BCE.PR.E.TO,20240320,18.65,18.65,18.55,18.59,6000
BCE.PR.F.TO,20240320,17.16,17.16,17.16,17.16,400
BCE.PR.G.TO,20240320,16.24,16.3,16.24,16.3,5000
BCE.PR.H.TO,20240320,18.83,18.83,18.8,18.8,500
BCE.PR.I.TO,20240320,16.01,16.01,16.01,16.01,2100
BCE.PR.J.TO,20240320,18.7,18.7,18.68,18.68,1000
BCE.PR.K.TO,20240320,15.03,15.09,15.02,15.03,3300
BCE.PR.L.TO,20240320,16.57,16.57,16.56,16.56,500
BCE.PR.M.TO,20240320,15.33,15.4,15.33,15.4,1264
BCE.PR.N.TO,20240320,17,17,16.66,16.66,200
BCE.PR.Q.TO,20240320,21.91,21.95,21.91,21.95,2500
BCE.PR.R.TO,20240320,16.28,16.28,16.18,16.18,26500
BCE.PR.T.TO,20240320,17.72,17.92,17.7,17.71,1217
BCE.PR.Z.TO,20240320,18.5,18.5,18.4,18.4,800
BCT.TO,20240320,3.69,3.69,3,3.02,35319
BDGI.TO,20240320,46.97,49,46.37,48.35,193428
BDI.TO,20240320,8.77,8.96,8.77,8.91,140650
BDIV.TO,20240320,19.99,20.08,19.99,20.04,1110
BDT.TO,20240320,18.49,18.67,18.37,18.42,78883
BEI.UN.TO,20240320,79.06,79.71,78.72,79,120291
BEP.PR.G.TO,20240320,21.86,22.1,21.86,22.05,4000
BEP.PR.R.TO,20240320,17.81,17.81,17.81,17.81,155
BEP.UN.TO,20240320,29.82,30.56,29.76,30.37,185163
BEPC.TO,20240320,31.69,32.51,31.61,32.38,375489
BEPR.TO,20240320,9.04,9.04,9.04,9.04,400
BEPR.U.TO,20240320,9.35,9.35,9.34,9.34,1000
BESG.TO,20240320,15.6,15.6,15.57,15.6,1400
BGC.TO,20240320,31.62,31.62,31.57,31.59,4600
BGI.UN.TO,20240320,4.22,4.25,4.22,4.25,8200
BGU.TO,20240320,42.97,42.97,42.97,42.97,175
BGU.U.TO,20240320,31.69,31.88,31.69,31.88,1500
BHC.TO,20240320,12.94,12.97,12.68,12.94,232933
BIK.PR.A.TO,20240320,24.14,24.25,24.14,24.25,4920
BIP.PR.A.TO,20240320,18.8,18.81,18.76,18.81,5960
BIP.PR.B.TO,20240320,22.21,22.25,22.21,22.25,4200
BIP.PR.E.TO,20240320,21.15,21.35,21.15,21.2,2400
BIP.PR.F.TO,20240320,20.87,20.9,20.87,20.87,3500
BIP.UN.TO,20240320,39.38,40.67,39.32,39.88,445640
BIPC.TO,20240320,45.26,46.74,45.26,46.39,183055
BIR.TO,20240320,5.46,5.47,5.34,5.38,909748
BITF.TO,20240320,3.02,3.38,3.02,3.36,3688205
BITI.TO,20240320,5.14,5.28,4.93,4.96,547420
BITI.U.TO,20240320,3.78,3.83,3.68,3.68,7100
BK.TO,20240320,10.48,10.57,10.45,10.54,94052
BK.PR.A.TO,20240320,10.2,10.2,10.13,10.19,59100
BKCC.TO,20240320,14.2,14.35,14.2,14.34,5747
BKCL.TO,20240320,19.13,19.3,19.13,19.27,19910
BKI.TO,20240320,0.05,0.055,0.05,0.05,105166
BLCO.TO,20240320,21.57,21.95,21.42,21.95,1879
BLDP.TO,20240320,3.73,3.89,3.62,3.84,604345
BLN.TO,20240320,4.3,4.32,4.3,4.3,5827
BLX.TO,20240320,27.86,28.46,27.57,28.27,178726
BMAX.TO,20240320,13.43,13.52,13.43,13.5,3570
BMO.TO,20240320,127.56,129.65,127.39,129.62,2982842
BMO.PR.E.TO,20240320,24.9,24.9,24.73,24.73,5899
BMO.PR.W.TO,20240320,22.28,22.45,22.25,22.45,46300
BMO.PR.Y.TO,20240320,22.1,22.5,22.1,22.5,4800
BN.TO,20240320,56.06,57.13,55.95,56.82,2851878
BN.PF.A.TO,20240320,21.35,21.38,21.35,21.38,22800
BN.PF.B.TO,20240320,19.47,19.68,19.41,19.66,6400
BN.PF.C.TO,20240320,18,18.17,18,18.17,2220
BN.PF.D.TO,20240320,18.12,18.2,18.12,18.2,350
BN.PF.E.TO,20240320,16.47,16.5,16.47,16.5,2600
BN.PF.G.TO,20240320,17.08,17.2,17.08,17.15,11023
BN.PF.H.TO,20240320,21.9,22.16,21.9,22.05,6025
BN.PF.I.TO,20240320,20.35,20.35,20.35,20.35,100
BN.PF.J.TO,20240320,21.25,21.36,21.25,21.35,4850
BN.PF.K.TO,20240320,14.66,14.66,14.66,14.66,100
