<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AAV.TO,20250425,10.20,10.45,10.13,10.25,316 680
AAUC.TO,20250425,5.350,5.550,5.350,5.420,1 434 605
AAB.TO,20250425,0.0300,0.0300,0.0300,0.0300,1 000
ABX.TO,20250425,26.22,26.54,26.12,26.41,3 151 836
ACAA.TO,20250425,0,0,0,0,0
AC.TO,20250425,14.28,14.31,13.99,14.07,2 174 673
ACB.TO,20250425,6.690,6.930,6.600,6.680,834 820
ACQ.TO,20250425,15.51,15.80,15.50,15.74,3 059
ACD.TO,20250425,3.480,3.480,3.480,3.480,100
ACX.TO,20250425,5.000,5.000,4.910,4.990,37 810
ADCO.TO,20250425,0.2550,0.2700,0.2550,0.2700,15 000
ADN.TO,20250425,16.90,17.15,16.90,17.15,7 772
AEG.TO,20250425,0.3600,0.3650,0.3600,0.3650,27 809
AEM.TO,20250425,161.99,165.43,161.41,164.47,753 750
ADEN.TO,20250425,27.63,27.63,27.35,27.45,23 450
AFN.TO,20250425,32.10,33.16,31.66,33.07,78 931
AG.TO,20250425,3.240€,3.240€,3.240€,3.240€,0
AGI.TO,20250425,38.00,38.95,37.99,38.76,572 994
AGG.TO,20250425,19.55,19.55,19.53,19.53,300
AIDX.TO,20250425,1.520,1.540,1.430,1.460,344 422
AI.TO,20250425,11.03,11.03,10.93,11.00,133 870
AIF.TO,20250425,50.00,50.26,49.72,49.94,130 929
AII.TO,20250425,2.390,2.400,2.300,2.350,299 582
AKTAF,20250425,1.240,1.250,1.210,1.210,8 100
AIM.TO,20250425,2.550,2.570,2.530,2.540,23 350
ALA.TO,20250425,39.85,40.15,39.69,40.03,576 152
AIGO.TO,20250425,21.99,22.05,21.90,22.05,300
ALS.TO,20250425,27.10,27.16,26.84,26.98,81 804
ALYA.TO,20250425,1.810,1.810,1.710,1.710,9 701
AMAX.TO,20250425,24.00,24.20,23.97,24.15,20 629
AMC.TO,20250425,1.210,1.240,1.170,1.220,95 756
