<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AAB.TO,20250307,0.0300,0.0300,0.0300,0.03,9000
AAUC.TO,20250307,4.800,4.880,4.620,4.71,275272
AAV.TO,20250307,9.040,9.880,9.040,9.33,2135957
ABX.TO,20250307,26.33,27.02,26.27,26.74,3411351
AC.TO,20250307,16.06,16.45,16.01,16.36,4893450
ACB.TO,20250307,6.910,7.020,6.720,6.86,290969
ACD.TO,20250307,3.890,3.890,3.700,3.8,700
ACQ.TO,20250307,16.30,16.43,15.78,16.21,7421
ACX.TO,20250307,5.200,5.300,5.190,5.23,36747
ADCO.TO,20250307,0.2800,0.2900,0.2800,0.29,1500
ADEN.TO,20250307,31.70,32.35,31.25,32.02,31616
ADN.TO,20250307,17.27,17.32,17.22,17.22,4370
AEG.TO,20250307,0.3500,0.3800,0.3500,0.38,9000
AEM.TO,20250307,140.59,143.78,139.58,142.01,937956
AFN.TO,20250307,36.01,36.70,35.39,36.2,147330
AG.TO,20250307,35.00€,35.00€,35.00€,35€,0
AGI.TO,20250307,34.26,35.26,34.13,34.18,985592
AI.TO,20250307,10.60,10.98,10.58,10.85,220540
AIDX.TO,20250307,1.480,1.550,1.480,1.51,486122
AIF.TO,20250307,53.62,54.71,52.74,52.95,115966
AII.TO,20250307,1.930,1.930,1.815,1.85,278352
AIM.TO,20250307,2.320,2.400,2.320,2.39,12200
AKTAF,20250307,1.070,1.070,1.070,1.07,1100
ALA.TO,20250307,36.01,38.02,36.00,37.42,2019293
ALC.TO,20250307,14.83,15.00,14.75,15,6067
ALS.TO,20250307,25.72,25.80,25.26,25.7,52881
ALYA.TO,20250307,1.810,1.900,1.810,1.89,8700
AMC.TO,20250307,1.430,1.490,1.410,1.45,145670
AMM.TO,20250307,0.1050,0.1150,0.1050,0.115,25300
AND.TO,20250307,40.03,40.25,39.66,40.25,23335
ANRG.TO,20250307,1.020,1.020,0.9500,0.99,17177
AOI.TO,20250307,1.930,1.950,1.890,1.9,512521
AOT.TO,20250307,0.1050,0.1150,0.1000,0.105,3231214
APLI.TO,20250307,0.0350,0.0350,0.0350,0.035,28000
APS.TO,20250307,4.240,4.560,4.090,4.52,2706
AQN.TO,20250307,6.500,6.890,6.170,6.87,7665360
ARA.TO,20250307,0.5200,0.5200,0.5100,0.52,6741
ARE.TO,20250307,18.48,18.48,17.45,17.96,1381504
ARG.TO,20250307,1.790,1.840,1.770,1.84,449602
ARIS.TO,20250307,5.760,5.880,5.605,5.74,323741
ARR.TO,20250307,0.8600,0.9800,0.8600,0.98,249201
ARX.TO,20250307,25.17,25.37,24.72,25.17,1567388
ASCU.TO,20250307,1.970,1.970,1.850,1.89,493230
ASM.TO,20250307,1.900,2.000,1.890,1.97,173430
ASND.TO,20250307,0.0550,0.0550,0.0450,0.05,161000
ASTL.TO,20250307,9.590,9.750,9.160,9.17,223643
ATCU.TO,20250307,0.4400,0.4400,0.4300,0.43,20700
ATD.TO,20250307,73.61,73.81,72.41,72.75,1286201
ATH.TO,20250307,4.650,4.890,4.650,4.8,2691303
ATRL.TO,20250307,64.95,65.08,63.20,64.29,534312
ATS.TO,20250307,38.08,39.55,38.03,39.47,219241
ATZ.TO,20250307,62.75,63.00,57.78,58.2,1151564
AUMN.TO,20250307,0.0951,0.1148,0.0951,0.10755,80584
AVCN.TO,20250307,0.3450,0.3750,0.3400,0.37,140207
AVL.TO,20250307,0.0300,0.0300,0.0300,0.03,294900
AVNT.TO,20250307,0,,,,
AXIS.TO,20250307,1 033.95₹,1 050.40₹,1 031.00₹,1037.55₹,52605
AYA.TO,20250307,11.55,11.83,11.11,11.23,756905
BABY.TO,20250307,0.0150,0.0150,0.0150,0.015,867620
BAM.TO,20250307,71.34,71.50,68.10,69.86,2168876
BB.TO,20250307,6.490,6.570,6.200,6.51,2316037
BBUC.TO,20250307,39.29,39.59,37.99,38.63,33271
BCE.TO,20250307,35.13,36.16,35.09,35.61,5250324
BCT.TO,20250307,5.260,5.260,4.940,5.01,4815
BDGI.TO,20250307,41.53,41.81,38.11,39.35,212769
BDI.TO,20250307,8.210,8.805,8.150,8.38,81107
BDT.TO,20250307,20.64,21.05,20.10,20.78,254244
BEPC.TO,20250307,38.34,39.88,38.34,39.79,413760
BHC.TO,20250307,10.30,10.52,10.25,10.26,139891
BIPC.TO,20250307,53.37,54.07,52.30,53.64,352357
BIR.TO,20250307,5.260,5.380,5.190,5.2,1752775
BITF.TO,20250307,1.590,1.790,1.560,1.79,3113903
BK.TO,20250307,11.14,11.20,11.05,11.2,124047
BKI.TO,20250307,0.1450,0.1500,0.1450,0.15,98500
BLCO.TO,20250307,23.04,23.13,23.04,23.13,391
BLDP.TO,20250307,1.740,1.830,1.740,1.81,609447
BLN.TO,20250307,6.480,6.710,6.480,6.67,113068
BLX.TO,20250307,28.94,29.69,28.80,29.6,231771
BMO.TO,20250307,139.75,141.88,139.25,141.61,1536809
BN.TO,20250307,75.11,75.46,72.28,74.87,3418881
BNE.TO,20250307,3.510,3.590,3.460,3.47,29909
BNG.TO,20250307,0.0150,0.0150,0.0150,0.015,53100
BNK.TO,20250307,12.38,12.48,12.25,12.48,1225
BNS.TO,20250307,68.83,69.58,68.49,69.49,3586254
BNT.TO,20250307,74.73,75.39,72.42,75,49505
BOS.TO,20250307,3.810,4.200,3.800,4.2,122372
BR.TO,20250307,1.100,1.250,1.100,1.25,899
BRAG.TO,20250307,6.310,6.390,6.220,6.32,2905
BRE.TO,20250307,13.52,13.75,13.38,13.72,14751
BRMI.TO,20250307,0.7200,0.7400,0.7200,0.73,23500
BRY.TO,20250307,0.3050,0.3350,0.3050,0.335,5000
BSX.TO,20250307,0.1750,0.1800,0.1650,0.18,42190
BTE.TO,20250307,2.870,2.970,2.850,2.92,5405502
BTO.TO,20250307,3.910,4.010,3.860,3.87,3086528
BU.TO,20250307,0.0850,0.0900,0.0850,0.09,33000
BUI.TO,20250307,7.200,7.200,7.200,7.2,300
BYD.TO,20250307,241.09,245.84,240.87,241.06,34959
BYL.TO,20250307,0.2700,0.3150,0.2600,0.315,25500
CAE.TO,20250307,35.43,36.19,34.94,36.16,814130
CAS.TO,20250307,10.36,10.51,10.31,10.42,334802
CCA.TO,20250307,66.10,67.23,65.63,66.73,51093
CCM.TO,20250307,0.3500,0.3650,0.3500,0.365,33068
CCO.TO,20250307,60.00,60.85,58.64,60.17,884178
CDR.TO,20250307,1.700,1.850,1.700,1.84,45980
CEF.TO,20250307,38.45,38.64,38.38,38.57,18997
CEMX.TO,20250307,0.1900,0.1950,0.1700,0.195,264672
CEU.TO,20250307,7.200,7.710,6.900,7.01,1606305
CF.TO,20250307,8.520,8.750,8.340,8.67,566142
CFF.TO,20250307,0.3100,0.3100,0.2950,0.305,11500
CFP.TO,20250307,14.20,14.97,14.20,14.97,385690
CFW.TO,20250307,3.710,3.760,3.690,3.7,24105
CFX.TO,20250307,0.7400,0.7400,0.7300,0.73,1500
CG.TO,20250307,8.370,8.570,8.210,8.29,775104
CGG.TO,20250307,8.060,8.830,8.050,8.75,6448
CGHY.TO,20250307,10.39,10.39,10.39,10.39,200
CGI.TO,20250307,36.31,36.70,36.30,36.7,1601
CGO.TO,20250307,59.28,60.00,59.00,59.77,7815
CGX.TO,20250307,10.05,10.20,9.930,10,276766
CGY.TO,20250307,40.60,41.72,40.50,41.72,37830
CHR.TO,20250307,20.41,20.91,20.41,20.79,42507
CIA.TO,20250307,4.760,4.770,4.660,4.73,152400
CIGI.TO,20250307,178.26,179.70,173.58,178.43,52488
CIX.TO,20250307,31.24,31.25,31.20,31.21,519629
CJ.TO,20250307,6.070,6.170,6.070,6.11,641457
