<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AAUC.TO,20240510,3.65,3.65,3.32,3.32,412714
AAV.TO,20240510,10.83,11.07,10.78,10.82,240777
ABX.TO,20240510,23.56,23.61,23.13,23.14,7331234
AC.TO,20240510,18.71,18.83,18.61,18.8,1438869
ACB.TO,20240510,9.29,9.44,8.65,8.89,1014254
ACD.TO,20240510,4.3,4.37,4.25,4.25,800
ACD.DB.TO,20240510,96.1,96.1,96.1,96.1,15000
ACO.X.TO,20240510,40.05,40.56,40.01,40.47,233610
ACO.Y.TO,20240510,42.8,43.25,42.5,42.5,4636
ACQ.TO,20240510,20.99,21.09,20.77,20.96,31305
AD.DB.A.TO,20240510,96,96,96,96,20000
AD.UN.TO,20240510,16.46,16.84,16.45,16.84,92996
ADCO.TO,20240510,0.225,0.23,0.225,0.23,15800
ADEN.TO,20240510,40.58,40.58,39.12,39.14,56827
ADN.TO,20240510,18.07,18.16,17.93,18.09,5511
ADW.A.TO,20240510,3.87,3.87,3.83,3.87,21199
AEM.TO,20240510,93.96,94.36,93.12,93.53,2007736
AFN.TO,20240510,48.76,49.48,46.86,47.5,144135
AFN.DB.H.TO,20240510,98.5,98.5,97,97,10000
AFN.DB.I.TO,20240510,120,120,119.14,119.14,76000
AFN.DB.J.TO,20240510,100.01,100.01,99.26,99.26,64000
AGF.B.TO,20240510,8.35,8.35,8.17,8.18,41683
AGI.TO,20240510,21.64,21.73,21.35,21.42,856100
AI.TO,20240510,11.23,11.23,11.08,11.12,21813
AI.DB.D.TO,20240510,97.1,97.1,97.1,97.1,4000
AIDX.TO,20240510,1.48,1.48,1.43,1.43,402271
AIF.TO,20240510,49.67,49.76,47.82,48.1,80469
AII.TO,20240510,0.64,0.65,0.64,0.65,118600
AIM.TO,20240510,2.39,2.52,2.39,2.5,57145
AIM.PR.A.TO,20240510,14.67,14.67,14.67,14.67,200
AIM.PR.C.TO,20240510,17.73,17.73,17.51,17.54,1500
AKT.A.TO,20240510,1.51,1.52,1.5,1.51,3100
AKT.B.TO,20240510,1.88,1.88,1.88,1.88,100
ALA.TO,20240510,30.28,30.73,30.28,30.58,568538
ALA.PR.A.TO,20240510,18.97,19.21,18.97,19.21,714
ALA.PR.G.TO,20240510,24.35,24.35,24.35,24.35,800
ALC.TO,20240510,14.6,14.65,14.5,14.56,18361
ALS.TO,20240510,22.42,22.56,21.88,21.9,49338
ALYA.TO,20240510,2.1,2.14,2.09,2.14,6523
AMAX.TO,20240510,19.37,19.38,19.25,19.25,2700
AMC.TO,20240510,2.2,2.21,2.09,2.12,89279
AMM.TO,20240510,0.17,0.17,0.17,0.17,18000
AND.TO,20240510,39.62,39.76,39.35,39.54,14895
AOI.TO,20240510,2.43,2.48,2.41,2.44,450082
AOT.TO,20240510,0.72,0.72,0.68,0.71,225766
AP.UN.TO,20240510,17.23,17.23,16.9,16.93,372061
APLI.TO,20240510,0.035,0.035,0.035,0.035,73000
APR.UN.TO,20240510,9.97,10.13,9.95,10.1,29007
APS.TO,20240510,1.73,1.73,1.68,1.68,200
AQN.TO,20240510,8.78,9.23,8.76,8.98,5602252
AQN.PR.A.TO,20240510,21.86,21.95,21.85,21.95,2700
AQN.PR.D.TO,20240510,22.25,22.31,22.2,22.28,2558
ARA.TO,20240510,0.53,0.54,0.5,0.54,133065
ARE.TO,20240510,17.18,17.26,17.03,17.12,158466
ARG.TO,20240510,1.77,1.82,1.77,1.77,149414
ARIS.TO,20240510,5.92,6,5.85,5.87,516197
ARIS.WT.A.TO,20240510,0.52,0.52,0.5,0.5,70001
ARR.TO,20240510,9.47,9.61,9.37,9.48,8750
ARTI.TO,20240510,9.77,9.77,9.77,9.77,301
ARX.TO,20240510,25.89,26.07,25.31,25.51,3230288
ASCU.TO,20240510,1.44,1.45,1.4,1.42,33600
ASM.TO,20240510,1.15,1.17,1.09,1.11,54376
ASTL.TO,20240510,10.8,10.88,10.56,10.8,36447
ASTL.WT.TO,20240510,1.5,1.5,1.5,1.5,800
ATCU.TO,20240510,0.59,0.66,0.58,0.66,82825
ATD.TO,20240510,74.7,75.87,74.7,75.69,970503
ATH.TO,20240510,5.02,5.08,4.86,4.88,4465042
ATRL.TO,20240510,55.98,56.78,55.83,56.32,152517
ATS.TO,20240510,46.04,46.26,45.39,46.01,241965
ATSX.TO,20240510,23.34,23.46,23.34,23.46,236
ATZ.TO,20240510,35.12,35.47,34.16,34.49,376456
AUMN.TO,20240510,0.76,0.78,0.76,0.76,14601
AVCN.TO,20240510,0.33,0.33,0.32,0.32,60675
AVL.TO,20240510,0.07,0.07,0.065,0.065,26050
AVNT.TO,20240510,0.075,0.085,0.075,0.085,373400
AW.UN.TO,20240510,29.59,29.66,29.5,29.56,13127
AX.PR.E.TO,20240510,18.1,18.11,17.9,18,2600
AX.PR.I.TO,20240510,18.32,18.54,18.32,18.51,9400
AX.UN.TO,20240510,6.45,6.49,6.4,6.4,91548
AYA.TO,20240510,14.75,14.97,14.54,14.85,227614
BABY.TO,20240510,0.3,0.31,0.295,0.3,84813
BABY.WT.A.TO,20240510,0.05,0.07,0.05,0.07,7500
BAM.TO,20240510,54.97,55.11,53.75,54.35,752315
BANK.TO,20240510,7.43,7.45,7.4,7.41,75907
BASE.TO,20240510,26.82,26.82,26.77,26.77,542
BB.TO,20240510,4.08,4.19,3.93,3.94,2193882
BBD.A.TO,20240510,70.36,72.19,70.36,71.75,7773
BBD.B.TO,20240510,71.5,72.23,71,71.56,366439
BBD.PR.B.TO,20240510,17.38,17.38,17.3,17.3,2200
BBD.PR.C.TO,20240510,18.9,18.9,18.62,18.64,2331
BBD.PR.D.TO,20240510,18.72,18.72,18.31,18.51,2831
BBU.UN.TO,20240510,26.53,27,26.53,26.95,17119
BBUC.TO,20240510,29.41,29.48,29.18,29.38,9919
BCE.TO,20240510,46.27,46.46,46.02,46.39,1959875
BCE.PR.A.TO,20240510,17.68,17.68,17.51,17.51,4650
BCE.PR.B.TO,20240510,18.3,18.35,18.29,18.31,4365
BCE.PR.C.TO,20240510,17.53,17.67,17.53,17.63,2293
BCE.PR.D.TO,20240510,18.3,18.36,18.26,18.27,4945
BCE.PR.E.TO,20240510,18.2,18.2,18.18,18.18,3150
BCE.PR.F.TO,20240510,17.55,17.55,17.41,17.5,4480
BCE.PR.G.TO,20240510,16.23,16.23,16.23,16.23,100
BCE.PR.H.TO,20240510,18.15,18.18,18.15,18.18,1200
BCE.PR.I.TO,20240510,16.32,16.32,16.3,16.3,400
BCE.PR.K.TO,20240510,15.62,15.65,15.62,15.63,500
BCE.PR.Q.TO,20240510,22.51,22.6,22.5,22.5,7780
BCE.PR.R.TO,20240510,16.35,16.4,16.35,16.35,3100
BCE.PR.S.TO,20240510,18.2,18.2,18.2,18.2,100
BCE.PR.T.TO,20240510,17.95,17.99,17.95,17.99,1000
BCE.PR.Y.TO,20240510,18.2,18.21,18.13,18.13,2300
BCT.TO,20240510,3.19,3.2,3.02,3.04,3000
BDGI.TO,20240510,43.72,44.04,42.82,43.32,40254
BDI.TO,20240510,8.11,8.11,7.95,8.03,80503
BDIV.TO,20240510,20.4,20.42,20.33,20.42,1474
BDT.TO,20240510,20.41,20.61,20.26,20.55,72608
BEI.UN.TO,20240510,73.36,73.82,72.59,73.09,65345
BEP.PR.G.TO,20240510,24.25,24.5,24.25,24.3,1613
BEP.PR.M.TO,20240510,20.5,20.6,20.5,20.6,1400
BEP.PR.R.TO,20240510,18.35,18.37,18.13,18.13,9500
BEP.UN.TO,20240510,37.76,38.67,37.49,38.19,624675
BEPC.TO,20240510,42.15,43.03,41.88,42.91,450008
BEPR.TO,20240510,8.99,8.99,8.93,8.93,407
BGI.UN.TO,20240510,4.37,4.4,4.37,4.4,5974
BGU.TO,20240510,43.4,43.4,43.4,43.4,1014
BHC.TO,20240510,9.51,9.63,9.32,9.42,356711
BIK.PR.A.TO,20240510,25.11,25.11,24.91,24.92,2146
BIP.PR.A.TO,20240510,20.76,21.35,20.76,20.99,54600
BIP.PR.B.TO,20240510,24.1,24.15,23.99,24.15,2984
