<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AAB.TO,20250120,0.035,0.035,0.035,0.035,98000
AAUC.TO,20250120,3.38,3.4,3.33,3.39,63853
AAV.TO,20250120,10.04,10.225,10.04,10.14,110731
ABX.TO,20250120,22.99,23.26,22.95,23.21,667336
AC.TO,20250120,20.75,20.83,20.46,20.63,1098348
ACAA.TO,20250116,22,22,22,22,200
ACB.TO,20250120,5.59,5.65,5.48,5.65,161262
ACD.TO,20250120,4,4,4,4,108
ACQ.TO,20250120,17.99,18.73,17.99,18.07,18394
ACX.TO,20250120,6.9,6.96,6.86,6.9,31587
ADCO.TO,20250120,0.37,0.37,0.355,0.355,13500
ADEN.TO,20250120,35.18,35.76,35.18,35.67,15254
ADN.TO,20250120,17.17,17.17,17,17.11,16895
AEG.TO,20250120,0.36,0.36,0.36,0.36,2500
AEM.TO,20250120,122.5,124.2,122.5,124.01,183765
AFN.TO,20250120,40.87,41.81,40.87,41.37,29921
AG.TO,20250120,8.44,8.46,8.26,8.46,392555
AGG.TO,20250120,19.68,19.68,19.68,19.68,4570
AGI.TO,20250120,28.15,28.58,27.81,28.48,152581
AI.TO,20250120,10.8,10.87,10.78,10.87,55642
AIDX.TO,20250120,1.91,1.92,1.85,1.9,273228
AIF.TO,20250120,56.04,56.86,56.04,56.42,25514
AIGO.TO,20250120,24.28,24.73,24.28,24.61,821
AII.TO,20250120,0.97,0.98,0.94,0.97,266100
AIM.TO,20250120,2.59,2.61,2.58,2.6,11042
AKTAF,20250117,1.2,1.2,1.19,1.2001,7696
ALA.TO,20250120,34.9,35.125,34.8,34.92,238325
ALC.TO,20250120,14.67,14.7,14.6,14.6,3431
ALS.TO,20250120,28.62,29.03,28.55,28.76,38272
ALYA.TO,20250120,1.65,1.65,1.63,1.63,10512
AMAX.TO,20250120,20.09,20.09,19.58,19.8,12725
AMC.TO,20250120,1.49,1.5,1.49,1.5,20005
AMHE.TO,20250120,15.65,15.84,15.52,15.81,23021
AMM.TO,20250120,0.13,0.13,0.13,0.13,73798
AMZH.TO,20250120,14.66,15.2,14.66,15,8503
AND.TO,20250120,46,48,46,46.8,40855
ANRG.TO,20250120,1.24,1.25,1.23,1.25,39501
AOI.TO,20250120,1.99,2.01,1.99,2,153255
AOT.TO,20250120,0.195,0.195,0.19,0.19,103030
APLI.TO,20250120,0.035,0.035,0.035,0.035,45809
APS.TO,20250120,0.315,0.315,0.3,0.3,9500
AQN.TO,20250120,6.34,6.43,6.33,6.4,920740
ARA.TO,20250120,0.53,0.53,0.53,0.53,3900
ARB.TO,20250116,26.35,26.35,26.35,26.35,1
ARE.TO,20250120,24.47,24.52,24.09,24.4,66923
ARG.TO,20250120,1.66,1.7,1.66,1.7,204770
ARIS.TO,20250120,5.2,5.3,5.115,5.3,104653
ARR.TO,20241206,12,12,11.99,12,717
ARTI.TO,20250120,12.5,12.5,12.03,12.03,1859
ARX.TO,20250120,26.37,26.85,26.37,26.84,594442
ASCU.TO,20250120,1.67,1.68,1.62,1.62,35200
ASM.TO,20250120,1.59,1.61,1.55,1.58,60032
ASND.TO,20250117,0.045,0.06,0.045,0.055,300
ASTL.TO,20250120,12.05,12.44,12.05,12.35,39543
ATCU.TO,20250120,0.435,0.435,0.43,0.435,3505
ATD.TO,20250120,76.88,77.22,76.27,76.83,188157
ATH.TO,20250120,5.3,5.57,5.27,5.57,1625495
ATRL.TO,20250120,76.03,76.25,75.35,75.7,224416
ATS.TO,20250120,38.26,39.23,38.26,39.07,80021
ATSX.TO,20250109,26.92,26.92,26.92,26.92,5
ATZ.TO,20250120,67.5,68.5,67,68.5,244426
AUMN.TO,20250120,0.14,0.14,0.135,0.14,17000
AVCN.TO,20250120,0.33,0.355,0.31,0.31,482915
AVL.TO,20250120,0.035,0.035,0.03,0.03,271595
AVNT.TO,20250120,1.25,1.25,1.1,1.13,9928
AW.TO,20250120,33,33.89,33,33,15425
AXIS.TO,20241125,0.005,0.005,0.005,0.005,3
AYA.TO,20250120,12.06,12.23,11.9,12.08,196356
BABY.TO,20250120,0.04,0.04,0.035,0.035,1435932
BAM.TO,20250120,80.48,81.11,79.2,79.96,172393
BANK.TO,20250120,8.06,8.07,8.03,8.035,143317
BASE.TO,20250120,22.7,22.79,22.7,22.76,1477
BB.TO,20250120,5.75,5.8,5.68,5.8,1042869
BBUC.TO,20250120,33.62,33.67,33.15,33.54,2974
BCE.TO,20250120,33.5,33.76,33.48,33.62,1642389
BCT.TO,20250120,0.52,0.54,0.52,0.54,4619
BDGI.TO,20250120,37.35,37.35,36.76,37.22,22314
BDI.TO,20250120,9.12,9.12,9,9,4751
BDIV.TO,20250120,22.14,22.15,22.14,22.15,601
BDT.TO,20250120,22.58,22.74,22.32,22.69,112822
BEPC.TO,20250120,36.88,37.05,36.54,36.77,96681
BEPR.TO,20250120,9.1,9.1,9.05,9.08,2805
BESG.TO,20250117,16.16,16.17,16.16,16.17,600
BFIN.TO,20250120,25.88,25.88,25.73,25.73,200
BGC.TO,20250120,34.79,34.79,34.78,34.78,200
BGU.TO,20250120,48.68,48.68,48.67,48.67,201
BHC.TO,20250120,10.7,10.98,10.69,10.87,40558
BIPC.TO,20250120,57.26,57.84,57.2,57.74,40669
BIR.TO,20250120,5.81,5.98,5.76,5.97,637689
BITF.TO,20250120,2.55,2.57,2.47,2.49,1836844
BITI.TO,20250120,19.01,20.43,19,19.8,71507
BK.TO,20250120,11.72,11.98,11.68,11.98,130663
BKCC.TO,20250120,14.74,14.75,14.7,14.73,56924
BKCL.TO,20250120,19.79,19.79,19.72,19.75,10269
BKI.TO,20250120,0.17,0.175,0.17,0.17,355851
BLCK.TO,20241230,33.74,33.74,33.74,33.74,2
BLCO.TO,20250120,24.06,25.43,24.06,25.19,3389
BLDP.TO,20250120,2.26,2.285,2.22,2.26,271263
BLN.TO,20250120,6.72,6.8,6.65,6.65,10859
BLOV.TO,20250117,22.64,22.64,22.64,22.64,250
BLX.TO,20250120,27.1,27.35,27,27.11,70812
BMAX.TO,20250120,14.08,14.15,14.07,14.07,12060
BMO.TO,20250120,143.48,144.43,143.46,143.83,710497
BN.TO,20250120,84.4,84.74,83,83.42,378517
BNC.TO,20250120,29.1,29.1,29.1,29.1,100
BND.TO,20250120,17.87,17.87,17.78,17.84,4579
BNE.TO,20250120,3.62,3.82,3.61,3.77,23417
BNG.TO,20250120,0.01,0.01,0.01,0.01,11000
BNK.TO,20250120,12.12,12.79,12.12,12.72,5707
BNKL.TO,20250120,26.29,26.34,26.29,26.32,2200
BNS.TO,20250120,73.61,74.08,73.51,73.86,1949101
BNT.TO,20250120,84.18,84.59,83.03,83.46,8193
BOND.TO,20250120,18.64,18.8,18.55,18.8,46676
BOS.TO,20250120,3.98,4.11,3.95,4.11,3051
BPRF.TO,20250120,22.63,23.1,22.63,23.1,200
BR.TO,20250120,1.19,1.2,1.06,1.2,4100
BRAG.TO,20250120,5.95,6.25,5.9,6.23,83458
BRE.TO,20250120,14.53,14.57,14.32,14.4,7206
BREA.TO,20250120,28.63,28.63,28.61,28.62,1940
BRMI.TO,20250117,0.71,0.73,0.71,0.72,5500
BRY.TO,20250120,0.34,0.34,0.34,0.34,2014
BSKT.TO,20250120,8.74,8.74,8.73,8.74,16400
BSX.TO,20250120,0.085,0.085,0.085,0.085,84000
BTCC.TO,20250120,20,20.04,18.63,19.2,2689065
BTCQ.TO,20250120,24.38,24.46,23,23.54,64366
BTCY.TO,20250120,9.66,9.66,9.04,9.29,214891
BTE.TO,20250120,3.78,3.9,3.78,3.9,2862343
BTO.TO,20250120,3.45,3.49,3.44,3.49,615475
BU.TO,20250120,0.085,0.085,0.085,0.085,22516
BUI.TO,20250117,3.39,3.39,3.39,3.39,300
BXF.TO,20250120,10.08,10.1,10.08,10.1,3580
BYD.TO,20250120,222.76,225.86,222,225.86,22099
BYL.TO,20250120,0.4,0.4,0.395,0.395,3075
CACB.TO,20250120,20.1,20.11,20.08,20.11,275340
CAE.TO,20250120,34.84,35.05,34.46,34.81,149131
CAFR.TO,20250120,19.92,19.93,19.91,19.93,239600
CAGG.TO,20250120,44.59,44.59,44.59,44.59,100
CAGS.TO,20250120,47.53,47.53,47.53,47.53,400
CALL.TO,20250120,14.27,14.32,14.2,14.32,10651
CANL.TO,20250120,25.695,25.7,25.695,25.7,302
CAPG.TO,20250120,26.42,26.42,26.22,26.22,2430
CAPI.TO,20250117,24.97,25.01,24.97,25.01,1600
CAPM.TO,20250120,24.855,24.855,24.855,24.855,200
CAPW.TO,20250120,24.62,24.62,24.62,24.62,200
CARB.TO,20250117,7.94,7.94,7.94,7.94,600
CARS.TO,20250120,21.31,21.33,21.25,21.29,2629
CAS.TO,20250120,12.53,12.79,12.48,12.71,111923
CASH.TO,20250120,50.08,50.08,50.07,50.075,376229
CBAL.TO,20250117,23.28,23.28,23.28,23.28,400
CBCX.TO,20250120,38.08,38.09,38.08,38.09,429
CBGR.TO,20250120,24.22,24.22,23.95,23.95,700
CBH.TO,20250120,17.89,17.89,17.86,17.86,1965
CBIL.TO,20250120,50.09,50.09,50.08,50.08,46221
CBIN.TO,20250117,22.31,22.31,22.31,22.31,5755
CBND.TO,20250117,9.21,9.21,9.21,9.21,1000
CBNK.TO,20250120,8.57,8.57,8.53,8.54,79537
CBO.TO,20250120,18.38,18.38,18.345,18.345,3840
CBUG.TO,20250117,28.85,28.85,28.85,28.85,400
CCA.TO,20250120,61.35,62.5,61.35,61.88,84461
CCBD.TO,20241223,18.59,18.59,18.56,18.56,34500
CCBI.TO,20250120,18.18,18.18,18.18,18.18,5400
CCEI.TO,20250120,27.16,27.3,27.16,27.3,19206
CCM.TO,20250120,0.3,0.31,0.3,0.305,48200
CCNS.TO,20250120,18.22,18.22,18.22,18.22,1000
CCNV.TO,20250117,21.31,21.31,21.31,21.31,2556
CCO.TO,20250120,74.56,75.07,73.85,74.29,313252
CCOM.TO,20250120,19.2,19.21,19.14,19.14,1000
CCRE.TO,20250120,17.94,17.94,17.94,17.94,500
CDEF.TO,20250120,11.205,11.21,11.205,11.21,400
CDIV.TO,20250120,14.965,14.97,14.92,14.95,6639
CDLB.TO,20250117,16.61,16.61,16.61,16.61,126
CDNA.TO,20250106,16.63,16.63,16.63,16.63,1
CDR.TO,20250120,1.76,1.9,1.76,1.85,20330
CDZ.TO,20250120,35.5,35.74,35.47,35.68,20234
CEE.TO,20241120,2.56,2.56,2.48,2.48,5300
CEF.TO,20250120,35.93,36.16,35.92,36.07,13890
CEMI.TO,20250120,19.23,19.45,19.23,19.38,7201
CEMX.TO,20250120,0.24,0.25,0.24,0.25,33075
CEQT.TO,20250108,25.61,25.61,25.61,25.61,96
CEU.TO,20250120,9.16,9.34,9.1,9.23,289065
CEW.TO,20250120,20.86,20.96,20.85,20.85,24530
CF.TO,20250120,9.35,9.48,9.35,9.48,16834
CFF.TO,20250120,0.355,0.355,0.325,0.33,18001
CFLX.TO,20250120,16.99,16.99,16.99,16.99,401
CFP.TO,20250120,15.61,15.65,15.35,15.65,30525
CFRT.TO,20250114,20.99,20.99,20.99,20.99,1000
CFW.TO,20250120,3.89,4,3.89,3.97,340610
CFX.TO,20250120,0.84,0.84,0.81,0.81,5500
CG.TO,20250120,8.42,8.46,8.36,8.46,144744
CGAA.TO,20250120,28.59,28.59,28.59,28.59,100
CGBI.TO,20250120,17.5,17.53,17.47,17.5,7921
CGDV.TO,20250117,22.1,22.1,22.1,22.1,700
CGG.TO,20250120,8.05,8.08,7.93,7.99,4200
CGHY.TO,20250117,10.42,10.42,10.42,10.42,30
CGI.TO,20250120,40.42,40.42,39.76,39.76,16135
CGIN.TO,20250120,21.08,21.08,21.08,21.08,560
