<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AAB.TO,20231004,0.025,0.025,0.025,0.025,18000
AAUC.TO,20231004,4.35,4.59,4.15,4.55,8701
AAV.TO,20231004,9.18,9.18,8.9,9.02,395331
ABX.TO,20231004,19.43,19.6,19.04,19.51,4650530
AC.TO,20231004,18.96,19.15,18.88,19.02,1407516
ACB.TO,20231004,0.76,0.79,0.74,0.77,1748550
ACD.DB.TO,20231004,98.5,98.5,98.5,98.5,14000
ACO.X.TO,20231004,33.5,33.93,33.12,33.87,234250
ACQ.TO,20231004,23.01,23.58,22.81,23.56,59252
AD.DB.TO,20231004,96.99,97.01,96.67,97.01,25000
AD.DB.A.TO,20231004,92.5,92.5,92.5,92.5,27000
AD.UN.TO,20231004,12.91,13.16,12.71,13.07,82285
ADCO.TO,20231004,0.215,0.215,0.215,0.215,13000
ADEN.TO,20231004,28.29,29.31,27.81,29.26,39750
ADN.TO,20231004,17.07,17.1,16.99,16.99,3336
ADW.A.TO,20231004,4.11,4.16,4.11,4.16,4806
AEG.TO,20231004,0.32,0.345,0.32,0.345,1795
AEM.TO,20231004,60.82,60.89,59.36,59.62,1121216
AEZS.TO,20231004,3.03,3.03,3.03,3.03,203
AFN.TO,20231004,52.34,52.54,51.5,52.05,17350
AFN.DB.F.TO,20231004,98.1,98.1,98.1,98.1,15000
AFN.DB.G.TO,20231004,97.51,97.51,97.5,97.5,10000
AFN.DB.J.TO,20231004,98.01,98.01,98,98,6000
AGF.B.TO,20231004,6.91,6.91,6.76,6.8,89827
AGI.TO,20231004,15.34,15.37,15,15.09,516631
AI.TO,20231004,10.01,10.25,10,10.2,44064
AIDX.TO,20231004,0.6,0.67,0.6,0.61,110129
AIF.TO,20231004,46.78,48.01,46.78,48.01,20871
AII.TO,20231004,0.47,0.485,0.47,0.485,15500
AIM.TO,20231004,3.41,3.54,3.35,3.51,355359
AIM.PR.A.TO,20231004,16.6,16.6,16.6,16.6,300
AIM.PR.C.TO,20231004,19.98,19.98,19.98,19.98,300
AKT.A.TO,20231004,1.73,1.73,1.56,1.62,34502
ALA.TO,20231004,25.69,25.96,25.56,25.72,605760
ALA.PR.A.TO,20231004,14.71,14.71,14.71,14.71,200
ALA.PR.B.TO,20231004,17.05,17.05,17,17,300
ALA.PR.G.TO,20231004,17.31,17.31,17.23,17.23,3450
ALC.TO,20231004,14.94,14.94,14.82,14.82,9677
ALC.DB.A.TO,20231004,102.4,102.5,102.4,102.5,147000
ALS.TO,20231004,20.54,20.63,20.21,20.33,78579
ALYA.TO,20231004,2.09,2.1,2.09,2.1,6520
AMC.TO,20231004,2.93,2.96,2.84,2.89,76007
AMM.TO,20231004,0.2,0.2,0.2,0.2,500
AND.TO,20231004,40.74,41.29,40.32,40.42,15574
AOI.TO,20231004,2.6,2.6,2.52,2.53,353287
AOT.TO,20231004,0.38,0.385,0.365,0.365,221144
AP.UN.TO,20231004,17.18,17.57,16.99,17.23,486561
APLI.TO,20231004,0.05,0.05,0.05,0.05,19100
APR.UN.TO,20231004,10.16,10.41,10.16,10.37,17636
AQN.TO,20231004,7.7,7.93,7.7,7.78,4668926
