<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AAB.TO,20230606,0.04,0.04,0.04,0.04,0
AAV.TO,20230606,7.45,7.48,7.24,7.45,643957
ABX.TO,20230606,23.15,23.22,22.69,22.94,2944014
AC.TO,20230606,21.84,22.22,21.77,22.12,3305673
ACAA.TO,20230606,19.89,19.89,19.89,19.89,0
ACB.TO,20230606,0.68,0.72,0.67,0.72,438700
ACD.TO,20230606,6.42,6.42,6,6,4200
ACD.DB.TO,20230606,99.91,99.91,99.91,99.91,0
ACO.X.TO,20230606,41.34,41.54,40.87,41.05,262472
ACO.Y.TO,20230606,42.22,42.22,42.22,42.22,0
ACQ.TO,20230606,18.25,18.46,17.8,18.31,29010
AD.DB.TO,20230606,98,98.24,97.75,97.75,69000
AD.DB.A.TO,20230606,94.45,94.45,94.45,94.45,0
AD.UN.TO,20230606,15.26,15.45,15.19,15.44,47739
ADCO.TO,20230606,0.23,0.23,0.23,0.23,2100
ADEN.TO,20230606,29.24,29.7,29.05,29.39,25450
ADN.TO,20230606,16.21,16.48,16.2,16.48,4240
ADW.A.TO,20230606,4.15,4.16,4.11,4.12,11196
ADW.B.TO,20230606,5.7,5.71,5.7,5.71,609
AEG.TO,20230606,0.405,0.405,0.405,0.405,0
AEM.TO,20230606,70.03,70.09,69.15,69.73,853578
AEZS.TO,20230606,3.85,3.9,3.85,3.9,1739
AFN.TO,20230606,52.09,52.14,50.32,50.93,77189
AFN.DB.F.TO,20230606,98.5,98.5,98.5,98.5,0
AFN.DB.G.TO,20230606,98.51,98.51,98.02,98.02,29000
AFN.DB.H.TO,20230606,96.5,96.5,96,96,23000
AFN.DB.I.TO,20230606,126.33,126.33,126.33,126.33,0
AFN.DB.J.TO,20230606,100.09,100.09,100.09,100.09,0
AGF.B.TO,20230606,7.05,7.41,7.05,7.35,91795
AGI.TO,20230606,16.66,16.86,16.5,16.85,707754
AI.TO,20230606,11.32,11.32,11.15,11.26,21091
AI.DB.C.TO,20230606,97.01,97.01,97.01,97.01,0
AI.DB.D.TO,20230606,97,97,97,97,0
AI.DB.E.TO,20230606,98,98,98,98,0
AI.DB.F.TO,20230606,90,90,90,90,0
AI.DB.G.TO,20230606,86,86,86,86,0
AIF.TO,20230606,47.3,47.95,47.09,47.45,101140
AII.TO,20230606,0.6,0.6,0.57,0.59,25443
AIM.TO,20230606,3.51,3.57,3.5,3.53,357486
AIM.PR.A.TO,20230606,17.67,17.67,17.67,17.67,0
AIM.PR.C.TO,20230606,20.4,20.4,20.4,20.4,100
AKT.A.TO,20230606,1.35,1.35,1.28,1.28,7800
ALA.TO,20230606,24.14,24.45,24.08,24.39,803709
ALA.PR.A.TO,20230606,14.51,14.51,14.51,14.51,200
ALA.PR.B.TO,20230606,17.08,17.08,17.08,17.08,400
ALA.PR.G.TO,20230606,17.1,17.1,17.1,17.1,1062
ALA.PR.H.TO,20230606,19.1,19.1,19.1,19.1,0
ALC.TO,20230606,15.59,15.64,15.31,15.41,20055
ALC.DB.A.TO,20230606,105.47,106.5,104,104,123000
ALS.TO,20230606,21.73,22.29,21.67,22.28,92587
ALYA.TO,20230606,2.39,2.43,2.35,2.41,11921
AMC.TO,20230606,3.36,3.44,3.36,3.44,297047
AMM.TO,20230606,0.155,0.155,0.155,0.155,0
AND.TO,20230606,44.98,45.67,44.31,45.66,77807
AOI.TO,20230606,2.93,2.95,2.9,2.92,334956
AOT.TO,20230606,0.62,0.63,0.6,0.61,153105
AP.UN.TO,20230606,22.69,23.12,22.61,23.09,373401
APLI.TO,20230606,0.035,0.035,0.035,0.035,125000
APR.UN.TO,20230606,11.41,11.61,11.27,11.44,35901
APS.TO,20230606,8.94,8.94,8.39,8.45,2800
AQN.TO,20230606,11.65,11.67,11.49,11.57,2656866
AQN.PR.A.TO,20230606,19.25,19.25,19.25,19.25,100
AQN.PR.D.TO,20230606,19.3,19.3,19.3,19.3,0
AR.TO,20230606,0.6,0.61,0.6,0.6,364710
ARA.TO,20230606,0.475,0.49,0.47,0.47,97201
ARB.TO,20230606,25.85,25.85,25.85,25.85,0
ARE.TO,20230606,13.45,13.87,13.41,13.83,263656
ARG.TO,20230606,1.51,1.51,1.49,1.51,154130
ARIS.TO,20230606,3.36,3.41,3.29,3.33,67096
ARIS.WT.A.TO,20230606,0.25,0.25,0.25,0.25,0
ARKG.TO,20230606,14.45,14.78,14.45,14.78,273
ARKK.TO,20230606,16.28,16.73,16.28,16.73,12019
ARKW.TO,20230606,17.94,17.94,17.94,17.94,0
ARR.TO,20230606,8.69,9.05,8.69,9.05,10152
ARX.TO,20230606,16.53,17.06,16.45,17.03,2173283
ASCU.TO,20230606,1.75,1.76,1.72,1.73,11469
ASM.TO,20230606,0.96,0.96,0.96,0.96,1040
ASND.TO,20230606,0.19,0.19,0.19,0.19,5005
ASTL.TO,20230606,10.06,10.49,10.02,10.43,110263
ASTL.WT.TO,20230606,2.08,2.25,2.07,2.25,1300
ATCU.TO,20230606,0.54,0.54,0.52,0.53,20044
ATD.TO,20230606,67.76,67.76,66.72,67.27,945033
ATH.TO,20230606,2.91,2.95,2.87,2.93,2934551
ATS.TO,20230606,60.95,61.43,60.71,61.29,174860
ATSX.TO,20230606,21.78,21.78,21.78,21.78,0
ATZ.TO,20230606,36.02,36.29,35.29,36.13,586537
AUGB.F.TO,20230606,37.81,37.82,37.73,37.73,9000
AUMN.TO,20230606,0.16,0.16,0.14,0.145,112047
AVCN.TO,20230606,0.31,0.31,0.31,0.31,3000
AVL.TO,20230606,0.1,0.105,0.1,0.1,192057
AVNT.TO,20230606,0.145,0.145,0.135,0.145,42628
AW.UN.TO,20230606,35.18,36.12,35.1,36.03,20458
AX.PR.E.TO,20230606,16.76,16.9,16.76,16.9,1700
AX.PR.I.TO,20230606,19.15,19.3,19.15,19.24,700
AX.UN.TO,20230606,7.09,7.24,7.08,7.22,344109
AXIS.TO,20230606,0.2,0.2,0.2,0.2,5000
AYA.TO,20230606,9.66,9.8,9.6,9.8,275517
BABY.TO,20230606,0.76,0.76,0.73,0.73,29147
BABY.WT.A.TO,20230606,0.185,0.185,0.185,0.185,0
BAM.TO,20230606,42.5,43.53,42.38,43.15,911882
BANK.TO,20230606,7.45,7.46,7.43,7.43,1230
BASE.TO,20230606,25.7,25.76,25.7,25.76,1638
BASE.B.TO,20230606,25.69,25.69,25.69,25.69,0
BB.TO,20230606,6.97,7.11,6.94,7.09,1016029
BBD.A.TO,20230606,56.58,60.26,56.58,59.47,6725
BBD.B.TO,20230606,56.18,60.26,56.16,59.32,802456
BBD.PR.B.TO,20230606,16.15,16.15,16.1,16.1,285
BBD.PR.C.TO,20230606,18,18,17.9,17.9,800
BBD.PR.D.TO,20230606,18.6,19.09,18.6,19.09,1400
BBU.UN.TO,20230606,25.62,26.2,25.62,26,21855
BBUC.TO,20230606,27.89,28.17,27.46,28.05,27788
BCE.TO,20230606,61.27,61.57,60.88,61.22,2341596
BCE.PR.A.TO,20230606,17.29,17.32,17.29,17.3,65400
BCE.PR.B.TO,20230606,17.7,17.7,17.63,17.63,4863
BCE.PR.C.TO,20230606,17.67,17.7,17.67,17.7,3200
BCE.PR.D.TO,20230606,17.6,17.67,17.6,17.6,8700
BCE.PR.E.TO,20230606,17.55,17.61,17.52,17.55,4400
BCE.PR.F.TO,20230606,15.83,15.83,15.78,15.78,700
BCE.PR.G.TO,20230606,14.7,14.74,14.7,14.7,800
BCE.PR.H.TO,20230606,17.57,17.57,17.57,17.57,100
BCE.PR.I.TO,20230606,14.65,14.69,14.64,14.64,3734
BCE.PR.J.TO,20230606,17.75,17.75,17.75,17.75,634
BCE.PR.K.TO,20230606,13.95,14.02,13.9,13.9,27600
BCE.PR.L.TO,20230606,15.37,15.37,15.26,15.26,2100
BCE.PR.M.TO,20230606,14.02,14.25,14,14.15,9351
BCE.PR.N.TO,20230606,16.8,16.8,16.8,16.8,0
BCE.PR.Q.TO,20230606,19.9,19.9,19.9,19.9,396
BCE.PR.R.TO,20230606,14.51,14.61,14.4,14.5,77959
BCE.PR.S.TO,20230606,17.72,17.72,17.7,17.7,3100
BCE.PR.T.TO,20230606,17.6,17.6,17.53,17.53,40553
BCE.PR.Y.TO,20230606,17.6,17.6,17.43,17.43,10800
BCE.PR.Z.TO,20230606,18.05,18.05,18.05,18.05,0
BCT.TO,20230606,8.47,8.47,8.2,8.2,605
BDGI.TO,20230606,27.1,27.88,27.09,27.88,33148
BDI.TO,20230606,6.13,6.21,6.1,6.19,36266
BDIV.TO,20230606,17.76,17.76,17.76,17.76,0
BDT.TO,20230606,8.42,8.53,8.42,8.5,10364
BEI.UN.TO,20230606,60.76,61.07,60.39,60.92,27466
BEK.B.TO,20230606,12.65,12.65,12.65,12.65,1000
BEP.PR.G.TO,20230606,21.74,21.74,21.55,21.55,1500
BEP.PR.M.TO,20230606,20.85,20.9,20.85,20.85,1500
BEP.PR.R.TO,20230606,18.25,18.5,18.25,18.5,4050
