<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AAB.TO,20240502,0.025,0.025,0.02,0.025,21858
AAUC.TO,20240502,3.6,3.61,3.5,3.5,243751
AAV.TO,20240502,10.61,10.8,10.61,10.74,263131
ABX.TO,20240502,22.25,22.81,22.18,22.66,2817741
AC.TO,20240502,19.25,19.42,18.38,18.75,10440140
ACB.TO,20240502,10.19,10.85,9.45,9.56,3570589
ACD.TO,20240502,4.52,4.52,4.4,4.47,1400
ACO.X.TO,20240502,37.48,37.92,37.48,37.8,169829
ACQ.TO,20240502,21.33,23.37,20.36,20.57,375479
AD.DB.A.TO,20240502,96.4,96.4,96.25,96.26,33000
AD.UN.TO,20240502,15.78,15.8,15.54,15.74,35854
ADEN.TO,20240502,42.78,42.78,41.82,42.03,52266
ADN.TO,20240502,17.63,17.7,17.57,17.67,9470
ADW.A.TO,20240502,3.8,3.84,3.76,3.81,65310
ADW.B.TO,20240502,4.53,4.53,4.25,4.43,3551
AEM.TO,20240502,87.77,89.48,87.7,89.05,1468320
AFN.TO,20240502,51.83,51.83,49.44,49.85,143052
AFN.DB.G.TO,20240502,99.2,99.2,99.2,99.2,6000
AFN.DB.H.TO,20240502,98.5,99,98.5,99,16000
AFN.DB.I.TO,20240502,124.22,124.24,124.01,124.15,205000
AFN.DB.J.TO,20240502,100.5,100.55,100.3,100.3,148000
AGF.B.TO,20240502,8.01,8.06,7.93,7.99,14982
AGI.TO,20240502,20.3,20.67,20.21,20.45,500952
AI.TO,20240502,11.08,11.08,10.97,11.02,9958
AI.DB.D.TO,20240502,96.67,97,96.67,97,44000
AI.DB.E.TO,20240502,97.96,97.96,97.96,97.96,25000
AI.DB.G.TO,20240502,90,90,86.7,86.7,15000
AIDX.TO,20240502,1.52,1.64,1.5,1.59,994367
AIF.TO,20240502,51.18,51.4,49.77,50.77,92185
AII.TO,20240502,0.63,0.64,0.63,0.64,100000
AIM.TO,20240502,2.34,2.35,2.33,2.35,117066
AIM.PR.C.TO,20240502,18.19,18.2,18.1,18.1,300
AKT.A.TO,20240502,1.46,1.49,1.46,1.47,4859
ALA.TO,20240502,30.3,30.53,29.51,30.4,865298
ALA.PR.A.TO,20240502,18.51,18.6,18.5,18.6,6300
ALA.PR.B.TO,20240502,20.85,20.85,20.85,20.85,348
ALA.PR.G.TO,20240502,23.99,24.3,23.99,24.3,37470
ALC.TO,20240502,14.67,14.73,14.54,14.59,12390
ALS.TO,20240502,21.7,21.73,21.4,21.52,22480
ALYA.TO,20240502,2.15,2.15,2.12,2.12,3729
AMAX.TO,20240502,18.12,18.25,18.12,18.21,908
AMC.TO,20240502,2.29,2.3,2.23,2.26,67635
AMM.TO,20240502,0.17,0.17,0.17,0.17,16827
AND.TO,20240502,42.23,42.54,41.87,41.87,16219
AOI.TO,20240502,2.45,2.48,2.42,2.44,276088
AOT.TO,20240502,0.72,0.72,0.68,0.68,197677
AP.UN.TO,20240502,16.94,16.99,16.66,16.83,600712
APLI.TO,20240502,0.035,0.035,0.03,0.035,980902
