<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AAB.TO,20250321,0.0300,0.0300,0.0300,0.0300,70 000
AAUC.TO,20250321,4.790,4.790,4.645,4.670,303 058
AAV.TO,20250321,10.49,10.49,10.25,10.43,382 761
ABX.TO,20250321,27.36,27.41,26.86,27.05,8 908 593
AC.TO,20250321,15.14,15.30,15.04,15.23,4 121 482
ACB.TO,20250321,6.500,6.540,6.310,6.390,393 374
ACD.TO,20250321,3.720,3.720,3.720,3.720,390
ACQ.TO,20250321,18.09,18.13,17.44,17.52,48 212
ACX.TO,20250321,5.390,5.450,5.300,5.300,54 885
ADCO.TO,20250321,0.3000,0.3000,0.3000,0.3000,1 500
ADEN.TO,20250321,27.91,28.37,27.63,28.03,71 889
ADN.TO,20250321,17.59,17.59,17.34,17.47,3 068
AEG.TO,20250321,0.3350,0.3350,0.3100,0.3200,13 005
AEM.TO,20250321,149.71,150.00,147.41,149.66,2 537 512
AFN.TO,20250321,34.72,34.72,34.01,34.61,141 960
AG.TO,20250321,0,,,36.40€,
AGI.TO,20250321,37.00,37.45,36.40,37.40,1 593 345
AI.TO,20250321,10.89,10.89,10.72,10.77,51 255
AIDX.TO,20250321,1.790,1.790,1.640,1.650,591 329
AIF.TO,20250321,51.52,51.61,50.99,51.54,71 779
AII.TO,20250321,2.150,2.380,2.150,2.300,449 798
AIM.TO,20250321,2.360,2.440,2.360,2.400,135 516
AKTAF,20250321,1.339,1.361,1.320,1.330,116 240
ALA.TO,20250321,38.29,38.60,38.21,38.51,1 035 528
ALC.TO,20250321,15.20,15.29,15.20,15.26,4 090
ALS.TO,20250321,25.09,25.92,24.51,25.88,130 777
ALYA.TO,20250321,1.990,1.990,1.900,1.950,16 073
AMC.TO,20250321,1.540,1.800,1.510,1.800,943 459
AMM.TO,20250321,0.1050,0.1050,0.1050,0.1050,4 400
AND.TO,20250321,36.68,38.45,36.68,38.18,16 482
ANRG.TO,20250321,1.010,1.010,0.9800,0.9800,2 219
AOI.TO,20250321,2.140,2.180,2.110,2.180,485 868
AOT.TO,20250321,0.1400,0.1400,0.1300,0.1300,394 867
APLI.TO,20250321,0.0350,0.0350,0.0350,0.0350,29 000
APS.TO,20250321,5.460,5.460,4.940,5.100,3 020
AQN.TO,20250321,7.350,7.365,7.265,7.340,4 203 689
ARA.TO,20250321,0.5100,0.5600,0.5100,0.5500,29 295
ARE.TO,20250321,17.78,17.87,17.32,17.62,526 542
ARG.TO,20250321,1.960,1.960,1.900,1.910,294 399
ARIS.TO,20250321,6.410,6.470,6.240,6.470,2 969 309
ARR.TO,20250321,0.9100,0.9200,0.8700,0.8700,79 290
ARX.TO,20250321,27.80,28.10,27.69,28.07,3 015 426
ASCU.TO,20250321,2.210,2.370,2.210,2.360,324 416
ASM.TO,20250321,2.660,2.660,2.535,2.590,313 473
ASND.TO,20250321,0.0550,0.0550,0.0550,0.0550,4 000
ASTL.TO,20250321,8.990,8.990,8.660,8.860,321 796
ATCU.TO,20250321,0.4800,0.4800,0.4700,0.4700,2 501
ATD.TO,20250321,70.60,71.46,70.23,70.37,2 758 042
ATH.TO,20250321,5.390,5.430,5.340,5.400,2 058 006
ATRL.TO,20250321,69.70,70.91,68.44,69.36,682 289
ATS.TO,20250321,39.45,40.16,39.29,39.67,276 990
ATZ.TO,20250321,51.25,52.29,50.31,51.86,998 035
AUMN.TO,20250321,0.3460,0.3530,0.2626,0.2854,327 578
AVCN.TO,20250321,0.3400,0.3600,0.3400,0.3600,83 238
AVL.TO,20250321,0.0300,0.0350,0.0300,0.0350,241 000
AVNT.TO,20250321,0,,,,
AXIS.TO,20250321,1 054.05₹,1 075.90₹,1 050.30₹,1 071.15₹,37 462
AYA.TO,20250321,13.02,13.20,12.83,12.90,663 568
BABY.TO,20250321,0.0200,0.0200,0.0150,0.0175,224 853
BAM.TO,20250321,70.10,71.11,69.12,71.05,2 774 958
BB.TO,20250321,6.300,6.320,6.190,6.230,3 171 065
BBUC.TO,20250321,37.78,38.37,37.61,37.99,75 146
BCE.TO,20250321,33.00,33.21,32.46,32.57,7 142 801
BCT.TO,20250321,6.270,6.450,6.100,6.440,4 610
BDGI.TO,20250321,40.16,40.21,39.49,39.68,216 030
BDI.TO,20250321,8.690,8.915,8.635,8.880,23 433
BDT.TO,20250321,21.77,21.86,21.39,21.74,250 372
BEPC.TO,20250321,41.58,42.19,41.58,42.15,628 017
BHC.TO,20250321,10.13,10.35,10.02,10.25,398 679
BIPC.TO,20250321,50.73,50.91,50.11,50.75,190 417
BIR.TO,20250321,6.240,6.340,6.220,6.330,10 049 031
BITF.TO,20250321,1.450,1.490,1.440,1.480,1 786 277
BK.TO,20250321,11.20,11.26,11.15,11.25,45 404
BKI.TO,20250321,0.1500,0.1500,0.1500,0.1500,74 700
BLCO.TO,20250321,22.39,22.95,22.29,22.95,3 318
BLDP.TO,20250321,1.860,1.905,1.845,1.850,723 767
BLN.TO,20250321,6.990,6.990,6.630,6.630,231 225
BLX.TO,20250321,29.79,30.11,29.51,29.80,837 668
BMO.TO,20250321,139.43,139.74,137.86,138.68,6 579 033
BN.TO,20250321,76.04,77.10,75.40,76.93,4 071 515
BNE.TO,20250321,3.500,3.600,3.500,3.590,35 310
BNG.TO,20250321,0.0100,0.0100,0.0100,0.0100,118 000
BNK.TO,20250321,12.73,12.86,12.73,12.86,500
BNS.TO,20250321,68.67,68.95,68.28,68.87,11 049 462
BNT.TO,20250321,75.87,76.93,75.52,76.70,61 615
BOS.TO,20250321,3.720,3.950,3.680,3.950,51 355
BR.TO,20250321,1.100,1.100,1.100,1.100,1 000
BRAG.TO,20250321,6.350,6.350,6.030,6.110,12 553
BRE.TO,20250321,13.80,14.05,13.76,14.04,6 178
BRMI.TO,20250321,0.8100,0.8100,0.8000,0.8000,1 000
BRY.TO,20250321,0.3200,0.3200,0.3200,0.3200,500
BSX.TO,20250321,0.1700,0.1800,0.1700,0.1800,1 042 780
BTE.TO,20250321,3.130,3.160,3.065,3.140,4 957 306
BTO.TO,20250321,4.590,4.590,4.440,4.470,10 344 934
BU.TO,20250321,0.0900,0.0900,0.0900,0.0900,5 000
BUI.TO,20250321,7.260,7.260,7.260,7.260,300
BYD.TO,20250321,209.26,211.19,204.21,210.43,121 008
BYL.TO,20250321,0.2500,0.2650,0.2500,0.2650,23 000
CAE.TO,20250321,35.17,35.24,34.71,35.20,1 239 452
CAS.TO,20250321,10.02,10.04,9.920,9.990,168 518
CCA.TO,20250321,66.21,68.44,65.61,66.67,1 338 725
CCM.TO,20250321,0.3650,0.3800,0.3650,0.3800,21 201
CCO.TO,20250321,64.12,64.63,63.19,63.91,1 918 382
CDR.TO,20250321,1.830,1.830,1.810,1.810,1 500
CEF.TO,20250321,39.84,39.84,39.36,39.60,15 748
CEMX.TO,20250321,0.1650,0.1750,0.1650,0.1700,464 200
CEU.TO,20250321,7.340,7.390,7.280,7.370,819 912
CF.TO,20250321,8.480,8.550,8.450,8.500,83 997
CFF.TO,20250321,0.3350,0.3400,0.3100,0.3150,15 956
