<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AAB.TO,20240729,0.08,0.08,0.075,0.075,114500
AAUC.TO,20240729,3.23,3.28,3.18,3.2,80608
AAV.TO,20240729,9.7,9.74,9.32,9.39,893481
ABX.TO,20240729,24.75,24.93,24.48,24.91,1662016
AC.TO,20240729,16.22,16.23,16.02,16.14,1615237
ACB.TO,20240729,8.18,8.65,8.15,8.29,733954
ACD.TO,20240729,4.18,4.18,4.01,4.1,1700
ACO.X.TO,20240729,42.4,42.55,42.07,42.13,243252
ACQ.TO,20240729,19.5,19.5,19.16,19.38,19952
ACX.TO,20240729,6.55,6.57,5.99,6.47,381925
AD.DB.A.TO,20240729,100.55,100.55,100.25,100.25,50000
AD.UN.TO,20240729,16.34,16.34,16.05,16.05,34720
ADEN.TO,20240729,41.01,41.52,40.32,40.93,30794
ADN.TO,20240729,18.26,18.45,18.25,18.32,14680
ADW.A.TO,20240729,4.37,4.37,4.24,4.27,12740
AEG.TO,20240729,0.33,0.33,0.33,0.33,500
AEM.TO,20240729,101.99,103.26,100.96,103.23,530407
AFN.TO,20240729,58,58,56.35,56.42,64955
AFN.DB.G.TO,20240729,99.75,100,99.63,99.63,215000
AFN.DB.H.TO,20240729,99.51,99.51,99.5,99.5,12000
AFN.DB.J.TO,20240729,106,106,106,106,136000
AG.TO,20240729,8.17,8.26,7.92,8.24,555979
AGF.B.TO,20240729,8.41,8.41,8.15,8.18,41669
AGI.TO,20240729,22.92,23.39,22.74,23.35,353587
AI.TO,20240729,11.38,11.38,11.26,11.3,18947
AI.DB.E.TO,20240729,100.2,100.2,100.2,100.2,10000
AIDX.TO,20240729,2.11,2.22,2.07,2.09,875790
AIF.TO,20240729,57.94,59.54,57.91,58.91,52319
AIGO.TO,20240729,20.85,20.85,20.85,20.85,112
AII.TO,20240729,0.67,0.67,0.67,0.67,28069
AIM.TO,20240729,2.67,2.69,2.66,2.67,18530
AKT.A.TO,20240729,1.46,1.49,1.43,1.46,64739
AKT.B.TO,20240729,3.49,3.49,3.49,3.49,120
ALA.TO,20240729,33.01,33.02,32.67,32.7,562475
ALA.PR.A.TO,20240729,19.49,19.49,19.25,19.25,4806
ALA.PR.B.TO,20240729,21.42,22.09,21.01,21.01,1500
ALA.PR.G.TO,20240729,24.43,24.52,24.23,24.23,1736
ALC.TO,20240729,14.66,14.8,14.66,14.71,5990
