<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AAB.TO,20230213,0.055,0.055,0.055,0.055,4000
AAV.TO,20230213,7.95,8.45,7.93,8.28,983245
ABX.TO,20230213,23.7,23.99,23.7,23.9,1770181
AC.TO,20230213,22.14,22.55,21.92,22.49,1959408
ACB.TO,20230213,1.22,1.25,1.21,1.22,645743
ACD.TO,20230213,7.7,7.7,7.65,7.7,7100
ACO.X.TO,20230213,43.01,43.59,43.01,43.44,241284
ACO.Y.TO,20230213,44.88,44.88,43.01,43.44,5418
ACQ.TO,20230213,27.91,28.42,27.81,28.41,14946
AD.DB.TO,20230213,98.75,99,98.3,98.5,33000
AD.DB.A.TO,20230213,98,99.99,98,99.99,28000
AD.UN.TO,20230213,18.29,18.39,18.13,18.33,62684
ADCO.TO,20230213,0.25,0.255,0.25,0.255,13000
ADEN.TO,20230213,33.9,34.44,33.1,34,64982
ADN.TO,20230213,16.88,16.92,16.64,16.68,3195
ADW.A.TO,20230213,5.08,5.1,5.03,5.06,17638
AEM.TO,20230213,67.99,68.72,67.59,68.4,1919447
AEZS.TO,20230213,4.76,4.78,4.7,4.71,500
AFN.TO,20230213,53,54,53,53.78,42108
AFN.DB.F.TO,20230213,99,99,99,99,27000
AFN.DB.G.TO,20230213,99,99.95,98.5,98.5,107000
AFN.DB.I.TO,20230213,130.65,130.65,130.19,130.19,151000
AFN.DB.J.TO,20230213,101.01,101.25,101.01,101.25,50000
AGF.B.TO,20230213,9,9.31,9,9.19,213050
AGI.TO,20230213,14.14,14.25,14.03,14.06,433772
AI.TO,20230213,11.35,11.37,11.28,11.37,19044
AI.DB.C.TO,20230213,98.5,98.5,97.81,97.81,25000
AI.DB.D.TO,20230213,96.01,98,95.5,98,29000
AIF.TO,20230213,58.46,59.01,58.04,58.44,55714
AII.TO,20230213,0.74,0.74,0.74,0.74,30719
AIM.TO,20230213,3.57,3.73,3.5,3.73,400418
AIM.PR.A.TO,20230213,18.99,19.45,18.75,19.45,1900
AIM.PR.C.TO,20230213,21.7,21.7,21.1,21.58,3050
AKT.A.TO,20230213,1.8,1.81,1.8,1.8,8388
ALA.TO,20230213,25.14,25.32,24.95,25.14,789540
ALA.PR.A.TO,20230213,16.1,16.1,16.05,16.1,1300
ALA.PR.B.TO,20230213,18.95,18.95,18.9,18.9,1420
ALA.PR.G.TO,20230213,18.98,18.99,18.97,18.98,3900
ALC.TO,20230213,16.36,16.36,16.13,16.35,10825
ALC.DB.A.TO,20230213,109.82,110,109.82,110,27000
ALS.TO,20230213,21.38,21.38,20.68,20.95,72494
ALYA.TO,20230213,2.33,2.41,2.32,2.34,41326
AMC.TO,20230213,4.92,4.92,4.7,4.75,61770
AMM.TO,20230213,0.3,0.31,0.2975,0.2975,15088
AND.TO,20230213,45.26,46.16,45.06,45.68,16263
AOI.TO,20230213,2.84,2.91,2.84,2.86,521845
AOT.TO,20230213,0.63,0.64,0.63,0.63,37941
AP.UN.TO,20230213,28.47,28.97,28.44,28.76,110141
APLI.TO,20230213,0.05,0.05,0.05,0.05,243000
APR.UN.TO,20230213,12.36,12.36,12.2,12.21,9300
APS.TO,20230213,0.95,0.95,0.9,0.9,16038
AQN.TO,20230213,9.9,10.1,9.88,10.02,2986982
AQN.PR.A.TO,20230213,19.9,20.21,19.9,19.9,2250
AQN.PR.D.TO,20230213,20.21,20.25,20.2,20.25,1213
AR.TO,20230213,0.6,0.61,0.58,0.59,1416504
ARA.TO,20230213,0.5,0.5,0.485,0.49,49976
ARB.TO,20230213,25.81,25.93,25.81,25.93,2646
ARE.TO,20230213,10.74,10.83,10.68,10.74,105691
ARG.TO,20230213,1.4,1.46,1.4,1.44,154610
ARIS.TO,20230213,4.24,4.26,4.16,4.18,264171
ARKG.TO,20230213,14.2,14.2,13.85,13.98,448
ARKK.TO,20230213,15.18,15.48,15.12,15.41,18877
ARKW.TO,20230213,16.11,16.11,16.11,16.11,409
ARR.TO,20230213,9.05,9.06,8.95,9,20446
ARX.TO,20230213,15.61,15.96,15.44,15.86,2950025
ASCU.TO,20230213,1.88,1.89,1.87,1.89,57259
ASM.TO,20230213,0.98,0.99,0.97,0.99,36626
ASND.TO,20230213,0.265,0.28,0.26,0.27,46594
ASTL.TO,20230213,10.96,11.1,10.8,10.86,175921
ASTL.WT.TO,20230213,2.31,2.31,2.29,2.29,5100
ATD.TO,20230213,62.39,63.45,62.28,63.36,1062657
ATH.TO,20230213,2.99,3.02,2.93,2.97,4824039
ATS.TO,20230213,51.84,53.19,51.76,53.04,275884
ATSX.TO,20230213,23.45,23.45,23.45,23.45,100
ATZ.TO,20230213,42.76,43.19,42.02,43.06,984479
AUMN.TO,20230213,0.34,0.34,0.33,0.33,5519
AVCN.TO,20230213,0.415,0.42,0.4,0.4,75903
AVL.TO,20230213,0.15,0.16,0.145,0.145,913547
AVNT.TO,20230213,0.21,0.215,0.21,0.215,15602
AW.UN.TO,20230213,37.25,37.6,36.92,37.51,12744
AX.PR.E.TO,20230213,23.55,23.61,23.55,23.6,1355
AX.PR.I.TO,20230213,24.85,24.85,24.85,24.85,200
AX.UN.TO,20230213,9.35,9.38,9.28,9.38,139947
AXIS.TO,20230213,0.455,0.455,0.455,0.455,1500
AYA.TO,20230213,7.22,7.75,7.16,7.39,413455
BABY.TO,20230213,0.67,0.7,0.67,0.67,45725
BAM.TO,20230213,46.29,47.01,46.23,46.84,1061425
BANK.TO,20230213,8.24,8.25,8.2,8.23,11522
BASE.TO,20230213,27.94,27.97,27.94,27.97,425
BASE.B.TO,20230213,27.93,27.93,27.93,27.93,200
BB.TO,20230213,5.51,5.62,5.51,5.58,784736
BBD.A.TO,20230213,59.59,61.08,58.31,59.67,11059
BBD.B.TO,20230213,59.54,60.8,57.59,59.38,685868
BBD.PR.B.TO,20230213,18.55,18.99,18.55,18.98,2019
BBD.PR.C.TO,20230213,18.94,18.94,18.85,18.85,2575
BBD.PR.D.TO,20230213,20.75,20.75,20.2,20.2,2400
BBU.UN.TO,20230213,25.96,26.13,25.43,25.46,68211
BBUC.TO,20230213,28.19,28.25,27.17,27.95,42768
BCE.TO,20230213,60.83,61.28,60.83,61.12,1425984
BCE.PR.A.TO,20230213,18.35,18.35,18.27,18.3,5299
BCE.PR.B.TO,20230213,18.91,18.91,18.87,18.87,6294
BCE.PR.C.TO,20230213,18.93,18.93,18.78,18.78,6930
BCE.PR.D.TO,20230213,18.94,18.94,18.86,18.87,10915
BCE.PR.E.TO,20230213,18.82,18.87,18.82,18.83,7322
BCE.PR.F.TO,20230213,16.77,16.97,16.77,16.94,1346
BCE.PR.H.TO,20230213,18.87,18.87,18.82,18.85,1005
BCE.PR.I.TO,20230213,16.23,16.23,16.23,16.23,800
BCE.PR.J.TO,20230213,18.92,18.92,18.91,18.92,8300
BCE.PR.K.TO,20230213,15.02,15.11,15.02,15.03,13990
BCE.PR.L.TO,20230213,16.67,16.67,16.65,16.67,1200
BCE.PR.Q.TO,20230213,21.05,21.22,21.05,21.22,9100
BCE.PR.R.TO,20230213,15.85,15.85,15.84,15.84,400
BCE.PR.T.TO,20230213,18.66,18.71,18.58,18.69,2100
BCE.PR.Y.TO,20230213,18.9,18.91,18.9,18.9,1900
BCE.PR.Z.TO,20230213,19.6,19.6,19.6,19.6,2600
BCT.TO,20230213,8.98,9.29,8.87,8.96,4450
BDGI.TO,20230213,30.78,31.68,30.4,31.04,35975
BDI.TO,20230213,5.95,6.35,5.9,6.2,117279
BDIV.TO,20230213,18.06,18.06,18.06,18.06,200
BDT.TO,20230213,8.9,9.09,8.9,9.06,48291
BEI.UN.TO,20230213,57.13,57.88,57.13,57.68,106984
BEK.B.TO,20230213,13.5,13.5,13.5,13.5,175
BEP.PR.G.TO,20230213,24.25,24.25,24.24,24.25,2020
BEP.PR.M.TO,20230213,22.75,23.05,22.75,23.05,3900
BEP.PR.R.TO,20230213,21.16,21.16,21.1,21.1,900
BEP.UN.TO,20230213,36.31,36.67,36.09,36.4,114602
BEPC.TO,20230213,39.02,39.42,38.71,39.33,152027
BEPR.TO,20230213,9.64,9.64,9.61,9.63,5357
BFIN.TO,20230213,20.27,20.27,20.27,20.27,100
BGI.UN.TO,20230213,4.8,4.84,4.76,4.84,16247
BGU.TO,20230213,34.45,34.57,34.45,34.57,1050
BHC.TO,20230213,9.63,9.83,9.46,9.76,373452
BIK.PR.A.TO,20230213,24.24,24.38,24.24,24.38,200
BIP.PR.A.TO,20230213,18.88,18.88,18.85,18.85,1200
BIP.PR.B.TO,20230213,24,24,23.9,23.9,3600
BIP.PR.F.TO,20230213,21.22,21.4,21.22,21.4,3000
BIP.UN.TO,20230213,45.6,45.82,45.52,45.75,295282
BIPC.TO,20230213,56.98,57.49,56.65,57.42,57154
BIR.TO,20230213,8.48,8.58,8.43,8.47,971508
BITF.TO,20230213,1.21,1.21,1.15,1.18,516572
BITI.TO,20230213,18.26,18.36,18.15,18.17,9840
BK.TO,20230213,13.65,13.69,13.62,13.68,54283
BK.PR.A.TO,20230213,10.15,10.16,10.13,10.16,30829
BKCC.TO,20230213,16.28,16.28,16.28,16.28,100
BKI.TO,20230213,0.08,0.08,0.075,0.08,202600
BLCO.TO,20230213,22.19,22.51,22.12,22.43,1597
BLDP.TO,20230213,8.22,8.36,8.04,8.26,340437
BLN.TO,20230213,2.45,2.5,2.25,2.4,22532
BLOV.TO,20230213,22.3,22.36,22.21,22.33,2000
BLX.TO,20230213,36.81,37.26,36.4,37.15,195182
BMAX.TO,20230213,12.9,12.98,12.87,12.98,14825
BMO.TO,20230213,135.39,136.08,135.04,135.47,3592198
BMO.PR.E.TO,20230213,21.56,21.6,21.56,21.6,6700
BMO.PR.T.TO,20230213,17.99,18.04,17.92,18.02,5957
BMO.PR.W.TO,20230213,18.06,18.06,18.05,18.05,3700
BMO.PR.Y.TO,20230213,19.78,19.85,19.7,19.7,7215
BN.TO,20230213,48.6,49.21,48.6,48.99,1241550
BN.PF.A.TO,20230213,20.69,21,20.69,20.85,6662
BN.PF.B.TO,20230213,17.75,17.88,17.75,17.88,1600
BN.PF.C.TO,20230213,20.05,20.19,20.01,20.01,2080
BN.PF.D.TO,20230213,19.98,20.03,19.98,20.03,4159
BN.PF.E.TO,20230213,16.16,16.31,16.16,16.31,6500
BN.PF.F.TO,20230213,18.33,18.33,18.15,18.16,700
BN.PF.G.TO,20230213,17,17,17,17,200
BN.PF.H.TO,20230213,23.85,23.98,23.85,23.98,7822
BN.PF.I.TO,20230213,23.11,23.21,23.11,23.21,1200
BN.PF.J.TO,20230213,23.65,23.65,23.4,23.4,4000
BN.PR.B.TO,20230213,13.45,13.45,13.36,13.44,3100
BN.PR.K.TO,20230213,13.5,13.5,13.5,13.5,800
BN.PR.M.TO,20230213,19.65,19.7,19.6,19.7,4800
BN.PR.N.TO,20230213,19.35,19.57,19.34,19.5,21425
BN.PR.R.TO,20230213,15.43,15.5,15.39,15.49,1355
BN.PR.T.TO,20230213,15.69,15.8,15.69,15.8,1200
BN.PR.Z.TO,20230213,22.29,22.34,22.22,22.22,3100
BND.TO,20230213,17.54,17.54,17.46,17.46,2513
BNE.TO,20230213,7,7.09,6.89,6.96,86407
BNG.TO,20230213,0.075,0.075,0.075,0.075,3295
BNK.TO,20230213,12.57,12.68,12.57,12.57,1100
BNRE.TO,20230213,49.2,49.21,48.9,48.9,6604
BNS.TO,20230213,73.59,74.33,73.55,74.16,2537295
BOS.TO,20230213,9.6,9.91,9.57,9.64,50541
BPF.UN.TO,20230213,16.19,16.45,16.1,16.28,12345
BPO.PR.A.TO,20230213,16,16,15.85,15.85,4400
BPO.PR.C.TO,20230213,22.7,22.75,22.66,22.68,3250
BPO.PR.E.TO,20230213,18.54,18.54,18.44,18.44,5736
BPO.PR.G.TO,20230213,20.52,20.52,20.42,20.42,2700
BPO.PR.I.TO,20230213,20.1,20.15,19.95,19.95,5213
BPO.PR.N.TO,20230213,14.56,14.65,14.53,14.54,5086
BPO.PR.P.TO,20230213,14.8,14.96,14.8,14.85,12400
BPO.PR.R.TO,20230213,15.54,15.55,15.4,15.41,4800
BPO.PR.T.TO,20230213,17.8,17.97,17.6,17.68,8676
BPO.PR.W.TO,20230213,11.55,11.55,11.55,11.55,6500
BPO.PR.X.TO,20230213,11.64,11.64,11.64,11.64,100
BPO.PR.Y.TO,20230213,11.65,11.65,11.64,11.64,800
BPRF.TO,20230213,22.86,22.86,22.86,22.86,1031
BPS.PR.U.TO,20230213,24.81,24.81,24.81,24.81,300
BPYP.PR.A.TO,20230213,25.75,25.75,25.72,25.72,670
BRAG.TO,20230213,5.14,5.3,5.05,5.3,10765
BRE.TO,20230213,13.64,13.64,13.46,13.64,12702
BREA.TO,20230213,22.85,22.92,22.85,22.92,600
BRF.PR.A.TO,20230213,15.43,15.43,15.36,15.38,5899
BRF.PR.C.TO,20230213,17.04,17.06,16.94,16.94,4302
BRF.PR.E.TO,20230213,19.35,19.35,19.35,19.35,440
BRMI.TO,20230213,2.66,2.66,2.66,2.66,100
BRY.TO,20230213,0.6,0.6,0.59,0.6,17852
BSKT.TO,20230213,8.39,8.39,8.39,8.39,2000
BSX.TO,20230213,0.07,0.07,0.07,0.07,303607
BTB.DB.G.TO,20230213,99.1,99.1,99.1,99.1,8000
BTB.UN.TO,20230213,3.71,3.77,3.71,3.74,68867
BTCC.TO,20230213,4.2,4.24,4.18,4.23,105546
BTCC.B.TO,20230213,4.18,4.21,4.13,4.19,497043
BTCC.U.TO,20230213,3.99,4.01,3.95,4.01,68909
BTCQ.TO,20230213,4.72,4.73,4.69,4.73,13155
BTCX.B.TO,20230213,4.3,4.31,4.25,4.3,46385
BTCX.U.TO,20230213,4.05,4.08,4.04,4.08,7325
BTCY.TO,20230213,3.16,3.16,3.12,3.14,8618
BTCY.B.TO,20230213,3.51,3.51,3.49,3.51,5691
BTCY.U.TO,20230213,3.1,3.1,3.04,3.07,2260
BTE.TO,20230213,6.13,6.19,6.05,6.08,1918063
BTO.TO,20230213,4.65,4.73,4.51,4.59,9491800
BU.TO,20230213,0.36,0.36,0.36,0.36,8550
BUI.TO,20230213,2.17,2.25,2.17,2.25,409
BXF.TO,20230213,9.79,9.81,9.79,9.81,886
BYD.TO,20230213,211.36,215.16,211.36,214.78,60901
BYL.TO,20230213,0.42,0.425,0.41,0.415,7522
CACB.TO,20230213,19.1,19.18,19.1,19.18,34614
CAE.TO,20230213,29.57,30.26,29.12,30.19,389977
CAFR.TO,20230213,19.64,19.64,19.6,19.6,6900
CALL.TO,20230213,16.22,16.26,16.22,16.25,403
CAR.UN.TO,20230213,49.23,49.77,49.23,49.3,308619
CARB.TO,20230213,10.01,10.01,10.01,10.01,100
CARS.TO,20230213,30.5,30.51,30.5,30.51,275
CAS.TO,20230213,9.11,9.4,9.09,9.24,183831
CASH.TO,20230213,50.1,50.1,50.08,50.09,76803
CBH.TO,20230213,17.09,17.11,17.08,17.11,10579
CBNK.TO,20230213,8.21,8.24,8.21,8.24,10815
CBO.TO,20230213,17.3,17.32,17.3,17.32,13385
CCA.TO,20230213,69.3,69.57,69.23,69.5,135860
CCBI.TO,20230213,17.71,17.71,17.71,17.71,305
CCEI.TO,20230213,22.16,22.25,22.16,22.25,200
CCL.A.TO,20230213,64.7,64.7,64.7,64.7,524
CCL.B.TO,20230213,62.07,62.9,62.07,62.28,142080
CCO.TO,20230213,38.87,39.09,38.11,38.57,1341914
CCOM.TO,20230213,20.45,20.45,20.45,20.45,500
CCS.PR.C.TO,20230213,21.23,21.23,21.23,21.23,400
CDIV.TO,20230213,13.08,13.14,13.08,13.13,11512
CDR.TO,20230213,0.335,0.335,0.28,0.295,16991
CDZ.TO,20230213,31.09,31.35,31.08,31.31,30473
CEE.TO,20230213,1.6,1.61,1.6,1.6,7997
CEF.TO,20230213,23.57,23.57,23.35,23.36,16233
CEF.U.TO,20230213,17.56,17.56,17.46,17.46,400
CET.TO,20230213,1.14,1.17,1.12,1.17,416603
CEU.TO,20230213,2.85,2.88,2.83,2.86,156477
CEW.TO,20230213,16.33,16.47,16.32,16.44,9143
CF.TO,20230213,11.44,11.51,11.35,11.36,430439
CF.PR.A.TO,20230213,13.93,14,13.92,13.92,7100
CF.PR.C.TO,20230213,19.81,19.85,19.79,19.8,15600
CFF.TO,20230213,1.65,1.69,1.65,1.69,3700
CFLX.TO,20230213,17.12,17.12,17.08,17.08,1900
CFP.TO,20230213,25.3,25.4,25.02,25.25,219115
CFRT.TO,20230213,20.29,20.29,20.29,20.29,100
CFW.TO,20230213,6.18,6.18,6,6.05,24651
CFX.TO,20230213,3.91,4.09,3.91,4,13860
CG.TO,20230213,8.43,8.71,8.43,8.61,560019
CGBI.TO,20230213,17.3,17.3,17.3,17.3,100
CGG.TO,20230213,4.54,4.54,4.28,4.45,64527
CGHY.TO,20230213,9.45,9.45,9.45,9.45,100
CGHY.U.TO,20230213,9.58,9.58,9.58,9.58,300
CGI.TO,20230213,32.11,33.84,32.11,33.76,2727
CGIN.TO,20230213,20.51,20.51,20.51,20.51,1185
CGL.TO,20230213,15.02,15.03,14.98,14.99,40479
