<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AAB.TO,20240730,0.07,0.07,0.07,0.07,10576
AAUC.TO,20240730,3.25,3.25,3.19,3.23,59501
AAV.TO,20240730,9.37,9.49,9.31,9.38,447420
ABX.TO,20240730,25.05,25.21,24.82,25.13,2140725
AC.TO,20240730,16.15,16.26,15.98,16,2507933
ACB.TO,20240730,8.44,8.63,7.98,8.12,1197738
ACD.TO,20240730,4.08,4.08,4.05,4.05,300
ACD.DB.TO,20240730,98.25,98.25,98.25,98.25,1000
ACO.X.TO,20240730,42.11,42.87,42.11,42.5,169113
ACO.Y.TO,20240730,44.24,44.25,44.24,44.25,700
ACQ.TO,20240730,19.38,19.49,18.99,18.99,22606
ACX.TO,20240730,6.45,6.54,6.2,6.44,23547
AD.DB.A.TO,20240730,101,101,101,101,3000
AD.UN.TO,20240730,16.08,16.28,16.06,16.16,21510
ADEN.TO,20240730,41.95,45.09,41.95,44.7,227217
ADN.TO,20240730,18.25,18.25,17.95,18.05,5608
ADW.A.TO,20240730,4.22,4.28,4.2,4.23,29844
AEG.TO,20240730,0.36,0.39,0.36,0.39,1500
AEM.TO,20240730,103.52,104.3,102.2,104.12,656397
AFN.TO,20240730,57.05,57.49,56.3,56.82,127304
AFN.DB.G.TO,20240730,99.75,100,99.62,99.62,105000
AFN.DB.H.TO,20240730,99,99,99,99,8000
AFN.DB.I.TO,20240730,135,135,135,135,10000
AG.TO,20240730,8.34,8.45,8.2,8.43,451832
AGF.B.TO,20240730,8.18,8.3,8.11,8.11,54053
AGI.TO,20240730,23.43,23.5,22.93,23.14,504585
AI.TO,20240730,11.34,11.35,11.26,11.32,12697
AI.DB.E.TO,20240730,100.2,100.2,99.01,99.01,69000
AI.DB.F.TO,20240730,98,98.97,98,98.97,25000
AI.DB.G.TO,20240730,98.97,99,98.97,99,25000
AIDX.TO,20240730,2.13,2.15,2.03,2.04,404262
AIF.TO,20240730,58.99,59.6,57.78,57.78,79844
AIGO.TO,20240730,20.73,20.73,20.73,20.73,125
AII.TO,20240730,0.67,0.67,0.66,0.66,2000
AIM.TO,20240730,2.63,2.66,2.63,2.66,31647
AIM.PR.A.TO,20240730,15.35,15.35,15.35,15.35,400
AKT.A.TO,20240730,1.46,1.46,1.45,1.45,8200
ALA.TO,20240730,32.63,32.99,32.51,32.72,493497
ALA.PR.A.TO,20240730,19.28,19.38,19.2,19.3,4300
ALA.PR.G.TO,20240730,24.23,24.44,24.23,24.44,1402
ALC.TO,20240730,14.75,15.1,14.7,15.1,15061
ALS.TO,20240730,21.75,21.91,21.62,21.62,34904
ALYA.TO,20240730,1.86,1.86,1.78,1.81,54492
AMAX.TO,20240730,20.19,20.3,20.04,20.28,1619
AMC.TO,20240730,1.84,1.89,1.78,1.86,136408
