<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AAB.TO,20230815,0.03,0.03,0.03,0.03,50000
AAV.TO,20230815,9.28,9.35,9.21,9.34,427108
ABX.TO,20230815,22.33,22.35,21.53,21.61,3355472
AC.TO,20230815,23.46,23.53,23.2,23.25,2055796
ACB.TO,20230815,0.7,0.71,0.7,0.7,218942
ACB.WS.U.TO,20230815,0.055,0.055,0.055,0.055,4000
ACD.TO,20230815,6.38,6.38,6.3,6.3,301
ACO.X.TO,20230815,37.24,37.48,37.11,37.3,211445
ACO.Y.TO,20230815,38.13,38.15,38.13,38.15,200
ACQ.TO,20230815,25.59,26.11,25.58,26.07,35416
AD.DB.TO,20230815,97.66,98,97.66,98,9000
AD.DB.A.TO,20230815,94.1,94.1,93.55,93.55,50000
AD.UN.TO,20230815,15.16,15.16,15.02,15.09,36919
ADCO.TO,20230815,0.205,0.205,0.205,0.205,500
ADEN.TO,20230815,34.25,35.01,33.5,34.55,34539
ADN.TO,20230815,17.93,17.93,17.39,17.61,9176
ADW.A.TO,20230815,4.33,4.33,4.25,4.25,21052
ADW.B.TO,20230815,5.21,5.21,5.21,5.21,303
AEM.TO,20230815,64.57,64.69,63.07,63.29,2055416
AEZS.TO,20230815,3.86,3.86,3.85,3.85,200
AFN.TO,20230815,61,61.29,59.55,60.08,40669
AFN.DB.F.TO,20230815,98.8,98.8,98.8,98.8,5000
AFN.DB.G.TO,20230815,98.5,98.51,98,98.51,71000
AFN.DB.H.TO,20230815,97.25,97.25,97.24,97.24,27000
AFN.DB.I.TO,20230815,142.65,143,142.65,143,122000
AFN.DB.J.TO,20230815,105.9,106,105.07,105.5,491000
AGF.B.TO,20230815,7.85,7.97,7.84,7.9,49471
AGI.TO,20230815,15.6,15.76,15.36,15.43,530306
AI.TO,20230815,11.57,11.66,11.57,11.65,24372
AI.DB.G.TO,20230815,85,90,85,90,131000
AIF.TO,20230815,49.49,49.99,49.2,49.36,91611
AII.TO,20230815,0.57,0.58,0.53,0.54,111164
AIM.TO,20230815,3.23,3.28,3.14,3.26,17491
AIM.PR.C.TO,20230815,19.7,19.7,19.25,19.7,1515
AKT.A.TO,20230815,1.71,1.75,1.63,1.65,77602
ALA.TO,20230815,26.28,26.36,26.13,26.21,508716
ALA.PR.A.TO,20230815,15.06,15.28,15.02,15.28,320
ALA.PR.B.TO,20230815,17.53,17.65,17.53,17.65,200
ALA.PR.G.TO,20230815,17.74,17.91,17.7,17.91,4252
ALA.PR.H.TO,20230815,19.03,19.09,19.03,19.09,250
ALC.TO,20230815,15.45,15.45,15.17,15.17,4400
ALS.TO,20230815,19.04,19.54,19.01,19.05,51996
ALYA.TO,20230815,2.4,2.57,2.4,2.52,41201
AMC.TO,20230815,2.83,2.83,2.7,2.72,277637
AMM.TO,20230815,0.16,0.18,0.16,0.18,31600
AND.TO,20230815,40.68,41.85,40.63,41.54,24567
AOI.TO,20230815,3.15,3.15,3.09,3.11,385200
AOT.TO,20230815,0.56,0.56,0.54,0.54,47789
AP.UN.TO,20230815,20.91,20.93,20.4,20.49,344047
APLI.TO,20230815,0.055,0.055,0.05,0.05,27176
APR.UN.TO,20230815,11.81,11.83,11.72,11.77,7727
APS.TO,20230815,6.36,6.89,6.36,6.66,6918
AQN.TO,20230815,9.61,9.68,9.45,9.65,5098413
AQN.PR.A.TO,20230815,19.28,19.29,19.21,19.24,3404
AQN.PR.D.TO,20230815,19.12,19.12,19.07,19.09,1330
AR.TO,20230815,0.58,0.59,0.57,0.58,1246762
ARA.TO,20230815,0.4,0.415,0.39,0.39,3000
ARE.TO,20230815,10.89,10.89,10.66,10.82,146527
ARG.TO,20230815,1.48,1.49,1.46,1.47,128408
ARIS.TO,20230815,2.87,2.88,2.78,2.82,222761
ARKK.TO,20230815,16.68,16.81,16.67,16.67,3970
ARR.TO,20230815,9,9.15,8.91,9,17293
ARX.TO,20230815,20.57,20.64,20.28,20.4,1481768
ASCU.TO,20230815,1.65,1.65,1.58,1.62,33900
ASM.TO,20230815,0.9,0.9,0.9,0.9,4500
ASND.TO,20230815,0.11,0.11,0.11,0.11,4022
ASTL.TO,20230815,10.2,10.47,10.15,10.24,240446
ASTL.WT.TO,20230815,1.95,2.07,1.95,2.07,10200
ATD.TO,20230815,69.11,69.58,68.3,68.49,1177212
ATH.TO,20230815,3.66,3.69,3.6,3.63,1639182
ATS.TO,20230815,57.08,57.36,55.94,56.07,115972
ATZ.TO,20230815,24.32,24.6,23.96,24.12,434765
AUMN.TO,20230815,1.25,1.25,1.19,1.21,3202
AVCN.TO,20230815,0.255,0.255,0.23,0.245,105713
AVL.TO,20230815,0.145,0.15,0.14,0.145,677693
AVNT.TO,20230815,0.19,0.205,0.19,0.205,45735
AW.UN.TO,20230815,34.68,34.68,33.55,33.55,5949
AX.PR.E.TO,20230815,17.5,17.5,17.15,17.15,10350
AX.PR.I.TO,20230815,17.8,17.8,17.6,17.65,1600
AX.UN.TO,20230815,7.1,7.14,7.08,7.12,530606
AYA.TO,20230815,7.51,7.52,7.21,7.22,163540
BABY.TO,20230815,0.55,0.55,0.5,0.5,128306
BABY.WT.A.TO,20230815,0.12,0.12,0.1,0.1,50500
BAM.TO,20230815,47.25,47.32,46.09,46.35,1365537
BANK.TO,20230815,7.5,7.51,7.35,7.36,144683
BASE.TO,20230815,26.15,26.15,25.71,25.71,1513
BB.TO,20230815,6.13,6.18,6.05,6.05,488844
BBD.A.TO,20230815,57.12,57.12,54.62,54.62,2793
BBD.B.TO,20230815,56.43,57.14,54.23,54.62,516375
BBD.PR.C.TO,20230815,17.8,17.84,17.55,17.58,1131
BBU.UN.TO,20230815,22.51,22.77,22.1,22.45,17998
BBUC.TO,20230815,28.48,28.48,26.63,26.85,17732
BCE.TO,20230815,56.05,56.07,55.49,55.6,3621896
BCE.PR.A.TO,20230815,16.67,16.78,16.58,16.69,9900
BCE.PR.B.TO,20230815,18,18.1,18,18.02,17625
BCE.PR.C.TO,20230815,17.26,17.32,17.18,17.18,4900
BCE.PR.D.TO,20230815,17.96,18,17.93,17.99,7667
BCE.PR.E.TO,20230815,17.96,18.01,17.95,18.01,8263
BCE.PR.F.TO,20230815,16.11,16.12,16.03,16.03,1900
BCE.PR.G.TO,20230815,14.94,14.95,14.9,14.93,1300
BCE.PR.H.TO,20230815,17.95,17.95,17.95,17.95,400
BCE.PR.I.TO,20230815,14.67,14.79,14.66,14.78,1700
BCE.PR.J.TO,20230815,18,18.07,18,18.07,400
BCE.PR.K.TO,20230815,14.36,14.38,14.3,14.3,8409
BCE.PR.M.TO,20230815,14.95,14.96,14.95,14.96,3200
BCE.PR.N.TO,20230815,17.5,17.52,17.49,17.5,5500
BCE.PR.Q.TO,20230815,21.6,21.6,21.5,21.5,3000
BCE.PR.R.TO,20230815,14.9,15.01,14.9,15.01,1330
BCE.PR.S.TO,20230815,17.97,17.97,17.97,17.97,400
BCE.PR.T.TO,20230815,17.83,17.95,17.64,17.73,7300
BCE.PR.Y.TO,20230815,17.99,18,17.95,17.96,3700
BCE.PR.Z.TO,20230815,17.75,17.99,17.7,17.94,5100
BCT.TO,20230815,9.5,9.59,9.42,9.42,5238
BDGI.TO,20230815,34.81,35.14,34.09,34.27,46385
BDI.TO,20230815,6.03,6.05,5.88,5.88,19687
BDT.TO,20230815,9.89,10.25,9.87,9.97,253554
BEI.UN.TO,20230815,66.58,67.5,66.11,66.14,86766
BEP.PR.G.TO,20230815,21.33,21.33,21.15,21.15,1644
BEP.PR.M.TO,20230815,19.49,19.55,19.49,19.49,2750
BEP.PR.R.TO,20230815,17.81,17.81,17.69,17.69,7194
BEP.UN.TO,20230815,35.8,35.8,34.72,35.22,255139
BEPC.TO,20230815,38.53,38.53,37.4,37.84,284915
BEPR.TO,20230815,8.5,8.5,8.5,8.5,1809
BESG.TO,20230815,15.15,15.15,15.14,15.14,950
BFIN.TO,20230815,18.36,18.36,18.36,18.36,100
BGI.UN.TO,20230815,4.34,4.34,4.27,4.28,15197
BGU.TO,20230815,36.67,36.67,36.64,36.64,400
BHC.TO,20230815,11.31,11.31,10.95,11.23,287031
BIK.PR.A.TO,20230815,22.16,22.16,22.12,22.12,1000
BIP.PR.A.TO,20230815,16.8,17.2,16.8,16.95,2100
BIP.PR.B.TO,20230815,21.17,21.17,21.17,21.17,100
BIP.PR.E.TO,20230815,20.4,20.45,20.35,20.45,1200
BIP.PR.F.TO,20230815,20.33,20.33,20.02,20.2,3030
BIP.UN.TO,20230815,44.12,44.3,43.07,43.09,574287
BIPC.TO,20230815,56.87,56.87,54.75,54.97,63533
BIR.TO,20230815,8.32,8.32,8.17,8.2,636085
BITF.TO,20230815,2.05,2.1,1.97,1.97,966133
BITI.TO,20230815,12.06,12.22,12.05,12.18,33782
BK.TO,20230815,13.06,13.06,13,13.02,46978
BK.PR.A.TO,20230815,10.04,10.04,10.02,10.03,41799
BKCC.TO,20230815,14.54,14.54,14.31,14.33,8784
BKCL.TO,20230815,19.83,19.83,19.43,19.49,61939
BKI.TO,20230815,0.08,0.08,0.08,0.08,21300
BLB.UN.TO,20230815,7.75,7.75,7.72,7.72,216
BLCO.TO,20230815,25.3,25.3,24.82,24.86,3059
BLDP.TO,20230815,6.2,6.21,5.94,5.95,497643
BLN.TO,20230815,3.7,3.8,3.7,3.72,3808
BLOV.TO,20230815,21.5,21.5,21.33,21.33,950
BLX.TO,20230815,31.62,32.16,31.37,31.76,461614
BMAX.TO,20230815,12.25,12.43,12.16,12.16,9994
BMO.TO,20230815,116.77,117.09,114.63,115.07,2162653
BMO.PR.E.TO,20230815,22.1,22.14,22.1,22.1,14469
BMO.PR.T.TO,20230815,17.23,17.26,17.2,17.21,10252
BMO.PR.W.TO,20230815,17.09,17.1,16.99,17,2200
BMO.PR.Y.TO,20230815,17.84,17.84,17.8,17.81,2500
BN.TO,20230815,45.88,46.08,44.75,45.23,2321029
BN.PF.A.TO,20230815,20.26,20.35,20.05,20.06,7100
BN.PF.B.TO,20230815,17.1,17.24,17.1,17.1,5500
BN.PF.C.TO,20230815,17.36,17.36,17.33,17.33,400
