<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AAB.TO,20230509,0.04,0.04,0.04,0.04,167998
AAV.TO,20230509,7.21,7.52,7.21,7.49,477641
ABX.TO,20230509,26.55,26.68,26.3,26.5,2277351
AC.TO,20230509,20.8,21.34,20.68,21.12,2733962
ACAA.TO,20230509,20.15,20.15,20.15,20.15,0
ACB.TO,20230509,0.88,0.88,0.83,0.83,442977
ACB.WS.U.TO,20230509,0.075,0.075,0.075,0.075,2700
ACD.TO,20230509,6.44,6.5,6.44,6.46,4500
ACD.DB.TO,20230509,98.5,98.5,98.5,98.5,0
ACO.X.TO,20230509,44.9,45.35,44.82,45.16,149126
ACO.Y.TO,20230509,45.5,45.5,45.5,45.5,0
ACQ.TO,20230509,16.42,16.42,15.58,16.26,85107
AD.DB.TO,20230509,98.5,98.9,98.5,98.9,10000
AD.DB.A.TO,20230509,93.5,93.5,93.5,93.5,0
AD.UN.TO,20230509,17.25,17.65,17.25,17.61,44443
ADCO.TO,20230509,0.23,0.23,0.23,0.23,19569
ADEN.TO,20230509,26.29,27.3,26,27.23,36689
ADN.TO,20230509,16.87,17.47,16.81,16.94,22455
ADW.A.TO,20230509,4.55,4.55,4.46,4.5,5655
ADW.B.TO,20230509,5.99,5.99,5.99,5.99,0
AEG.TO,20230509,0.47,0.47,0.47,0.47,0
AEM.TO,20230509,79.5,80.45,79.2,80.29,1019170
AEZS.TO,20230509,3.91,3.91,3.91,3.91,100
AFN.TO,20230509,58.13,58.5,52.99,55.68,307341
AFN.DB.F.TO,20230509,98.49,98.5,98.01,98.5,126000
AFN.DB.G.TO,20230509,98.75,98.75,98.01,98.01,20000
AFN.DB.H.TO,20230509,97.5,97.5,97.5,97.5,23000
AFN.DB.I.TO,20230509,135.18,135.18,132.25,134,61000
AFN.DB.J.TO,20230509,106.01,106.01,102.14,102.9,116000
AGF.B.TO,20230509,7.2,7.2,7.1,7.13,90640
AGI.TO,20230509,18.5,18.69,18.36,18.42,529770
AI.TO,20230509,11.75,11.78,11.6,11.73,19444
AI.DB.C.TO,20230509,99.35,99.35,99.35,99.35,0
AI.DB.D.TO,20230509,97.21,97.21,97.21,97.21,12000
AI.DB.E.TO,20230509,94.81,94.81,94.81,94.81,30000
AI.DB.F.TO,20230509,85.05,85.05,85.05,85.05,0
AI.DB.G.TO,20230509,85,85,85,85,0
AIF.TO,20230509,42.49,42.64,41.5,41.58,152375
AII.TO,20230509,0.65,0.65,0.64,0.64,20085
AIM.TO,20230509,3.5,3.5,3.44,3.47,64496
AIM.PR.A.TO,20230509,19.09,19.09,19.09,19.09,0
AIM.PR.C.TO,20230509,21.15,21.15,21.15,21.15,100
AKT.A.TO,20230509,1.38,1.4,1.35,1.37,47477
ALA.TO,20230509,23.49,23.91,23.42,23.71,468847
ALA.PR.A.TO,20230509,14.89,14.9,14.71,14.71,7000
ALA.PR.B.TO,20230509,17,17,16.95,16.95,2800
ALA.PR.G.TO,20230509,17.29,17.35,17.29,17.3,24400
ALA.PR.H.TO,20230509,18.97,18.97,18.97,18.97,100
ALC.TO,20230509,15.25,15.35,15.25,15.35,61600
ALC.DB.A.TO,20230509,104.11,104.11,104.11,104.11,0
ALS.TO,20230509,21.7,21.88,21.3,21.31,63383
ALYA.TO,20230509,2.54,2.57,2.49,2.5,18926
AMC.TO,20230509,3.94,4.13,3.9,3.94,633862
AMM.TO,20230509,0.16,0.16,0.16,0.16,16000
AND.TO,20230509,46.83,47.48,46.78,47.45,9947
AOI.TO,20230509,2.68,2.72,2.66,2.72,485335
AOT.TO,20230509,0.66,0.67,0.66,0.67,316242
AP.UN.TO,20230509,22.58,22.91,22.31,22.74,366901
APLI.TO,20230509,0.04,0.04,0.04,0.04,15000
APR.UN.TO,20230509,11.26,11.26,11.1,11.12,33238
APS.TO,20230509,0.68,0.7,0.65,0.7,22565
AQN.TO,20230509,11.73,11.99,11.73,11.89,1841039
AQN.PR.A.TO,20230509,19.64,19.64,19.36,19.36,2052
AQN.PR.D.TO,20230509,19.25,19.5,19.25,19.47,2029
AR.TO,20230509,0.64,0.64,0.58,0.59,3963150
ARA.TO,20230509,0.46,0.46,0.45,0.45,32150
ARB.TO,20230509,25.58,25.58,25.4,25.4,12339
ARE.TO,20230509,12.66,13.18,12.56,13.12,322443
ARG.TO,20230509,1.52,1.59,1.52,1.59,112213
ARIS.TO,20230509,4.06,4.1,4.02,4.08,103452
ARIS.WT.A.TO,20230509,0.35,0.35,0.31,0.31,189300
ARKG.TO,20230509,12.7,12.7,12.7,12.7,200
ARKK.TO,20230509,14.71,14.97,14.71,14.97,1218
ARKW.TO,20230509,15.42,15.42,15.42,15.42,0
ARR.TO,20230509,8.37,8.72,8.35,8.67,48112
ARX.TO,20230509,16.84,17.25,16.68,17.17,2628999
ASCU.TO,20230509,1.71,1.73,1.69,1.71,90931
ASM.TO,20230509,1.17,1.17,1.13,1.13,23554
ASND.TO,20230509,0.21,0.22,0.205,0.22,95000
ASTL.TO,20230509,9.66,9.77,9.64,9.64,90572
ASTL.WT.TO,20230509,2.11,2.11,2.11,2.11,0
ATD.TO,20230509,67.29,67.99,67.15,67.99,587029
ATH.TO,20230509,3,3.05,2.96,3.05,2280305
ATS.TO,20230509,57.78,58.15,57.11,57.34,94722
ATSX.TO,20230509,22.76,22.76,22.71,22.71,3100
ATZ.TO,20230509,36.8,37.34,36.44,37.32,376991
AUGB.F.TO,20230509,37,37,37,37,0
AUMN.TO,20230509,0.315,0.315,0.295,0.295,20999
AVCN.TO,20230509,0.45,0.45,0.43,0.44,25000
AVL.TO,20230509,0.12,0.12,0.11,0.11,269430
AVNT.TO,20230509,0.155,0.155,0.155,0.155,50963
AW.UN.TO,20230509,37.2,37.2,36.91,36.93,2309
AX.PR.E.TO,20230509,15.91,16,15.71,15.85,5550
AX.PR.I.TO,20230509,19.01,19.2,18.1,18.55,11799
AX.UN.TO,20230509,6.82,6.85,6.72,6.83,436260
AXIS.TO,20230509,0.235,0.235,0.235,0.235,1172
AYA.TO,20230509,10.27,10.39,10.13,10.39,235743
BABY.TO,20230509,0.78,0.79,0.78,0.79,2569
BABY.WT.A.TO,20230509,0.185,0.185,0.185,0.185,0
BAM.TO,20230509,43.61,44.71,43.6,44.6,814442
BANK.TO,20230509,7.62,7.62,7.59,7.62,24992
BASE.TO,20230509,26.18,26.18,26.11,26.11,258
BASE.B.TO,20230509,26.43,26.43,26.43,26.43,0
BB.TO,20230509,6.59,6.78,6.55,6.74,1590566
BBD.A.TO,20230509,57.1,57.65,56.53,56.53,1515
BBD.B.TO,20230509,56.68,57.45,56.21,56.26,361637
BBD.PR.B.TO,20230509,16.7,16.7,16.7,16.7,935
BBD.PR.C.TO,20230509,18.45,18.51,18.3,18.3,2996
BBD.PR.D.TO,20230509,18.05,18.28,18.05,18.2,1900
BBU.UN.TO,20230509,23.08,23.58,22.63,23,67140
BBUC.TO,20230509,24.94,25.56,24.78,25.11,16526
BCE.TO,20230509,64.13,64.44,64.02,64.06,1136158
BCE.PR.A.TO,20230509,18.11,18.17,18.1,18.1,3800
BCE.PR.B.TO,20230509,17.95,17.95,17.91,17.95,7750
BCE.PR.C.TO,20230509,18.5,18.55,18.5,18.55,1300
BCE.PR.D.TO,20230509,17.95,17.95,17.92,17.92,8700
BCE.PR.E.TO,20230509,17.95,17.99,17.88,17.95,3850
BCE.PR.F.TO,20230509,16.33,16.33,16.33,16.33,0
BCE.PR.G.TO,20230509,15.26,15.27,15.26,15.27,1300
BCE.PR.H.TO,20230509,17.99,17.99,17.91,17.91,5100
BCE.PR.I.TO,20230509,15.19,15.2,15.19,15.2,700
BCE.PR.J.TO,20230509,18.1,18.17,18.1,18.17,1600
BCE.PR.K.TO,20230509,13.96,14.01,13.95,13.95,6201
BCE.PR.L.TO,20230509,16.01,16.01,16.01,16.01,0
BCE.PR.M.TO,20230509,14.48,14.48,14.48,14.48,1000
BCE.PR.N.TO,20230509,17,17,17,17,1700
BCE.PR.Q.TO,20230509,20.51,20.51,20.51,20.51,428
BCE.PR.R.TO,20230509,15.22,15.22,15.21,15.21,7900
BCE.PR.S.TO,20230509,17.95,17.98,17.95,17.97,1600
BCE.PR.T.TO,20230509,18.29,18.34,18.28,18.34,2400
BCE.PR.Y.TO,20230509,17.95,17.95,17.91,17.95,2900
BCE.PR.Z.TO,20230509,18.61,18.61,18.61,18.61,0
BCT.TO,20230509,9.77,9.8,9.6,9.8,3111
BDGI.TO,20230509,27.82,28.3,27.57,27.93,33913
BDI.TO,20230509,6.77,6.77,6.64,6.7,77500
BDIV.TO,20230509,17.96,17.96,17.96,17.96,0
BDT.TO,20230509,8.54,8.65,8.49,8.65,55804
BEI.UN.TO,20230509,59.74,59.74,58.89,59.19,45729
BEK.B.TO,20230509,13,13,13,13,0
BEP.PR.G.TO,20230509,22.38,22.38,22.31,22.31,8200
BEP.PR.M.TO,20230509,21.75,21.8,21.75,21.75,13818
BEP.PR.R.TO,20230509,18.8,18.8,18.54,18.7,12183
BEP.UN.TO,20230509,42.29,42.72,41.65,42.5,149026
BEPC.TO,20230509,46.83,47.44,46.46,47.36,171158
BEPR.TO,20230509,8.28,8.29,8.21,8.29,970
BEPR.U.TO,20230509,8.52,8.52,8.52,8.52,0
BESG.TO,20230509,15.63,15.63,15.63,15.63,2100
BFIN.TO,20230509,17.65,17.65,17.65,17.65,0
BGC.TO,20230509,27.72,27.72,27.72,27.72,0
BGI.UN.TO,20230509,4.39,4.42,4.38,4.41,12703
BGU.TO,20230509,34.01,34.04,34.01,34.04,1447
BGU.U.TO,20230509,25.53,25.53,25.53,25.53,0
BHC.TO,20230509,7.95,7.99,7.84,7.84,364137
BIK.PR.A.TO,20230509,22.5,22.6,22.5,22.6,1100
BIP.PR.A.TO,20230509,17.25,17.25,17.13,17.15,4400
BIP.PR.B.TO,20230509,21.72,21.72,21.72,21.72,430
BIP.PR.E.TO,20230509,21.6,21.7,21.5,21.6,2300
BIP.PR.F.TO,20230509,18.94,19,18.94,19,15500
BIP.UN.TO,20230509,47.43,47.84,47.19,47.8,195077
BIPC.TO,20230509,58.42,60.1,58.42,59.78,82913
BIR.TO,20230509,7.77,8.03,7.7,7.97,998096
BITF.TO,20230509,1.44,1.45,1.42,1.43,644122
BITI.TO,20230509,13,13.08,12.9,12.9,21027
BITI.U.TO,20230509,9.05,9.05,9.05,9.05,0
BK.TO,20230509,13.05,13.09,13.01,13.07,45911
BK.PR.A.TO,20230509,10.06,10.07,10.05,10.07,19744
BKCC.TO,20230509,14.94,14.94,14.94,14.94,0
BKI.TO,20230509,0.08,0.08,0.08,0.08,5000
BLB.UN.TO,20230509,8.08,8.08,8.08,8.08,0
BLCO.TO,20230509,24.43,24.7,24.31,24.7,1135
BLDP.TO,20230509,6.05,6.09,5.89,5.89,804489
BLN.TO,20230509,2.87,2.87,2.84,2.84,4444
BLOV.TO,20230509,22.56,22.58,22.56,22.58,300
BLX.TO,20230509,39.3,39.5,38.94,39.29,238704
BMAX.TO,20230509,12.3,12.3,12.17,12.21,5651
BMO.TO,20230509,116.96,117.81,116.16,117.63,1748640
BMO.PR.E.TO,20230509,20.77,20.77,20.61,20.61,3200
BMO.PR.T.TO,20230509,16.7,16.72,16.66,16.66,1800
BMO.PR.W.TO,20230509,16.74,16.74,16.74,16.74,100
BMO.PR.Y.TO,20230509,17.38,17.38,17.38,17.38,1000
BN.TO,20230509,42.52,43.16,41.8,43.07,1817655
BN.PF.A.TO,20230509,18.07,18.15,18.07,18.15,1218
BN.PF.B.TO,20230509,16.11,16.3,16.11,16.21,3700
BN.PF.C.TO,20230509,18.76,19,18.76,18.96,1931
BN.PF.D.TO,20230509,19.25,19.25,19.15,19.15,3875
BN.PF.E.TO,20230509,14.46,14.5,14.34,14.5,8400
BN.PF.F.TO,20230509,16.11,16.2,16.01,16.2,2786
BN.PF.G.TO,20230509,14.91,14.94,14.91,14.91,1300
BN.PF.H.TO,20230509,20.35,20.43,20.05,20.43,9408
BN.PF.I.TO,20230509,19.91,19.91,19.91,19.91,0
BN.PF.J.TO,20230509,22.01,22.05,21.48,21.81,7748
BN.PF.K.TO,20230509,15.2,15.2,15.2,15.2,100
BN.PF.L.TO,20230509,11.3,11.3,11.3,11.3,0
BN.PR.B.TO,20230509,11.62,11.69,11.61,11.61,1900
BN.PR.C.TO,20230509,11.75,11.75,11.65,11.65,1128
BN.PR.K.TO,20230509,11.69,11.7,11.68,11.68,6416
BN.PR.M.TO,20230509,18.55,18.55,18.43,18.43,1050
BN.PR.N.TO,20230509,18.42,18.42,18.41,18.41,400
BN.PR.R.TO,20230509,13.55,13.56,13.55,13.56,600
BN.PR.T.TO,20230509,13.78,13.78,13.71,13.77,1900
BN.PR.X.TO,20230509,14.6,14.6,14.33,14.4,5600
BN.PR.Z.TO,20230509,19.69,19.7,19.69,19.69,2500
BNC.TO,20230509,24.43,24.51,24.43,24.51,315
BND.TO,20230509,17.08,17.1,17.08,17.1,6638
BNE.TO,20230509,6.29,6.37,6.19,6.36,13313
BNG.TO,20230509,0.055,0.065,0.055,0.065,18738
BNK.TO,20230509,10.87,11.01,10.79,10.79,5454
BNK.PR.A.TO,20230509,9.95,9.95,9.95,9.95,0
BNRE.TO,20230509,42.5,43.31,42.3,43.31,14408
BNS.TO,20230509,65.98,66.15,65.41,65.88,3292216
BOS.TO,20230509,7.07,7.29,6.88,7.22,93577
BPF.UN.TO,20230509,15.79,15.88,15.62,15.83,46838
BPO.PR.A.TO,20230509,10.81,10.89,10.8,10.8,4500
BPO.PR.C.TO,20230509,16.49,16.74,16.05,16.15,4600
BPO.PR.E.TO,20230509,13.9,13.9,13.61,13.74,6402
BPO.PR.G.TO,20230509,14.95,14.95,14.45,14.53,10275
BPO.PR.I.TO,20230509,14,14,13.75,13.8,6900
BPO.PR.N.TO,20230509,9.91,9.91,9.89,9.89,600
BPO.PR.P.TO,20230509,10.9,10.9,10.67,10.67,4850
BPO.PR.R.TO,20230509,10.59,10.59,10.39,10.39,2400
BPO.PR.T.TO,20230509,12.4,12.41,12.19,12.19,10478
BPO.PR.W.TO,20230509,8.9,8.9,8.9,8.9,400
BPO.PR.X.TO,20230509,8.7,8.7,8.7,8.7,0
BPO.PR.Y.TO,20230509,8.55,8.6,8.4,8.4,1200
BPRF.TO,20230509,20.68,20.68,20.68,20.68,200
BPRF.U.TO,20230509,20.69,20.69,20.69,20.69,0
BPS.PR.A.TO,20230509,24.85,25,24.8,25,2200
BPS.PR.B.TO,20230509,24.76,24.76,24.76,24.76,0
