AAPLu;30/03/23;161,53;162,47;161,271;162,36;44935964
ABNBu;30/03/23;120,80;122,64;120,1239;122,28;5437927
ADBEu;30/03/23;381,65;382,58;378,08;381,90;2138500
ADIu;30/03/23;191,25;195,13;190,89;194,21;4219093
ADPu;30/03/23;220,57;221,17;218,74;219,49;1322239
ADSKu;30/03/23;201,07;202,82;200,12;201,61;1072900
AEPu;30/03/23;90,39;91,18;88,58;90,43;3617600
AMATu;30/03/23;122,00;123,38;121,335;122,11;6213755
AMDu;30/03/23;98,00;99,53;97,25;97,88;58369680
AMGNu;30/03/23;242,53;242,81;240,11;241,50;2498587
AMZNu;30/03/23;101,55;103,04;101,01;102,00;53578800
ANSSu;30/03/23;324,04;327,55;323,73;326,04;453931
ASMLu;30/03/23;675,20;680,63;673,51;676,68;892200
AVGOu;30/03/23;632,73;636,05;629,30;633,75;2151500
BIIBu;30/03/23;275,73;276,38;272,64;275,13;714000
BKNGu;30/03/23;2588,40;2621,865;2580,495;2609,76;265370
BKRu;30/03/23;28,59;28,89;28,38;28,75;10210400
CDNSu;30/03/23;207,34;207,99;205,39;207,01;1629700
CDWu;30/03/23;190,08;190,86;189,35;190,07;684479
CHTRu;30/03/23;352,00;354,00;347,60;349,05;656100
CMCSAu;30/03/23;37,39;37,40;36,97;37,15;14922313
COSTu;30/03/23;493,00;495,7436;491,00;491,48;1545009
CPRTu;30/03/23;74,54;74,82;73,41;73,48;2048200
CSCOu;30/03/23;51,58;51,68;51,13;51,43;11752800
CSXu;30/03/23;29,77;29,94;29,39;29,50;10652731
CTASu;30/03/23;116,79;117,255;115,6075;116,91;1782800
CTSHu;30/03/23;60,00;60,21;59,39;59,81;2439600
DLTRu;30/03/23;142,41;143,44;140,35;140,81;2546500
DXCMu;30/03/23;114,27;115,00;112,62;114,40;1547800
EAu;30/03/23;120,00;120,05;118,84;119,10;1979500
EXCu;30/03/23;41,42;41,91;41,22;41,45;5341200
FANGu;30/03/23;134,37;134,38;132,40;133,30;1705528
FASTu;30/03/23;53,40;53,58;52,67;52,82;1948784
FTNTu;30/03/23;65,20;65,875;65,09;65,81;3681561
GEHCu;30/03/23;79,78;82,2893;79,50;82,14;2157379
GILDu;30/03/23;81,78;81,90;81,06;81,45;3822700
GOOGu;30/03/23;101,44;101,61;100,29;101,32;25009828
GOOGLu;30/03/23;100,91;101,155;99,78;100,89;33086184
HONu;30/03/23;189,61;190,44;187,98;189,12;1999400
IDXXu;30/03/23;494,30;496,68;490,95;493,55;314600
ILMNu;30/03/23;224,92;226,26;221,57;225,26;1177600
INTCu;30/03/23;31,85;32,58;31,81;32,09;70077600
INTUu;30/03/23;439,72;442,41;437,42;440,09;1515700
ISRGu;30/03/23;254,05;254,20;248,29;251,30;1908900
KHCu;30/03/23;38,80;39,035;38,585;38,84;4557300
KLACu;30/03/23;390,34;399,85;389,55;396,03;983700
LINu;30/03/23;350,45;351,70;348,42;351,54;1120700
LRCXu;30/03/23;52,361;53,2755;52,196;53,136;20119120
LULUu;30/03/23;365,00;368,14;356,50;358,09;2863500
MARu;30/03/23;163,92;164,50;162,41;162,67;1175800
MCHPu;30/03/23;82,05;83,09;81,64;82,78;3555900
MDBu;30/03/23;220,54;221,98;214,72;218,94;821740
MDLZu;30/03/23;70,02;70,22;69,42;69,58;7115100
MELIu;30/03/23;1247,99;1269,18;1228,00;1266,80;463900
METAu;30/03/23;203,38;208,09;202,85;207,84;22007952
MNSTu;30/03/23;52,38;52,56;52,05;52,49;2922660
MRNAu;30/03/23;150,20;151,25;146,595;147,44;2208900
MRVLu;30/03/23;43,58;43,87;42,84;43,25;9838300
MSFTu;30/03/23;284,23;284,46;281,48;284,05;25023700
MUu;30/03/23;64,03;64,10;62,48;63,09;23029400
NFLXu;30/03/23;340,27;343,29;335,30;338,43;7131468
NVDAu;30/03/23;27,229;27,499;27,102;27,383;363819000
NXPIu;30/03/23;181,40;184,14;180,59;181,62;2075900
ODFLu;30/03/23;334,78;335,49;332,17;333,61;481100
ONu;30/03/23;81,03;82,52;80,57;81,83;6131600
ORLYu;30/03/23;833,89;842,76;833,32;841,50;292138
PANWu;30/03/23;193,91;195,11;192,03;193,57;2091500
PAYXu;30/03/23;117,93;117,93;113,29;113,54;2497400
PCARu;30/03/23;72,90;73,04;71,99;72,21;1801050
PEPu;30/03/23;181,00;181,33;180,075;180,83;2742969
PYPLu;30/03/23;74,93;75,18;73,90;74,39;8427200
QCOMu;30/03/23;127,08;128,19;126,43;127,40;8154800
REGNu;30/03/23;816,01;825,08;804,64;811,50;625800
ROPu;30/03/23;436,00;438,99;435,17;437,00;436900
ROSTu;30/03/23;103,84;104,85;102,63;103,13;1884600
SBUXu;30/03/23;101,44;101,70;100,65;101,32;4082300
SIRIu;30/03/23;3,91;3,99;3,90;3,96;14892702
SNPSu;30/03/23;376,54;378,78;373,10;375,94;722100
TMUSu;30/03/23;144,34;145,10;143,82;144,57;4601900
TSLAu;30/03/23;195,58;197,33;194,42;195,28;110252240
TTWOu;30/03/23;117,64;117,70;115,88;116,59;859300
TXNu;30/03/23;182,00;184,49;181,86;184,24;5535800
VRSKu;30/03/23;191,00;191,90;190,06;190,96;1072200
VRTXu;30/03/23;314,75;315,56;310,90;312,16;781400
WBAu;30/03/23;34,52;34,92;34,40;34,63;8035900
