AAPLu;31/10/22;153,16;154,24;151,92;153,34;97848896
ABNBu;31/10/22;113,06;113,725;106,67;106,91;10676334
ADBEu;31/10/22;323,49;325,58;317,42;318,50;3252900
ADIu;31/10/22;143,81;143,8832;140,605;142,62;3073951
ADPu;31/10/22;240,59;242,2902;239,4621;241,70;1587122
ADSKu;31/10/22;214,76;216,29;214,02;214,30;965042
AEPu;31/10/22;89,35;89,39;87,36;87,92;4103917
AMATu;31/10/22;88,86;89,40;87,66;88,29;6875350
AMDu;31/10/22;60,75;61,86;59,525;60,06;73248568
AMGNu;31/10/22;269,20;271,81;268,00;270,35;3033759
AMZNu;31/10/22;103,56;104,87;100,7404;102,44;99251392
ANSSu;31/10/22;219,03;222,10;217,9001;221,16;739068
ASMLu;31/10/22;479,04;480,88;471,65;472,42;1063626
AVGOu;31/10/22;466,85;472,81;465,01;470,12;1925500
BIIBu;31/10/22;283,28;284,29;279,96;283,44;1086100
BKNGu;31/10/22;1870,91;1884,29;1838,09;1869,48;358177
BKRu;31/10/22;26,96;27,71;26,80;27,66;8713698
CDNSu;31/10/22;150,19;152,56;149,42;151,39;1544200
CDWu;31/10/22;171,77;174,135;171,185;172,81;819092
CHTRu;31/10/22;363,39;371,82;357,50;367,62;1577200
CMCSAu;31/10/22;31,88;31,88;31,23;31,74;25866400
COSTu;31/10/22;509,64;509,64;500,50;501,50;2191000
CPRTu;31/10/22;115,60;116,30;114,43;115,02;1006000
CSCOu;31/10/22;45,31;45,64;45,06;45,43;17792600
CSXu;31/10/22;29,27;29,36;28,96;29,06;14949469
CTASu;31/10/22;106,0375;107,2525;105,8725;106,8875;1832400
CTSHu;31/10/22;62,43;62,64;61,845;62,25;3759052
DLTRu;31/10/22;157,76;159,33;157,06;158,50;1955832
DXCMu;31/10/22;120,00;122,02;116,41;120,78;4048700
EAu;31/10/22;127,92;128,68;125,16;125,96;2941200
EXCu;31/10/22;38,70;38,86;38,39;38,59;6293731
FANGu;31/10/22;151,82;158,88;151,62;157,11;2009377
FASTu;31/10/22;48,42;48,905;48,15;48,33;2748908
FTNTu;31/10/22;56,39;57,34;55,90;57,16;5405600
GILDu;31/10/22;78,06;79,37;77,53;78,46;14673500
GOOGu;31/10/22;95,78;96,35;94,38;94,66;29868714
GOOGLu;31/10/22;95,42;96,03;93,98;94,51;31675036
HONu;31/10/22;202,41;204,99;202,29;204,02;4433400
IDXXu;31/10/22;361,03;367,42;356,28;359,68;675500
ILMNu;31/10/22;231,93;236,59;226,68;228,82;1471000
INTCu;31/10/22;29,08;29,18;28,05;28,43;59484500
INTUu;31/10/22;427,56;430,80;423,805;427,50;1038535
ISRGu;31/10/22;243,00;248,41;242,79;246,47;2704400
KHCu;31/10/22;38,93;38,99;38,21;38,47;9104556
KLACu;31/10/22;317,86;319,58;314,00;316,45;1364300
LINu;31/10/22;300,68;302,76;297,12;297,35;1500240
LRCXu;31/10/22;40,487;41,05;39,919;40,478;18428610
LULUu;31/10/22;325,00;332,59;323,57;329,04;1219128
MARu;31/10/22;158,75;162,54;158,14;160,11;2493000
MCHPu;31/10/22;62,24;62,46;60,74;61,74;5515364
MDBu;31/10/22;186,51;189,61;182,755;183,03;1130208
MDLZu;31/10/22;61,23;61,99;60,64;61,48;6840600
MELIu;31/10/22;874,55;905,65;860,00;901,62;931838
METAu;31/10/22;98,22;99,32;92,60;93,16;119585312
MNSTu;31/10/22;92,93;94,24;92,49;93,72;2951982
MRNAu;31/10/22;149,43;154,34;148,57;150,33;3675236
MRVLu;31/10/22;40,40;40,76;39,23;39,68;10413841
MSFTu;31/10/22;233,76;234,92;231,15;232,13;28336300
MUu;31/10/22;53,91;54,93;53,17;54,10;15929200
NFLXu;31/10/22;295,13;297,62;289,50;291,88;7497800
NVDAu;31/10/22;13,778;13,838;13,298;13,497;485543440
NXPIu;31/10/22;149,77;150,58;145,54;146,08;3285600
ODFLu;31/10/22;267,53;277,80;264,01;274,60;879200
ONu;31/10/22;65,92;67,14;61,23;61,43;17970600
ORLYu;31/10/22;832,18;845,24;831,54;837,17;534900
PANWu;31/10/22;170,28;172,995;169,635;171,59;3017381
PAYXu;31/10/22;118,75;119,36;117,73;118,31;1693700
PCARu;31/10/22;95,55;97,10;95,30;96,83;2189971
PEPu;31/10/22;181,18;182,98;180,54;181,58;4877164
PYPLu;31/10/22;85,51;86,25;82,47;83,58;17618148
QCOMu;31/10/22;118,13;118,38;115,40;117,66;6866100
REGNu;31/10/22;745,20;760,81;741,68;748,75;759464
ROPu;31/10/22;411,96;416,74;410,91;414,54;745700
ROSTu;31/10/22;95,10;96,57;94,72;95,69;2969800
SBUXu;31/10/22;86,60;87,57;85,95;86,59;7400500
SIRIu;31/10/22;6,175;6,175;6,03;6,04;27003228
SNPSu;31/10/22;293,33;295,48;291,10;292,55;781400
TMUSu;31/10/22;150,00;152,06;147,24;151,56;8362489
TSLAu;31/10/22;226,19;229,85;221,94;227,54;61554340
TTWOu;31/10/22;123,37;123,47;117,65;118,48;2531376
TXNu;31/10/22;160,40;161,55;159,26;160,63;5831139
VRSKu;31/10/22;181,71;186,86;180,35;182,83;1405600
VRTXu;31/10/22;310,35;314,09;308,41;312,00;1575200
WBAu;31/10/22;36,53;36,81;36,23;36,50;9705000
WDAYu;31/10/22;157,75;158,65;155,43;155,82;1178036
XELu;31/10/22;65,15;65,40;64,29;65,11;3934100
ZSu;31/10/22;152,73;156,5899;151,48;154,10;1125392
CSGPu;31/10/22;82,23;83,44;80,93;82,72;3113000
AZNu;31/10/22;58,37;59,34;58,36;58,81;6113672
TEAMu;31/10/22;197,84;206,24;197,20;202,73;1846725
KDPu;31/10/22;38,96;39,145;38,505;38,84;6865826
PDDu;31/10/22;52,28;56,23;52,17;54,83;13403300
CRWDu;31/10/22;161,62;164,81;159,60;161,20;2190200
DDOGu;31/10/22;80,88;82,50;79,75;80,51;4077500
GFSu;31/10/22;56,71;56,94;54,88;56,70;1357800
CEGu;31/10/22;94,14;95,42;93,375;94,54;2276566
WBDu;31/10/22;12,78;13,06;12,65;13,00;21383700
DASHu;31/10/22;45,42;45,64;42,18;43,53;13377700
AAPLu;01/11/22;155,08;155,45;149,14;150,65;80379344
ABNBu;01/11/22;110,965;113,10;108,00;109,05;14567158
