<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AEDAUD,20241125,0.4166,0.4166,0.4166,0.4166,0
AEDCAD,20241125,0.38,0.38,0.38,0.38,0
AEDCHF,20241125,0.2427,0.2427,0.2427,0.2427,0
AEDDKK,20241125,1.9498,1.9498,1.9498,1.9498,0
AEDEUR,20241125,0.2615,0.2615,0.2615,0.2615,0
AEDGBP,20241125,0.2165,0.2165,0.2165,0.2165,0
AEDINR,20241125,22.988,22.988,22.987,22.987,0
AEDJPY,20241125,41.955,41.955,41.955,41.955,0
AEDNOK,20241125,3.0193,3.0193,3.0193,3.0193,0
AEDNZD,20241125,0.4649,0.4649,0.4649,0.4649,0
AEDSAR,20241125,1.0222,1.0222,1.0222,1.0222,0
AEDSEK,20241125,3.0104,3.0104,3.0104,3.0104,0
AEDUSD,20241125,0.2723,0.2723,0.2723,0.2723,0
AEDZAR,20241125,4.9022,4.9113,4.9022,4.9062,0
ALLGBP,20241125,0.0085,0.0085,0.0085,0.0085,0
ARSAUD,20241125,0.0015,0.0015,0.0015,0.0015,0
ARSBRL,20241125,0.0058,0.0058,0.0058,0.0058,0
ARSCAD,20241125,0.0014,0.0014,0.0014,0.0014,0
ARSCHF,20241125,0.0009,0.0009,0.0009,0.0009,0
ARSEUR,20241125,0.001,0.001,0.001,0.001,0
ARSGBP,20241125,0.0008,0.0008,0.0008,0.0008,0
ARSHKD,20241125,0.0078,0.0078,0.0078,0.0078,0
ARSJPY,20241125,0.154,0.154,0.154,0.154,0
ARSMXN,20241125,0.0204,0.0204,0.0204,0.0204,0
ARSSGD,20241125,0.0014,0.0014,0.0014,0.0014,0
ARSUSD,20241125,0.001,0.001,0.001,0.001,0
ARSZAR,20241125,0.0181,0.0181,0.0181,0.0181,0
AUDAED,20241125,2.39,2.39,2.39,2.39,0
AUDARS,20241125,652.691,653.0999,651.9673,651.9673,0
AUDBRL,20241125,3.7738,3.798,3.7738,3.7963,0
AUDCAD,20241125,0.9122,0.9122,0.9103,0.9103,0
AUDCHF,20241125,0.583,0.5831,0.5809,0.5809,0
AUDCNH,20241125,4.7415,4.7443,4.7347,4.7347,0
AUDCNY,20241125,4.7396,4.741,4.7334,4.7334,0
AUDCZK,20241125,15.836,15.843,15.783,15.783,0
AUDDKK,20241125,4.6582,4.6593,4.6441,4.6441,0
AUDEUR,20241125,0.6246,0.6248,0.6228,0.6228,0
AUDGBP,20241125,0.5198,0.5198,0.5183,0.5183,0
AUDHKD,20241125,5.0973,5.0977,5.0826,5.0826,0
AUDHUF,20241125,257.07,257.08,256.09,256.09,0
AUDIDR,20241125,10363.1,10381.8,10345.4,10345.4,0
AUDILS,20241125,2.4229,2.4236,2.4187,2.4187,0
AUDINR,20241125,54.883,54.883,54.883,54.883,0
AUDJPY,20241125,100.731,100.825,100.372,100.464,0
AUDKRW,20241125,918.98,919.37,912.62,912.62,0
AUDMXN,20241125,13.327,13.3304,13.2949,13.3006,0
AUDMYR,20241125,2.9018,2.9147,2.9018,2.9143,0
AUDNOK,20241125,7.2017,7.2017,7.1871,7.191,0
AUDNZD,20241125,1.1167,1.1167,1.1142,1.1142,0
AUDPHP,20241125,38.334,38.508,38.334,38.474,0
AUDPLN,20241125,2.7071,2.7071,2.698,2.698,0
AUDSEK,20241125,7.1785,7.1785,7.1595,7.1627,0
AUDSGD,20241125,0.8789,0.8789,0.8767,0.8767,0
AUDTHB,20241125,22.418,22.432,22.407,22.409,0
AUDTRY,20241125,22.5988,22.6145,22.5587,22.5587,0
AUDTWD,20241125,21.186,21.332,21.186,21.218,0
AUDUSD,20241125,0.6549,0.655,0.6532,0.6532,0
AUDZAR,20241125,11.7906,11.8045,11.7716,11.7716,0
BDTGBP,20241125,0.0067,0.0067,0.0067,0.0067,0
BDTJPY,20241125,1.292,1.292,1.292,1.292,0
BGNCNY,20241125,3.8587,3.8795,3.8578,3.8795,0
BGNDKK,20241125,3.8132,3.8132,3.8132,3.8132,0
BGNUSD,20241125,0.5328,0.5328,0.5328,0.5328,0
BNDGBP,20241125,0.5929,0.5929,0.5929,0.5929,0
BRLARS,20241125,172.7037,172.7037,171.6628,171.7258,0
BRLAUD,20241125,0.265,0.265,0.2629,0.2635,0
BRLCAD,20241125,0.2409,0.2409,0.24,0.24,0
BRLCHF,20241125,0.1541,0.1541,0.1531,0.1531,0
BRLEUR,20241125,0.1654,0.1654,0.1643,0.1643,0
BRLHKD,20241125,1.3418,1.3419,1.3399,1.3399,0
BRLJPY,20241125,26.669,26.669,26.434,26.466,0
BRLMXN,20241125,3.5227,3.5227,3.5002,3.504,0
BRLRUB,20241125,17.978,17.978,17.852,17.852,0
BRLSEK,20241125,1.9017,1.9017,1.8877,1.8877,0
BRLSGD,20241125,0.2323,0.2323,0.2312,0.2312,0
BRLUSD,20241125,0.1724,0.1724,0.1722,0.1722,0
BRLZAR,20241125,3.1226,3.1226,3.1043,3.1043,0
BWPGBP,20241125,0.0585,0.0585,0.0585,0.0585,0
BWPZAR,20241125,1.3275,1.3281,1.3262,1.3278,0
CADAED,20241125,2.6364,2.6372,2.6343,2.6353,0
CADARS,20241125,715.8911,716.2643,715.6719,715.6719,0
CADAUD,20241125,1.0966,1.0986,1.0964,1.0985,0
CADBRL,20241125,4.1521,4.1662,4.1521,4.166,0
CADCHF,20241125,0.6394,0.6394,0.6381,0.6382,0
CADCNH,20241125,5.198,5.201,5.198,5.2,0
CADCNY,20241125,5.1981,5.1986,5.1959,5.1972,0
CADDKK,20241125,5.1089,5.1099,5.1016,5.1016,0
CADEUR,20241125,0.685,0.6852,0.6842,0.6842,0
CADGBP,20241125,0.5698,0.5699,0.5694,0.5694,0
CADHKD,20241125,5.5865,5.5883,5.5817,5.5824,0
CADIDR,20241125,11400.4,11405.9,11364.2,11364.2,0
CADILS,20241125,2.6569,2.6572,2.6556,2.6559,0
CADINR,20241125,60.381,60.381,60.381,60.381,0
CADJPY,20241125,110.52,110.595,110.2,110.323,0
CADKRW,20241125,1007.94,1008.12,1002.17,1002.17,0
CADKWD,20241125,0.221,0.221,0.2208,0.2209,0
CADMXN,20241125,14.613,14.62,14.602,14.605,0
CADMYR,20241125,3.1943,3.2004,3.1943,3.2001,0
CADNOK,20241125,7.8959,7.898,7.8867,7.8977,0
CADNZD,20241125,1.2248,1.2249,1.2235,1.224,0
CADPLN,20241125,2.9682,2.969,2.9638,2.9638,0
CADRUB,20241125,74.413,74.437,74.366,74.366,0
CADSEK,20241125,7.8701,7.8701,7.8635,7.8656,0
CADSGD,20241125,0.9637,0.9641,0.9632,0.9632,0
CADTHB,20241125,24.594,24.616,24.583,24.608,0
CADTRY,20241125,24.7829,24.7935,24.7684,24.7766,0
CADTWD,20241125,23.323,23.386,23.284,23.284,0
CADUSD,20241125,0.7177,0.718,0.7172,0.7174,0
CADZAR,20241125,12.9378,12.9482,12.9233,12.9283,0
CHFAED,20241125,4.12,4.12,4.12,4.12,0
CHFARS,20241125,1120.276,1121.239,1120.276,1121.22,0
CHFAUD,20241125,1.7152,1.7214,1.7152,1.7213,0
CHFBRL,20241125,6.4906,6.5208,6.4906,6.5208,0
CHFCAD,20241125,1.5641,1.5671,1.5638,1.5669,0
CHFCNH,20241125,8.131,8.148,8.131,8.148,0
CHFCNY,20241125,8.1325,8.143,8.1308,8.143,0
CHFCZK,20241125,27.153,27.179,27.146,27.17,0
CHFDKK,20241125,7.9883,7.9968,7.9883,7.9937,0
CHFEUR,20241125,1.0716,1.0724,1.0711,1.072,0
CHFGBP,20241125,0.8917,0.8923,0.8912,0.8921,0
CHFHKD,20241125,8.7407,8.7507,8.7344,8.7464,0
CHFHUF,20241125,440.895,441.265,440.703,440.844,0
CHFIDR,20241125,17820.7,17843.9,17807.1,17808,0
CHFILS,20241125,4.157,4.1616,4.1559,4.1615,0
CHFJPY,20241125,173.098,173.098,172.662,172.838,0
CHFKRW,20241125,1577.1,1577.9,1570.2,1570.2,0
CHFMXN,20241125,22.858,22.893,22.839,22.885,0
CHFMYR,20241125,4.9966,5.0078,4.9966,5.0078,0
CHFNOK,20241125,12.3714,12.3748,12.3403,12.3748,0
CHFNZD,20241125,1.9158,1.918,1.915,1.9179,0
CHFPKR,20241125,309.975,310.215,309.827,310.103,0
CHFPLN,20241125,4.6506,4.6506,4.6422,4.6444,0
CHFRON,20241125,5.3496,5.3496,5.3314,5.3351,0
