AAPLu;29/12/22;127,99;130,48;127,73;129,61;75624704
AMGNu;29/12/22;262,47;264,88;262,14;263,16;1446400
AMZNu;29/12/22;82,87;84,55;82,55;84,18;54915700
AXPu;29/12/22;145,08;147,62;144,40;147,32;1758500
BAu;29/12/22;189,00;190,25;186,19;188,91;4514400
CATu;29/12/22;241,21;241,61;238,27;240,20;1652200
CRMu;29/12/22;129,70;132,95;129,50;132,54;5683450
CSCOu;29/12/22;47,26;47,74;47,26;47,50;11395900
CVXu;29/12/22;176,65;179,20;176,65;178,32;4136038
DISu;29/12/22;85,25;88,242;84,97;87,18;13045069
DOWu;29/12/22;50,07;50,8022;50,015;50,65;2365045
GSu;29/12/22;342,44;344,64;341,24;343,43;1273200
HDu;29/12/22;318,65;321,83;317,59;320,41;1559100
HONu;29/12/22;213,09;215,25;212,77;214,75;1879900
IBMu;29/12/22;140,58;142,26;140,45;141,06;2336100
INTCu;29/12/22;25,77;26,29;25,75;26,21;30903100
JNJu;29/12/22;177,55;178,30;177,07;177,56;2828500
JPMu;29/12/22;132,93;133,27;132,31;133,22;6584100
KOu;29/12/22;63,80;64,15;63,70;63,95;7168700
MCDu;29/12/22;265,94;267,81;264,88;265,93;1393900
MMMu;29/12/22;118,87;120,86;118,50;120,57;2060800
MRKu;29/12/22;111,39;111,70;110,75;110,82;4467200
MSFTu;29/12/22;235,65;241,92;235,65;241,01;19758600
NKEu;29/12/22;116,08;118,065;115,80;117,35;4538421
PGu;29/12/22;152,81;153,24;152,14;152,59;3809100
TRVu;29/12/22;188,47;190,04;187,96;189,44;676542
UNHu;29/12/22;532,54;533,65;528,86;529,88;1379293
Vu;29/12/22;205,95;208,53;205,50;208,06;3675605
VZu;29/12/22;38,90;39,53;38,81;39,26;17343600
WMTu;29/12/22;47,38;47,6733;47,25;47,3833;8869143
AAPLu;30/12/22;128,41;129,95;127,43;129,93;76960600
AMGNu;30/12/22;262,73;263,23;259,51;262,64;1621300
AMZNu;30/12/22;83,12;84,05;82,47;84,00;62330000
AXPu;30/12/22;146,01;147,93;145,73;147,75;2247200
BAu;30/12/22;187,50;190,65;187,04;190,49;4005100
CATu;30/12/22;239,39;240,16;237,70;239,56;1521100
CRMu;30/12/22;130,61;132,64;130,36;132,59;5236173
CSCOu;30/12/22;47,27;47,67;46,95;47,64;13198500
CVXu;30/12/22;178,03;179,94;177,70;179,49;3768324
DISu;30/12/22;85,73;87,12;85,23;86,88;23218800
DOWu;30/12/22;50,26;50,531;49,98;50,39;2588602
GSu;30/12/22;341,74;343,69;339,40;343,38;1007306
HDu;30/12/22;317,49;318,17;313,02;315,86;2580800
HONu;30/12/22;213,98;214,50;211,93;214,30;1597700
IBMu;30/12/22;140,54;140,90;139,45;140,89;2858110
INTCu;30/12/22;25,90;26,46;25,80;26,43;30997900
JNJu;30/12/22;177,49;177,77;175,40;176,65;4216600
JPMu;30/12/22;132,81;134,32;132,44;134,10;9292519
KOu;30/12/22;63,92;63,92;63,17;63,61;7649400
MCDu;30/12/22;265,20;265,38;261,40;263,53;1720100
MMMu;30/12/22;119,65;120,03;118,51;119,92;2094900
MRKu;30/12/22;111,23;111,42;110,12;110,95;5498000
MSFTu;30/12/22;238,21;239,96;236,66;239,82;21930800
NKEu;30/12/22;116,56;117,25;115,79;117,01;4352684
PGu;30/12/22;152,43;152,68;150,44;151,56;4532000
TRVu;30/12/22;189,00;189,38;186,45;187,49;608165
UNHu;30/12/22;530,00;530,42;524,84;530,18;1147225
Vu;30/12/22;206,31;208,04;205,70;207,76;4159400
VZu;30/12/22;39,31;39,69;39,07;39,40;25893292
WMTu;30/12/22;47,1867;47,3308;46,9367;47,2633;11103336
AAPLu;03/01/23;130,28;130,90;124,17;125,07;111975504
AMGNu;03/01/23;260,87;262,60;258,865;261,65;2594803
AMZNu;03/01/23;85,46;86,96;84,205;85,82;76029024
AXPu;03/01/23;149,54;150,45;145,73;147,12;2762200
BAu;03/01/23;192,95;197,18;192,40;195,39;8610800
CATu;03/01/23;240,68;240,68;236,20;238,88;2361910
CRMu;03/01/23;135,19;136,95;133,0302;134,78;8087806
CSCOu;03/01/23;47,86;48,05;47,31;47,94;17711200
CVXu;03/01/23;178,04;179,00;171,51;173,99;7558488
DISu;03/01/23;88,98;89,97;87,83;88,97;14993200
DOWu;03/01/23;50,60;51,14;50,3131;51,04;3962601
GSu;03/01/23;345,50;348,57;342,85;346,22;1589674
HDu;03/01/23;317,42;319,22;311,78;315,91;2822100
HONu;03/01/23;215,15;215,15;212,22;214,30;2219300
IBMu;03/01/23;141,10;141,90;140,48;141,55;3320176
INTCu;03/01/23;27,05;27,07;26,37;26,73;31299200
JNJu;03/01/23;176,16;178,38;176,01;178,19;6343400
JPMu;03/01/23;135,24;136,74;133,91;135,12;11054778
KOu;03/01/23;63,56;63,56;62,18;62,95;12180000
MCDu;03/01/23;263,53;264,35;259,51;264,33;2743800
MMMu;03/01/23;121,52;122,635;120,37;122,47;2592335
MRKu;03/01/23;110,41;111,20;109,49;111,14;8062500
MSFTu;03/01/23;243,08;245,75;237,40;239,58;25693700
NKEu;03/01/23;118,55;119,48;117,46;118,75;8115705
PGu;03/01/23;150,95;151,71;149,12;151,57;6446500
TRVu;03/01/23;186,71;187,39;185,24;187,12;982754
UNHu;03/01/23;525,13;525,63;512,19;518,64;2756015
Vu;03/01/23;209,28;212,33;206,16;207,39;4202800
VZu;03/01/23;39,77;40,23;39,38;40,12;27953324
WMTu;03/01/23;47,5167;47,9033;47,3633;47,8667;17150358
AAPLu;04/01/23;126,89;128,66;125,08;126,36;88886496
AMGNu;04/01/23;263,01;265,01;261,00;264,39;1773400
AMZNu;04/01/23;86,55;86,98;83,36;85,14;68283000
AXPu;04/01/23;148,56;151,96;148,56;150,54;2619800
BAu;04/01/23;195,18;203,76;195,18;203,64;9731800
CATu;04/01/23;240,00;242,13;238,55;241,36;2387600
CRMu;04/01/23;141,22;141,85;137,615;139,59;13970793
CSCOu;04/01/23;48,28;48,48;47,17;47,55;18330600
CVXu;04/01/23;170,95;174,265;170,85;172,14;6620006
DISu;04/01/23;90,00;92,745;89,36;91,98;14957213
DOWu;04/01/23;51,66;52,505;51,40;52,33;4527823
GSu;04/01/23;348,03;350,31;345,0783;347,70;1877775
HDu;04/01/23;321,07;322,51;316,38;319,73;3316300
HONu;04/01/23;208,50;211,24;207,32;210,04;3859800
IBMu;04/01/23;142,07;143,615;141,3675;142,60;3853946
INTCu;04/01/23;27,41;27,92;27,16;27,68;37633800
JNJu;04/01/23;178,89;180,19;178,48;180,13;9788300
JPMu;04/01/23;135,99;137,68;135,5727;136,38;9086331
KOu;04/01/23;63,15;63,33;62,51;62,92;13387100
MCDu;04/01/23;266,25;266,55;262,89;264,39;2584100
MMMu;04/01/23;123,35;125,29;122,71;125,15;2769700
MRKu;04/01/23;112,32;112,61;111,24;112,08;8697200
MSFTu;04/01/23;232,28;232,87;225,96;229,10;50372600
NKEu;04/01/23;119,96;122,23;119,53;121,21;8546905
PGu;04/01/23;151,99;153,39;151,23;152,23;7313100
TRVu;04/01/23;187,67;189,02;186,68;187,23;1015317
UNHu;04/01/23;518,64;518,64;500,60;504,50;5031478
Vu;04/01/23;209,62;213,20;209,62;212,61;6606249
VZu;04/01/23;40,54;41,42;40,265;41,13;25957154
WMTu;04/01/23;47,8067;48,0167;47,3567;47,92;13334265
AAPLu;05/01/23;127,13;127,77;124,76;125,02;80829600
AMGNu;05/01/23;264,07;268,00;262,52;266,86;2056000
AMZNu;05/01/23;85,33;85,42;83,07;83,12;67930824
AXPu;05/01/23;147,16;148,72;146,02;146,43;2505700
BAu;05/01/23;201,72;204,99;200,78;204,99;6905000
CATu;05/01/23;240,53;241,54;237,56;240,28;2354400
CRMu;05/01/23;137,64;138,585;134,24;136,34;8328256
CSCOu;05/01/23;47,49;47,49;46,76;46,88;17371400
CVXu;05/01/23;171,50;176,19;171,24;175,24;6084411
DISu;05/01/23;91,66;92,48;90,51;91,92;11622620
DOWu;05/01/23;52,02;52,98;51,525;52,91;4803038
GSu;05/01/23;344,25;345,14;340,14;343,76;1397800
HDu;05/01/23;317,83;318,08;313,23;315,47;2934200
HONu;05/01/23;208,48;208,81;204,06;204,47;4057200
IBMu;05/01/23;142,44;142,50;140,01;141,11;2866200
INTCu;05/01/23;27,44;27,78;27,38;27,56;33545200
JNJu;05/01/23;179,02;179,99;178,41;178,80;6254600
JPMu;05/01/23;135,66;135,71;133,70;135,35;8380600
KOu;05/01/23;62,60;62,80;62,08;62,20;9813900
MCDu;05/01/23;264,76;264,76;261,38;262,16;1945300
MMMu;05/01/23;124,21;124,57;122,46;122,96;2606600
MRKu;05/01/23;111,59;113,91;111,42;113,64;9576800
MSFTu;05/01/23;227,20;227,55;221,76;222,31;39558400
NKEu;05/01/23;120,28;122,34;120,08;120,62;5718663
PGu;05/01/23;152,21;152,48;150,13;150,34;5373800
TRVu;05/01/23;187,05;188,30;185,446;187,55;973551
UNHu;05/01/23;501,01;502,035;488,50;489,96;5467840
Vu;05/01/23;213,80;214,16;210,46;211,11;5246222
VZu;05/01/23;41,20;41,95;40,82;41,70;29957500
WMTu;05/01/23;47,82;48,0433;47,55;47,7567;12444252
AAPLu;06/01/23;126,01;130,29;124,89;129,62;87686600
AMGNu;06/01/23;270,04;276,82;269,03;275,20;2887810
AMZNu;06/01/23;83,03;86,40;81,43;86,08;83303360
AXPu;06/01/23;147,74;150,43;145,48;150,17;3077400
BAu;06/01/23;205,30;213,04;203,55;213,00;11245700
CATu;06/01/23;242,89;249,91;242,24;248,86;3944300
CRMu;06/01/23;137,58;141,65;135,55;140,51;8637229
CSCOu;06/01/23;47,46;48,58;47,275;48,32;20648138
CVXu;06/01/23;177,02;179,39;175,70;176,56;7177622
DISu;06/01/23;92,66;94,69;91,3211;93,92;9740402
DOWu;06/01/23;53,64;55,23;53,32;55,02;6100724
GSu;06/01/23;347,30;348,975;340,945;348,08;3086741
HDu;06/01/23;316,29;318,85;309,00;317,53;4022000
HONu;06/01/23;206,47;211,06;205,8738;210,27;4056383
IBMu;06/01/23;142,38;144,25;141,58;143,70;3573517
INTCu;06/01/23;27,93;28,83;27,38;28,73;31760300
JNJu;06/01/23;180,13;180,93;179,39;180,25;5703800
JPMu;06/01/23;136,125;138,38;134,49;137,94;9887245
KOu;06/01/23;62,91;63,67;62,58;63,40;9987900
MCDu;06/01/23;263,76;269,89;263,39;269,47;2855400
MMMu;06/01/23;124,66;127,13;123,75;126,72;2244583
MRKu;06/01/23;114,32;115,49;114,05;114,84;8631400
MSFTu;06/01/23;223,00;225,76;219,35;224,93;43597700
