AAPLu;30/06/23;191,63;194,48;191,265;193,97;79822376
AMGNu;30/06/23;222,00;223,03;221,02;222,02;2784957
AMZNu;30/06/23;129,47;131,245;128,95;130,36;52867800
AXPu;30/06/23;174,24;175,09;173,33;174,20;3353712
BAu;30/06/23;213,14;213,24;209,38;211,16;5473181
CATu;30/06/23;246,57;246,9344;243,89;246,05;2375957
CRMu;30/06/23;211,86;213,85;210,9619;211,26;5900236
CSCOu;30/06/23;51,88;52,25;51,52;51,74;16476256
CVXu;30/06/23;157,46;157,92;156,605;157,35;6320314
DISu;30/06/23;89,18;89,60;88,605;89,28;12755198
DOWu;30/06/23;53,58;53,59;52,99;53,26;4156113
GSu;30/06/23;325,82;326,03;322,45;322,54;2347094
HDu;30/06/23;309,58;311,43;308,30;310,64;3219667
HONu;30/06/23;207,67;208,49;206,81;207,50;3008254
IBMu;30/06/23;134,69;135,03;133,425;133,81;4192513
INTCu;30/06/23;33,359;33,555;33,16;33,44;33623672
JNJu;30/06/23;164,86;165,94;164,35;165,52;7552239
JPMu;30/06/23;144,60;146,00;143,66;145,44;13933356
KOu;30/06/23;60,00;60,35;59,87;60,22;19568460
MCDu;30/06/23;295,14;299,10;294,89;298,41;2642846
MMMu;30/06/23;100,01;100,40;99,20;100,09;5082672
MRKu;30/06/23;113,785;115,61;113,43;115,39;7941131
MSFTu;30/06/23;337,75;342,73;337,20;340,54;24582412
NKEu;30/06/23;111,59;112,25;109,799;110,37;19492504
PGu;30/06/23;149,83;152,07;149,79;151,74;7026535
TRVu;30/06/23;171,84;174,04;171,46;173,66;1218597
UNHu;30/06/23;478,00;482,10;475,12;480,64;3933792
Vu;30/06/23;236,27;238,28;235,95;237,48;6871536
VZu;30/06/23;37,00;37,25;36,845;37,19;19056188
WMTu;30/06/23;51,6567;52,51;51,5933;52,3933;18807933
AAPLu;03/07/23;193,78;193,88;191,7625;192,46;30907450
AMGNu;03/07/23;221,21;225,55;219,91;225,01;1427860
AMZNu;03/07/23;130,82;131,85;130,065;130,22;28264784
AXPu;03/07/23;174,30;176,325;173,70;175,44;1237012
BAu;03/07/23;210,50;212,1686;210,25;210,92;2143048
CATu;03/07/23;245,95;248,39;245,27;247,33;1028063
CRMu;03/07/23;210,57;211,96;209,92;211,65;2340962
CSCOu;03/07/23;51,36;51,83;51,33;51,82;7338268
CVXu;03/07/23;157,18;158,10;156,70;157,21;3137729
DISu;03/07/23;89,18;90,95;88,91;90,50;7962643
DOWu;03/07/23;53,25;53,99;53,23;53,78;2188566
GSu;03/07/23;322,41;329,40;322,41;326,61;1064486
HDu;03/07/23;309,78;311,3999;308,90;310,02;1410475
HONu;03/07/23;206,79;208,64;205,04;208,30;1198916
IBMu;03/07/23;133,42;134,35;132,87;133,67;1477149
INTCu;03/07/23;33,54;33,89;33,14;33,62;15752979
JNJu;03/07/23;164,34;164,39;162,96;163,35;3844002
JPMu;03/07/23;146,19;147,48;146,00;146,61;6849882
KOu;03/07/23;60,20;60,63;60,03;60,58;9473959
MCDu;03/07/23;297,79;298,40;294,80;294,84;1596340
