AAPLu;30/07/24;219,19;220,33;216,12;218,80;41518300
AMGNu;30/07/24;333,00;338,57;331,67;333,28;1583991
AMZNu;30/07/24;184,72;185,86;179,38;181,71;39508576
AXPu;30/07/24;249,46;253,68;249,23;252,48;2498841
BAu;30/07/24;186,10;188,13;185,15;186,86;4789017
CATu;30/07/24;343,66;345,715;338,62;341,72;1970785
CRMu;30/07/24;259,62;260,75;255,12;257,93;3943643
CSCOu;30/07/24;48,19;48,55;47,89;48,14;20165992
CVXu;30/07/24;156,46;160,09;156,435;159,57;5740861
DISu;30/07/24;91,67;94,04;91,67;93,79;9896054
DOWu;30/07/24;52,90;54,01;52,90;53,69;4401437
GSu;30/07/24;498,31;509,47;498,30;505,67;2642528
HDu;30/07/24;362,82;364,685;359,26;363,69;2788755
HONu;30/07/24;201,95;203,95;201,465;202,64;2608471
IBMu;30/07/24;191,48;192,77;189,09;191,04;3062592
INTCu;30/07/24;30,845;30,91;30,005;30,13;48238372
JNJu;30/07/24;158,54;161,55;158,36;161,33;6545677
JPMu;30/07/24;213,23;215,79;212,96;215,19;8850705
KOu;30/07/24;66,48;67,83;66,36;67,68;13257960
MCDu;30/07/24;261,00;267,3546;260,32;266,44;4161467
MMMu;30/07/24;125,85;127,69;124,1074;126,75;6107580
MRKu;30/07/24;123,48;123,94;113,9101;115,25;35509392
MSFTu;30/07/24;427,72;429,05;417,36;422,92;31694300
NKEu;30/07/24;73,69;74,49;73,455;74,32;8515720
PGu;30/07/24;161,79;162,38;158,04;161,70;15746254
TRVu;30/07/24;215,00;221,375;215,00;220,42;1128454
UNHu;30/07/24;566,90;579,4299;565,99;576,33;4139053
Vu;30/07/24;263,23;264,30;261,01;263,10;5941775
VZu;30/07/24;40,01;40,26;39,83;40,04;16084600
WMTu;30/07/24;69,55;69,845;68,98;69,19;9909550
AAPLu;31/07/24;221,44;223,82;220,63;222,08;49901700
AMGNu;31/07/24;331,55;336,405;330,57;332,47;2120545
AMZNu;31/07/24;185,05;187,94;184,46;186,98;41667328
AXPu;31/07/24;253,11;256,24;252,43;253,04;2180687
BAu;31/07/24;189,88;196,95;183,86;190,60;15416951
CATu;31/07/24;345,35;350,99;340,85;346,20;2547739
CRMu;31/07/24;256,21;261,83;255,35;258,80;4647470
CSCOu;31/07/24;48,41;48,77;48,24;48,45;19953598
CVXu;31/07/24;161,69;161,69;160,05;160,47;6209200
DISu;31/07/24;93,785;94,835;93,64;93,69;10241834
DOWu;31/07/24;54,15;54,91;54,03;54,47;5058319
GSu;31/07/24;504,86;517,26;504,86;509,03;2658903
HDu;31/07/24;365,00;372,49;363,043;368,16;3526126
HONu;31/07/24;203,76;206,76;202,14;204,75;3323861
IBMu;31/07/24;191,00;194,55;189,99;192,14;5557800
INTCu;31/07/24;30,54;30,87;30,28;30,74;56103512
JNJu;31/07/24;159,85;160,35;157,74;157,85;8293239
JPMu;31/07/24;214,78;216,39;212,67;212,80;9071637
KOu;31/07/24;67,50;67,61;66,61;66,74;15576846
MCDu;31/07/24;265,42;267,67;263,20;265,40;4649700
MMMu;31/07/24;126,63;128,60;125,33;127,55;6887316
MRKu;31/07/24;116,00;117,84;112,22;113,13;22732992
MSFTu;31/07/24;420,50;421,78;412,21;418,35;42806400
NKEu;31/07/24;74,50;75,43;73,92;74,86;14632943
PGu;31/07/24;160,81;162,86;159,21;160,76;9658800
TRVu;31/07/24;220,00;220,90;216,34;216,44;1425469
UNHu;31/07/24;565,44;580,9032;562,32;576,16;4713230
Vu;31/07/24;264,54;266,36;264,25;265,67;7642547
VZu;31/07/24;40,03;40,79;39,98;40,52;23601000
WMTu;31/07/24;69,18;69,25;68,29;68,64;22202212
AAPLu;01/08/24;224,37;224,48;217,02;218,36;61877900
AMGNu;01/08/24;336,09;340,89;333,46;335,53;2387652
AMZNu;01/08/24;189,285;190,60;181,87;184,07;70435632
AXPu;01/08/24;253,85;255,00;246,4101;248,68;3929730
BAu;01/08/24;190,00;191,17;176,69;178,31;13886965
CATu;01/08/24;346,30;349,83;328,0794;331,52;3747881
CRMu;01/08/24;259,90;263,36;249,74;253,06;5527378
CSCOu;01/08/24;48,62;48,72;47,20;47,39;18837522
CVXu;01/08/24;158,71;159,50;152,03;152,62;16689945
DISu;01/08/24;93,86;93,95;92,60;93,05;9263596
DOWu;01/08/24;54,68;55,02;52,84;53,28;4273232
GSu;01/08/24;510,00;514,0191;494,68;500,12;4006779
HDu;01/08/24;369,99;371,48;353,7501;358,58;3759024
HONu;01/08/24;204,33;206,76;201,50;204,58;3742962
IBMu;01/08/24;192,81;193,635;188,29;189,66;4082639
INTCu;01/08/24;30,43;30,71;28,89;29,05;107403528
JNJu;01/08/24;158,48;160,81;157,71;160,76;7213419
JPMu;01/08/24;213,20;213,83;206,38;207,96;10918644
KOu;01/08/24;67,00;68,105;66,70;67,96;16495907
MCDu;01/08/24;266,82;268,75;262,40;268,75;4179586
MMMu;01/08/24;127,50;127,935;124,43;126,47;5560349
MRKu;01/08/24;113,125;114,47;111,405;113,82;14117458
MSFTu;01/08/24;420,79;427,46;413,09;417,11;30229100
NKEu;01/08/24;74,70;74,79;73,26;73,85;9563543
PGu;01/08/24;160,88;166,305;160,68;165,69;12532700
TRVu;01/08/24;218,22;218,95;210,85;212,05;1593396
UNHu;01/08/24;577,20;587,50;567,10;572,77;3680778
Vu;01/08/24;266,33;267,00;264,18;265,93;7269671
VZu;01/08/24;40,67;41,18;40,28;40,85;18162600
WMTu;01/08/24;68,91;69,80;68,52;69,79;13411263
AAPLu;02/08/24;219,15;225,60;217,71;219,86;98083536
AMGNu;02/08/24;337,42;338,35;325,73;333,99;2106216
AMZNu;02/08/24;166,75;168,77;160,55;167,90;141448368
AXPu;02/08/24;244,51;244,65;230,05;232,28;6902632
BAu;02/08/24;175,22;175,46;167,25;169,95;11741656
CATu;02/08/24;322,75;323,40;317,66;320,87;4021666
CRMu;02/08/24;247,79;248,00;241,1165;243,97;6504544
CSCOu;02/08/24;47,68;47,75;46,35;46,66;24000150
CVXu;02/08/24;151,13;152,04;147,02;148,55;13278618
DISu;02/08/24;92,16;92,20;89,00;89,57;15433552
DOWu;02/08/24;52,55;52,77;51,55;52,01;4981162
GSu;02/08/24;491,10;494,46;467,21;470,64;6115462
