LDB.P.V	Ldb Capital Corp
LEGY.V	Legacy Gold Mines Ltd
LEM.V	Leading Edge Materials Corp
LET.H.V	Letho Resources Corp
LEXI.V	Lithium Energi Exploration Inc
LFC.P.V	Left Field Capital Corp.
LFST.V	Lifeist Wellness Inc
LG.V	Lahontan Gold Corp
LGC.V	Lavras Gold Corp
LGN.V	Logan Energy Corp
LI.V	American Lithium Corp
LIFT.V	Li-Ft Power Ltd.
LILL.P.V	Little Fish Acquisition I Corp
LIO.V	Lion One Metals Ltd
LIO.WT.V	Lion One Metals Limited Wts
LIS.V	Lithium South Development Corp
LIT.V	Argentina Lithium and Energy Corp
LITH.V	Lithium Chile Inc
LITT.V	Right Season Investments Corp
LL.V	Canada Rare Earth Corp
LLG.V	Mason Resources Inc
LME.V	Laurion Mineral Exploration Inc
LMG.V	Lincoln Gold Mining Inc
LMN.V	Lumine Group Inc.
LMR.V	Lomiko Metals Inc
LMS.V	Latin Metals Inc
LNGE.V	Lng Energy Group Corp
LNGE.WT.V	Lng Energy Group Corp.
LOD.V	Lode Gold Resources Inc
LOG.P.V	Logica Ventures Corp
LONE.V	Lithium One Metals Inc
LORD.V	ST James Gold Corp
LOT.V	Tomagold Corp
LOU.V	Lucero Energy Corp
LOVE.V	Cannara Biotech Inc
LPC.V	Lorne Park Capital Partners Inc
LPK.V	Lupaka Gold Corp
LPS.V	Legend Power Systems Inc
LQWD.V	Lqwd Fintech Corp
LRA.V	Lara Exploration Ltd
LSD.H.V	Lightspeed Discoveries Inc
LSL.V	Lsl Pharma Group Inc
LSTR.V	Lodestar Metals Corp
LTH.V	Lithium Ionic Corp
LTX.V	Labrador Resources Inc
LUCA.V	Luca Mining Corp
LUM.V	Lumina Gold Corp
LVG.V	Lake Victoria Gold Ltd
LVX.V	Leviathan Gold Ltd
LWR.V	Lake Winn Resources Corp
MAC.V	Themac Resources Group Limited
MAE.V	Maritime Resources Corp
MAH.V	Marksmen Energy Inc
MAI.V	Minera Alamos Inc
MAND.P.V	Mandeville Ventures Inc
MAPS.V	Prostar Holdings Inc
MAR.UN.V	Marwest Apartment REIT
MARV.V	Marvel Discovery Corp
MAS.V	Mas Gold Corp
MASS.V	Masivo Silver Corp
MATE.V	Blockmate Ventures Inc
MAU.V	Montage Gold Corp
MAW.V	Mawson Gold Ltd
MAX.V	Max Resource Corp
MAZ.H.V	Mazarin Inc
MBI.H.V	Med Biogene Inc
MCF.V	Mcf Energy Ltd
MCM.A.V	Matachewan Cons Mines
MCS.V	Mcchip Resources Inc
MCT.P.V	M3 Capital Corp
MD.V	Midland Exploration Inc
MDCX.V	Medicus Pharma Ltd
MDM.V	Madoro Metals Corp
MDX.V	Medx Health Corp
MEEC.V	Midwest Energy Emissions Corp
MEGO.P.V	Amego Capital Corp
MEK.V	Metals Creek Resources Corp
MENE.V	Mene Inc
MERG.V	Metal Energy Corp
MET.V	Metalore Resources Ltd
MEX.V	Mexican Gold Mining Corp
MFA.P.V	Mayfair Acquisition Corporation
MFG.V	Mayfair Gold Corp
MFL.V	Mawson Finland Limited
MGG.V	Minaurum Gold Inc
MGI.V	Magnum Goldcorp Inc
MGM.V	Maple Gold Mines Ltd
MGRO.V	Mustgrow Biologics Corp
MHI.V	Mineral Hill Industries Ltd
MHUB.V	Minehub Technologies Inc
MILL.V	Millbank Mining Corp.
MIM.V	Mimedia Holdings Inc
MINE.V	Inomin Mines Inc
MINK.V	Mink Ventures Corporation
MIR.V	Medmira Inc
MIVO.V	Esstra Industries Inc
MJS.V	Majestic Gold Corp
MKA.V	Mkango Resources Ltd
MKO.V	Mako Mining Corp
MKR.V	Melkior Resources Inc
MKT.V	Deepmarkit Corp
MLO.V	Metalero Mining Corp
MLP.V	Millennial Potash Corp
MMA.V	Midnight Sun Mining Corp
MMG.V	Metallic Minerals Corp
MMM.V	Minco Capital Corp
MMN.V	Monarca Minerals Inc
MMS.V	Macarthur Minerals Ltd
MMY.V	Monument Mining Ltd
MN.V	Manganese X Energy Corp
MNLX.V	Miniluxe Holding Corp
MNRG.V	Monumental Energy Corp
MNX.V	Manitex Capital Inc
MOG.V	Mogotes Metals Inc
MON.V	Montero Mining and Exploration Ltd
MONA.P.V	Monarch West Ventures Inc
MONT.V	Montfort Capital Corp
MONT.PR.A.V	Timia Capital Corp Pref A
MOO.V	Moon River Moly Ltd
MOON.V	Blue Moon Metals Inc
MOX.V	Morien Resources Corp
MPH.V	Medicure Inc
MPTH.H.V	Mapath Capital Corp.
MQM.V	Metalquest Mining Inc
MRVL.V	Marvel Biosciences Corp
MRZ.V	Mirasol Resources Ltd
MSC.V	Millenium Silver Corp
MSP.V	Minaean SP Construction Corp
MSR.V	Minsud Resources Corp
MT.V	M3 Metals Corp.
MTA.V	Metalla Royalty & Streaming Ltd
MTB.V	Mtb Metals Corp
MTH.V	Mammoth Resources Corp
MTK.V	Montauk Metals Inc
MTLO.V	Martello Technologies Group Inc
MTS.V	Metallis Resources Inc
MTT.V	Magna Terra Minerals Inc
MTX.V	Metalex Ventures Ltd
MUN.V	Mundoro Capital Inc
MUR.V	Murchison Minerals Ltd
MUSH.V	The Good Shroom CO Inc
MUST.H.V	Must Capital Inc.
MVI.H.V	Monitor Ventures Inc
MVY.V	Moovly Media Inc
MXL.H.V	MX Gold Corp
MYID.V	Reklaim Ltd
NAM.V	New Age Metals Inc
NAR.V	North Arrow Minerals Inc
NAU.V	Nevgold Corp
NAV.V	Navco Pharmaceuticals Inc
NBLC.V	Nobel Resources Corp
NBM.V	NEO Battery Materials
NBR.V	Nubian Resources Ltd
NBVA.V	Nubeva Technologies Ltd
NBY.V	Niobay Metals Inc
NCAU.V	Newcore Gold Ltd
NCI.V	Ntg Clarity Networks Inc
NCX.V	Northisle Copper and Gold Inc
NDA.V	Neptune Digital Assets Corp
NED.V	New Destiny Mining Corp
NET.UN.V	Canadian Net Real Estate Investment Trust
NEV.V	Nevada Sunrise Metals Corp
NEW.H.V	New Target Mining Corp.
NEWO.V	Neworigin Gold Corp
NEWU.V	Newtopia Inc
NEXE.V	Nexe Innovations Inc
NEXG.V	Nexgold Mining Corp
NFD.A.V	Northfield Capital Corp. Cl.A Rv
NFG.V	New Found Gold Corp
NGC.V	Northern Graphite Corp
NGEN.V	Nervgen Pharma Corp
NGMD.V	Nugen Medical Devices Inc
NGY.V	Nexera Energy Inc
NHHH.V	Fuelpositive Corp
NHT.U.V	Nexpoint Hospitality Trust USD
NICK.V	Nickelex Resource Corporation
NICN.V	Nican Limited
NICU.V	Magna Mining Inc
NIKL.H.V	Gk Resources Ltd
NILI.V	Surge Battery Metals Inc
NIM.V	Nicola Mining Inc
NIO.V	Niocan Inc
NIR.H.V	Noble Iron Inc
NKG.V	Nevada King Gold Corp
NKL.V	Conic Metals Corp
NKW.H.V	Oceanic Wind Energy Inc
NL.V	Northern Lion Gold Corp
NLH.V	Nova Leap Health Corp
NLII.P.V	Nl2 Capital Inc
NMG.H.V	Noble Metal Group Incorporated
NMI.V	Namibia Critical Metals Inc
NNX.V	Nickel North Exploration Corp
NOAL.V	Noa Lithium Brines Inc
NOB.V	Noble Mineral Exploration Inc
NOCR.V	Norden Crown Metals Corp
NORR.V	Norrland Gold Corp
NOU.V	Nouveau Monde Graphite Inc
NOW.V	Nowvertical Group Inc
NPR.V	North Peak Resources Ltd
NPTH.V	Neupath Health Inc
NRC.V	Nations Royalty Corp
NRM.V	Noram Lithium Corp
NRN.V	Northern Shield Resources Inc
NRX.V	Nurexone Biologic Inc
NSCI.V	Nanalysis Scientific Corp
NSE.V	New Stratus Energy Inc
NSU.V	North Shore Uranium Ltd.
NTB.V	New Tymbal Resources Ltd
NTE.V	Network Media Group Inc
NTH.V	Nord Precious Metals Mining Inc
NTX.V	Neoterrex Minerals Inc
NUG.V	Nulegacy Gold Coporation
NURS.V	Hydreight Technologies Inc
NVN.P.V	Navion Capital II Inc
NVT.V	Nortec Minerals Corp
NVX.V	NV Gold Corp
NWST.V	Northwest Copper Corp
NWX.V	Newport Exloration Ltd
NXG.V	Nexgenrx Inc
NXH.V	Next Hydrogen Solutions Inc
NXLV.V	Nexliving Communities Inc
NXS.V	Nexus Gold Corp
NZ.V	New Zealand Energy Corp
NZP.V	Chatham Rock Phosphate Ltd
OAC.P.V	Oa Capital Corp.
OAM.V	Overactive Media Corp
OC.V	Olive Resource Capital Inc
OCG.V	Outcrop Silver & Gold Corp
OCI.V	Orecap Invest Corp
OCO.V	Oroco Resource Corp
ODD.V	Odd Burger Corp
ODV.V	Osisko Development Corp
ODV.WT.A.V	Osisko Development Corp Wts A
ODV.WT.B.V	Osisko Development Corp Wts B
ODV.WT.U.V	Osisko Development Corp Wts USD
ODX.H.V	Odyssey Resources Ltd
OEC.H.V	Oracle Energy Corp
OEG.H.V	Onenergy Inc
OGN.V	Orogen Royalties Inc
OIII.V	O3 Mining Inc
OKAI.V	Evokai Creative Labs Inc
OLV.V	Olivut Resources Ltd
OM.V	Osisko Metals Incorporated
OMG.V	Omai Gold Mines Corp
OMI.V	Orosur Mining Inc
OML.V	Omni-Lite Industries Canada Inc
OMM.V	Omineca Mining and Metals Ltd
OMM.RT.V	Omineca Mining and Metals Ltd RTS
ONAU.V	Ongold Resources Ltd
ONE.V	01 Communique Laboratory Inc
ONYX.V	Onyx Gold Corp
OOR.V	Opus One Gold Corp
OPHR.V	Ophir Metals Corp
OPTG.V	Optegra Ventures Inc
OPW.V	Opawica Explorations Inc
ORC.B.V	Orca Energy Group Inc Cl B
ORCL.V	Oracle Commodity Holding Corp
ORS.V	Orestone Mining Corp
OSIX.V	Oceansix Future Paths Ltd
OSS.V	Onesoft Solutions Inc
OTC.V	Ocumetics Technology Corp
OTGO.H.V	O2Gold Inc
OVL.H.V	Olivier Ventures Inc
OVT.V	Oculus Visiontech Inc
OWN.V	Rex Resources Corp
OYL.V	Cgx Energy Inc
OZ.V	Valkea Resources Corp
PA.V	Palamina Corp
PACE.V	Pace Metals Ltd
PALI.V	Palisades Goldcorp Ltd
PANO.P.V	Panorama Capital Corp
PAR.H.V	Parent Capital Corp
PAT.V	Patterson Metals Corp
PAV.H.V	Pacific Arc Resources Ltd
PBM.V	Pacific Bay Minerals Ltd
PBX.V	Powerband Solutions Inc
PCAA.P.V	PC 1 Corp
PCLO.V	Pharmacielo Ltd
PCP.P.V	Pender Street Capital Corp.
PCQ.V	Petrolympic Ltd
PCRX.V	Pharmacorp Rx Inc.
PE.V	Pure Energy Minerals Ltd
PEAK.V	Sun Peak Metals Corp
PEC.H.V	Peak Discovery Capital Ltd
PEGA.V	Pegasus Resources Inc
PEI.V	Prospera Energy Inc
PEMC.V	Pacific Empire Minerals Corp
PER.V	Peruvian Metals Corp
PERU.V	Chakana Copper Corp
PESO.V	Pesorama Inc
PEX.V	Pacific Ridge Exploration Ltd
PEZM.H.V	Pezm Gold Inc
PFC.V	Petrofrontier Corp
PGC.V	Plato Gold Corp
PGDC.V	Patagonia Gold Corp
PGE.V	Stillwater Critical Minerals
PGLD.V	P2 Gold Inc
PGP.V	Power Group Projects Corp
PGX.V	Prosper Gold Corp
PGZ.V	Pan Global Resources Inc
PHA.V	Premier Health of America Inc
PHD.V	Providence Gold Mines Inc
PHNM.V	Phenom Resources Corp
PINE.UN.V	Pine Trail Real Estate Investment Trust
PINK.V	Perimeter Medical Imaging Ai Inc
PINN.V	Pinnacle Silver and Gold Corp
PJX.V	Pjx Resources Inc
PKT.V	Parkit Enterprise Inc
PLA.V	Plata Latina Minerals Corp
PLAN.V	Progressive Planet Solutions Inc
PLO.H.V	Paloma Resources Inc.
PLRB.V	Pluribus Technologies Corp
PLSR.V	Pulsar Helium Inc.
PLUR.V	Plurilock Securityinc
PLXX.P.V	Planet X II Capital Corp
PLY.V	Playfair Mining Ltd
PML.V	Panoro Minerals Ltd
PMX.V	Proam Exploration Corp
PNG.V	Kraken Robotics Inc
PNN.V	Pambili Natural Resources Corp
PNPN.V	Power Nickel Inc
PNRL.V	Premium Nickel Resources Ltd
PNTR.V	Pantera Silver Corp
POC.P.V	Pocml 7 Inc.
POND.V	Pond Technologies Holdings Inc
POOL.V	Pool Safe Inc
POR.V	Portofino Resources Inc
PPM.V	Pacific Imperial Mines Inc
PPP.V	Prospector Metals Corp
PPX.V	Ppx Mining Corp
PRG.V	Precipitate Gold Corp
PRS.H.V	Prism Resources Inc.
PRSN.V	Personas Social Incorporated
PTE.V	Pioneering Technology Corp
PTEC.V	Principal Technologies Inc
PTF.V	Pender Growth Fund Inc
PTFY.V	Plantify Foods Inc
PTK.V	Poet Technologies Inc
PTP.H.V	Petrichor Energy Inc
PTU.V	Purepoint Uranium Group Inc
PUL.V	Pulse Oil Corp
PUMA.V	Puma Exploration Inc
PUR.V	Premier American Uranium Inc
PVF.PR.U.V	Partners Value Investments Series 1 Pref
PVF.PR.V.V	Partners Value Investments LP Pref
PVF.UN.V	Partners Value Investments LP
PVF.WT.V	Partners Value Investments WT
PVIS.V	Parvis Invest Inc
PVT.V	Pivotree Inc
PWM.V	Power Metals Corp
PWRO.V	Power One Resources Corp.
PX.V	Pelangio Exploration Inc
Q.V	Quetzal Copper Corp
QCCU.V	QC Copper and Gold Inc
QCX.V	Qcx Gold Corp
QGR.V	Q Gold Resources Ltd
QIS.V	Quorum Information Technologies Inc
QMC.V	Qmc Quantum Minerals Corp
QNC.V	Quantum Emotion Corp
QPM.V	Quebec Precious Metals Corp
QPT.V	Quest Pharmatech Inc
QRO.V	Quadro Resources Inc
QST.V	Questor Technology Inc
QTWO.V	Q2 Metals Corp
QUIS.V	Quisitive Technology Solutions Inc
QURI.V	Quri Mayu Developments Ltd
QYOU.V	Qyou Media Inc
QZM.V	Quartz Mountain Resources Ltd
RAGE.V	Renegade Gold Inc
RAK.V	Rackla Metals Inc
RAMP.V	Ramp Metals Inc
RARE.V	Tactical Resources Corp.
RBX.V	Robex Resources Inc
RBX.WT.V	Robex Resources Inc.
RBZ.V	Arya Resources Ltd
RCK.V	Rock Tech Lithium Inc
RCK.WT.V	Rock Tech Lithium Inc.
RCR.P.V	Canna 8 Investment Trust
RCT.V	Rochester Resources Ltd
RDG.V	Ridgeline Minerals Corp
RDS.V	Radisson Mining Resources Inc
RDU.V	Radius Gold Inc
RE.V	Re Royalties Ltd
REBL.P.V	Genesis Acquisition Corp.
REC.V	Record Resources Inc
RECO.V	Reconnaissance Energy Africa Ltd
RECO.WT.V	Reconnaissance Energy Africa Ltd Wts
REE.V	E Tech Resources Inc
REG.V	Regulus Resources Inc
REKO.V	Reko International Group Inc
RES.V	Auric Resources Corp
RET.V	Reitmans Canada
RET.A.V	Reitmans [Canada] Ltd Cl A NV
REVO.V	Revolugroup Canada Inc
REVV.V	Revolve Renewable Power Corp
REX.V	Orex Minerals Inc
REYG.V	Reyna Gold Corp
RG.V	Romios Gold Resources Inc
RGC.V	Relevant Gold Corp
RGI.V	Reco International Group Inc
RHC.V	Royal Helium Ltd
RHC.WT.A.V	Royal Helium Ltd.
RHC.WT.B.V	Royal Helium Ltd.
RIO.V	Rio2 Ltd
RIWI.V	Riwi Corp
RJX.A.V	Rjk Explorations Ltd Cl A Sv
RK.V	Rockhaven Resources Ltd
RKR.V	Rokmaster Resources Corp
RKV.V	Rakovina Therapeutics Inc
RLT.P.V	Railtown Capital Corp
RLYG.V	Riley Gold Corp
RMB.V	Rumbu Holdings Ltd
RMD.V	Richmond Minerals Inc
RMI.V	Ridgestone Mining Inc
RML.V	Rusoro Mining Ltd
RMO.V	Rainy Mountain Royalty Corp
RNCH.V	Melior Resources Inc
ROAR.V	Lion Rock Resources Inc
ROCK.V	Rockridge Resources Ltd
ROI.V	Route1 Inc
ROK.V	Rok Resources Inc
ROK.WT.V	Rok Resources Inc.
ROMJ.V	Rubicon Organics Inc
ROOF.V	Northstar Clean Technologies Inc
ROS.V	Roscan Gold Corp
ROVR.V	Rover Critical Minerals Corp
ROX.V	Canstar Resources Inc
RP.V	Replicel Life Sciences Inc
RPP.V	Regent Pacific Properties Inc
RPX.V	Red Pine Exploration Inc
RRCC.P.V	Raging Rhino Capital Corp
RRI.V	Riverside Resources Inc
RRL.V	Resolute Resources Ltd
RRL.H.V	Resolute Resources Ltd.
RRM.H.V	Ross River Minerals Inc
RRR.UN.V	R and R Real Estate Investment Trust
RSC.P.V	Rockmount Capital Corporation
RSLV.V	Reyna Silver Corp
RSM.V	Resouro Strategic Metals Inc
RSMX.V	Regency Silver Corp
RSS.V	Resaas Services Inc
RTE.V	Route 109 Resources Inc
RTM.V	Rt Minerals Corp
RUA.V	Rua Gold Inc.
RUG.V	Rugby Resources Ltd
RUM.V	Rocky Mountain Liquor Inc
RUN.H.V	Running Fox Resource Corp
RUSH.V	Carolina Rush Corp
RV.V	Discovery One Investment Corp
RVC.P.V	Ronin Ventures Corp
RVG.V	Revival Gold Inc
RVLY.V	Rivalry Corp
RW.V	Renoworks Software Inc
RX.V	Biosyent Inc
RYE.V	Rhyolite Resources Ltd
RYO.V	Rio Silver Inc
RYR.V	Royal Road Minerals Ltd
SA.H.V	Southern Arc Minerals Inc
SAE.V	Sable Resources Ltd
SAF.V	Seasif Exploration Inc
SAG.V	Sterling Metals Corp
SAGA.V	Saga Metals Corp
SAGE.V	Sage Potash Corp
SALT.V	Atlas Salt Inc
SAO.V	South Atlantic Gold Inc
SASK.V	Atha Energy Corp.
SAT.V	Asian Television Network Int Ltd
SATO.V	Canada Computational Unlimited Corp
SAY.V	Sparta Capital Ltd
SBBC.V	Simply Better Brands Corp
SBIO.V	Sabio Holdings Inc
SBM.V	Sirona Biochem Corp
SBMI.V	Silver Bullet Mines Corp
SBO.H.V	Schwabo Capital Corporation
SC.H.V	Serrano Resources Ltd
SCAN.V	Liberty Defense Holdings Ltd
SCD.V	Imperial Mining Group Ltd
SCLT.V	Searchlight Resources Inc
SCOT.V	Scottie Resources Corp
SCPT.A.V	Starlight US Multi Family 2 Core Plus Fd
SCZ.V	Santacruz Silver Mining Ltd
SDCU.V	Sonoran Desert Copper Corp
SDI.V	Stampede Drilling Inc
SDR.V	Stroud Resources Ltd
SECU.V	Ssc Security Services Corp
SEI.V	Sintana Energy Inc
SEND.V	Sendero Resources Corp
SEV.V	Spectra7 Microsystems Inc
SEVN.P.V	Seven Oaks Capital Corp
SFR.V	Sandfire Resources America Inc
SGC.V	Solstice Gold Corp
SGD.V	Snowline Gold Corp
SGE.V	Strategem Capital Corp
SGML.V	Sigma Lithium Corp
SGN.V	Scorpio Gold Corporation
SGO.V	Sonoro Gold Corp
SGQ.V	Southgobi Resources Ltd
SGU.V	Signature Resources Ltd
SGZ.V	Sego Resources Inc
SHL.V	Homeland Nickel Inc
SHLL.P.V	Shellron Capital Ltd
SIC.V	Sokoman Minerals Corp
SIE.V	Sienna Resources Inc
SIG.V	Sitka Gold Corp
SILV.V	Silver Valley Metals Corp
SIQ.H.V	Siq Mountain Industries Inc
SKP.V	Strikepoint Gold Inc
SKRR.V	Skrr Exploration Inc
SKYG.V	Sky Gold Corp
SLG.V	San Lorenzo Gold Corp
SLI.V	Standard Lithium Ltd
SLMN.V	Solis Minerals Ltd
SLVR.V	Silver Tiger Metals Inc
SM.V	Sierra Madre Gold and Silver Ltd
SMAR.P.V	Smartset Services Inc
SMD.V	Strategic Metals Ltd
SME.V	Sama Resources Inc Ressources Sama Inc
SMN.V	Sun Summit Minerals Corp
SMP.V	Southern Empire Resources Corp
SMR.H.V	Shine Minerals Corp
SMRV.V	Smooth Rock Ventures Corp
SN.H.V	Sennen Potash Corporation
SNAG.V	Silver North Resources Ltd
SNG.V	Silver Range Resources Ltd
SNI.PR.A.V	Sonor Investments Limited
SNM.V	Shamaran Petroleum Corp
SNV.V	Sonoro Energy Ltd
SOI.V	Sirios Resources Inc
SOLR.V	Solar Alliance Energy Inc
SOMA.V	Soma Gold Corp
SOO.P.V	Spectre Capital Corp
SOP.H.V	Soperior Fertilizer Corp
SOU.V	Southern Energy Corp
SPA.V	Spanish Mountain Gold Ltd
SPC.V	Spc Nickel Corp
SPD.V	Silver Predator Corp
SPI.V	Canadian Spirit Resources Inc
SPMC.V	South Pacific Metals Corp.
SPN.V	Snipp Interactive Inc.
SPOT.V	Earthlabs Inc
SPRQ.V	Sparq Systems Inc
SPSA.P.V	SP Strategic Acquisition Corp
SPX.V	Stellar Africagold Inc
SPZ.V	Superbuzz Inc
SR.V	Strategic Resources Inc
SRA.V	Stria Lithium Inc
SRC.V	Stakeholder Gold Corp
SRE.V	Saville Resources Inc
SRES.V	Sun Residential REIT
SRI.V	Sparton Resources Inc
SRL.V	Salazar Resources Ltd
SRQ.V	Srq Resources Inc
SRR.V	Source Rock Royalties Ltd
SSA.V	Spectra Products Inc
SSE.V	Silver Spruce Resources Inc
SSSS.P.V	Shooting Star Acquisition Corp
SSV.V	Southern Silver Exploration Corp
SSVR.V	Summa Silver Corp
SSX.V	Sleeping Giant Capital Corp
STA.V	Sanatana Resources Inc
STAK.P.V	Bigstack Opportunities I Inc
STE.V	Starr Peak Mining Ltd
STH.V	Stelmine Canada Ltd
STMP.V	Stamper Oil and Gas Corp
STND.V	Standard Uranium Ltd
STNG.V	Stinger Resources Inc
STR.H.V	Santa Rosa Resources Corp
STRM.V	Storm Exploration Inc
STRR.V	Star Royalties Ltd
STS.V	South Star Mining Corp
STU.V	Stuhini Exploration Ltd
STUD.V	Stallion Uranium Corp
STUV.V	Stuve Gold Corp
SUGR.V	Sucro Limited
SUI.V	Superior Mining International Corp
SUN.V	Stardust Solar Energy Inc
SUP.V	Northern Superior Resources Inc
SURF.A.V	Starlight US Residential Fund CAD
SURG.V	Surge Copper Corp
SUU.V	Strathmore Plus Uranium Corp
SVE.V	Silver One Resources Inc
SVG.V	Silver Grail Resources Ltd
SVP.H.V	Sceptre Ventures Inc
SVRS.V	Silver Storm Mining Ltd
SWA.V	Sarama Resources Ltd
SWAN.V	Black Swan Graphene Inc
SWLF.V	Silver Wolf Exploration Ltd
SXL.V	Slam Exploration Inc
SYG.V	Sylla Gold Corp
SYH.V	Skyharbour Resources Ltd
TAB.H.V	Tablas Ventures Corp
TAJ.V	Tajiri Resources Corp
TAO.V	Tag Oil Ltd
TAU.V	Thesis Gold Holdings Inc
TBIX.V	Trustbix Inc
TBK.V	Trailbreaker Resources Ltd
TBLL.V	Tombill Mines Ltd
TBRD.V	Thunderbird Entertainment Group Inc
TBX.V	Turmalina Metals Corp
TCG.P.V	Transcontinental Gold Corp
TCO.V	Transatlantic Mining Corp
TDG.V	Tdg Gold Corp
TEA.V	Tearlach Resources Ltd
TECT.V	Tectonic Metals Inc
TELO.V	Telo Genomics Corp
TES.V	Tesoro Minerals Corp
TG.V	Trifecta Gold Ltd
TGH.V	Tornado Global Hydrovacs Ltd
TGOL.V	Thunder Gold Corp
TGX.V	Tgx Energy & Resources Inc
THM.V	Thunder Mountain Gold Inc
THP.V	Totally Hip Technologies Inc
THRM.V	Therma Bright Inc
THX.V	Thor Explorations Ltd
TIDE.P.V	Intertidal Capital Corp
TIE.V	Coloured Ties Capital Inc
TIG.V	Triumph Gold Corp
TIL.V	Till Capital Corp
TIN.V	Tincorp Metals Inc
TINY.V	Tiny Ltd
TK.V	Tinka Resources Ltd
TKU.V	Tarku Resources Ltd
TLA.V	Titan Logix Corp
TLT.V	Theralase Technologies Inc
TLX.P.V	Torchlight Innovations Inc.
TM.V	Trigon Metals Inc
TMET.V	Torr Metals Inc.
TMG.V	Thermal Energy International Inc
TMS.H.V	Targeted Microwave Solutions Inc
TNO.H.V	Terreno Resources Corp
TNR.V	Tnr Gold Corp
TOH.V	Total Helium Ltd
TOI.V	Topicus.com Inc
TORC.V	Tinone Resources Inc
TORO.V	Pucara Gold Ltd
TORQ.V	Torq Resources Inc
TORR.V	Torrent Capital Ltd
TOTC.P.V	Totec Resources Ltd.
TPC.V	Tenth Avenue Petroleum Corp
TPL.V	Tethys Petroleum Ltd
TR.V	Troubadour Resources Inc
TRAN.V	Clean Energy Transition Inc
TRBC.V	Tribeca Resources Corporation
TRBE.V	Tribe Property Technologies Inc
TRO.V	Taranis Resources Inc
TRS.V	Tres-Or Resources Ltd
TRU.V	Tru Precious Metals Corp
TRV.P.V	Treviso Capital Corp.
TSD.V	Tsodilo Resources Ltd
TSG.V	Tristar Gold Inc
TSLV.V	Tier One Silver Inc
TTG.V	Trans Canada Gold Corp
TTGI.V	Turnium Technology Group Inc
TTI.V	Thiogenesis Therapeutics Corp
TTO.H.V	Atoro Capital Corp
TTS.V	Tintina Mines Ltd.
TTZ.V	Total Telcom Inc
TUD.V	Tudor Gold Corp
TUF.V	Honey Badger Silver Inc
TUK.V	Tuktu Resources Ltd
TUO.V	Teuton Resources Corp
TVC.H.V	Three Valley Copper Corp
TVI.V	Tvi Pacific Inc
TWO.V	T2 Metals Corp
TWR.V	Tower Resources Ltd
TWY.H.V	Twyford Ventures Inc
TZR.H.V	Terrace Energy Corp
UCU.V	Ucore Rare Metals Inc
UFC.V	Urbanfund Corp
UGD.V	Unigold Inc
UIG.V	Urban Infrastructure Group Inc
ULT.V	Ultra Lithium Inc
UNO.H.V	Northern Uranium Corp
URZ.V	Urz3 Energy Corp
USCU.V	US Copper Corp
USHA.V	Usha Resources Ltd
USS.V	Uniserve Communications Corp
VAND.V	Largo Physical Vanadium Corp
VAU.V	Viva Gold Corp
VAX.V	Vantex Resources Ltd.
VCI.V	Vitreous Glass Inc
VCT.V	Volt Carbon Technologies Inc
VCU.V	Vizsla Copper Corp
VCV.V	Vatic Ventures Corp
VDO.H.V	Nevado Resources Corp
VEC.H.V	Vanadian Energy Corp
VEIN.V	Pasofino Gold Ltd
VENZ.V	Venzee Technologies Inc
VERT.V	Vertical Explorations Inc
VG.V	Volcanic Gold Mines Inc
VGD.V	Visible Gold Mines Inc
VGN.V	Greencastle Res Ltd
VIO.V	Vior Inc
VIPR.V	Silver Viper Minerals Corp
VIS.V	Visionstate Corp
VIZ.V	Visionary Gold Corp
VLC.V	Velocity Minerals Ltd
VLI.V	Vision Lithium Inc
VLT.V	Volt Lithium Corp
VLV.V	Venerable Ventures Ltd.
VLX.V	Velox Energy Materials Inc
VM.V	Voyageur Pharmaceuticals Ltd
VMC.V	Vicinity Motor Corp
VML.V	Viscount Mining Corp
VMS.V	Vortex Metals Inc
VMXX.V	Solidusgold Inc.
VO.V	Valore Metals Corp
VPI.V	Vitality Products Inc
VPT.V	Ventripoint Diagnostics Ltd
VRB.V	Vanadiumcorp Resource Inc
VROY.V	Vizsla Royalties Corp
VROY.WT.V	Vizsla Royalties Corp Wts
VRR.V	Vr Resources Ltd
VRY.V	Petro Victory Energy Corp
VTEN.P.V	V Ten Capital Corp
VTT.V	Vendetta Mining Corp
VTX.V	Vertex Resource Group Ltd
VUL.V	Vulcan Minerals Inc
VUX.V	Vital Energy Inc
VVC.V	Vvc Exploration Corp
VXTR.V	Voxtur Analytics Corp
VZLA.V	Vizsla Resources Corp
VZZ.V	Val-D'Or Mining Corp
WAM.V	Western Alaska Minerals Corp
WAT.P.V	Whatcom Capital II Corp
WATR.V	Current Water Technologies Inc
WAVE.V	Waverley Pharma Inc
WBE.V	Westbond Enterprises Corp
WCE.V	Wescan Energy Corp
WCU.V	World Copper Ltd
WEB.V	Westbridge Renewable Energy Corp
WED.V	The Westaim Corp
WEX.V	Western Exploration Inc
WFLD.V	Wellfield Technologies Inc
WGF.V	Wescan Goldfields Inc
WGLD.V	Western Gold Exploration Ltd
WGO.V	White Gold Corp
WGT.V	Westgate Energy Inc
WHN.V	Westhaven Gold Corp
WHY.V	West High Yield Resources Ltd
WI.V	The Western Investment CO of Cda Ltd
WI.RT.V	The Western Investment CO of Cda Ltd RTS
WIL.V	Wilton Resources Inc
WINS.V	Winshear Gold Corp
