GUBW.SI	Meituan 5xshortsg250320
GUDW.SI	Jd Mb Ecw241203
GUVW.SI	Xiaomi 5xshortub250321
GWCW.SI	Hsi 18200mbecw241128
GWGW.SI	Jd Mb Ecw250402
H02.SI	Haw Par Corp Ltd
H07.SI	Stamford Land Corporation Ltd
H12.SI	Hotel Royal Ltd
H13.SI	Ho Bee Investment Limited
H15.SI	Hotel Properties Ltd
H18.SI	Hotel Grand Central Ltd
H1N.SI	Lyxor Etf Msci Emerging Mkt 10
H20.SI	Hoe Leong Corporation Ltd.
H22.SI	Hong Leong Asia Ltd.
H30.SI	Hong Fok Corporation Ltd
H78.SI	Hongkong Land Holdings Limited
HAOW.SI	Hsi 5xshortub251031
HBWW.SI	Sunny 5xlongub250127
HCLW.SI	Hscei3xlongma260327us$
HD9.SI	Dbxt Ftse Vietnam Etf 10
HDTW.SI	Galaxy 5xshortub250430
HEYW.SI	Hsbc Mbecw241203 75
HFQW.SI	Xiaomi Mbecw241203
HHHW.SI	Hsi3xlongma260327us$
HIEW.SI	Sunny 5xlongub250930
HIOW.SI	Cmob 5xshortsg250515
HKB.SI	Amtd Ib Ov
HKCW.SI	Sands 5xlongub250930
HKKW.SI	Clife Mbepw250603
HLJW.SI	Netease 5xlongsg250924
HLKW.SI	Sia 5xlongub250530
HLS.SI	Helens
HMN.SI	Ascott Trust
HNVW.SI	Byd3xshortub250428us$
HOHW.SI	Hsi 7xshortub241231
HOYW.SI	Capitalandinvmbecw241002
HQCW.SI	S&p 7xshortsg260324
HQLW.SI	Meituan 5xshortub250127
HQU.SI	Oiltek
HQXW.SI	Ix Biopharmaw260718
HSS.SI	Lion-ocbc Sec Hstech Us$
HST.SI	Lion-ocbc Sec Hstech S$
HURW.SI	Meituan 5xshortub250626
HUTW.SI	Geely 5xlongub250630
HWXW.SI	Hsi 21200mbepw241128
HYNW.SI	Sands 5xshortsg250320
i06.SI	Intraco Limited
i07.SI	Isdn Holdings Limited
i11.SI	Ipco Int'l Limited
i49.SI	Ifs Capital Limited
I98.SI	Is Msci India 100
IAIW.SI	Tencentmbepw241203
ICM.SI	Ishares Axjclimate S$
ICU.SI	Ishares Axjclimate Us$
IESW.SI	Dbs Mb Ecw250328
IFAW.SI	Jd 5xlongub250930
IFDW.SI	Hsi 7xlongub250228
IFHW.SI	Lining 5xlongub251128
IFKW.SI	Geely Mb Epw250703
IHHW.SI	Hsi3xshortma260327us$
IHJW.SI	Nasdaq 22000mbecw241220
IHSW.SI	Hscei3xshortma260327us$
IIIW.SI	Sia 5xlongsg251216
IJIW.SI	Pingan Mb Ecw250603
IKQW.SI	Alibaba Mb Ecw250402
ILKW.SI	Hstech 7xlongsg251218
ILRW.SI	Kuaisho Mb Ecw241104
IQEW.SI	Hsi 21600mbepw241230
IQPW.SI	Sembind Mbecw241107
IQQW.SI	Nasdaq3xshortma260327us$
ISPW.SI	S&p3xshortma260327us$
ISTW.SI	Hstech3xshortma260327us$
ITQW.SI	Xiaomi 5xshortub250228
ITRW.SI	Hkex 5xlongub250127
ITXW.SI	Nasdaq 5xlongsg251216
IWQW.SI	Jd Mb Ecw241003
IX2.SI	Pec Ltd.
IXJW.SI	Alibaba 5xshortsg250320
IZGW.SI	Pacific Radiancew270919
J03.SI	Jadason Enterprises Ltd
J2T.SI	Hock Lian Seng Holdings Ltd
J36.SI	Jardine Matheson Hldgs Ltd
J69U.SI	Frasers Centrepoint Trust
J85.SI	Cdl Hospitality Trusts
J91U.SI	Cambridge Industrial Trust
JEFW.SI	Wuxibio Mbepw241104
JEGW.SI	Pingan Mb Epw241203
JGQW.SI	Meituan Mb Ecw241203
JHXW.SI	Hsi 5xlongub251031
JJJ.SI	A Lion-nomura Japan S$
JK8.SI	United Sse 50 China Etf
JLB.SI	Grand Venture Technology Ltd
JLDW.SI	Hsi 15000mbepw250328
JMFW.SI	Geely 5xlongub250228
JRTW.SI	Ccb 5xlongub250430
JUS.SI	A Lion-nomura Japan Us$
JVEW.SI	Sunny 5xlongsg251216
JVKW.SI	Geely Mb Ecw241203
JWGW.SI	Pingan Mb Epw241003
JYEU.SI	Lendlease Reit
K03.SI	Khong Guan Flour Milling Ltd
K29.SI	Karin Technology Hldgs Limited
K3MD.SI	Netease.com Adr 10
K3RD.SI	Ctrip.com International Adr 10
K3SD.SI	Baidu.com Adr 10
K6S.SI	Prudential Plc
K71U.SI	K-reit Asia
K75.SI	Koh Brothers Group Limited
KDNW.SI	Alibaba Mb Epw250603
KDOW.SI	Clife Mbecw241203
KERW.SI	Hsi 16400mbepw241030
KEWW.SI	Alibaba Mb Ecw250603 125
KGIW.SI	Baidu 5xshortsg250515
KGRW.SI	Kuaisho 5xshortub250228
KHWW.SI	Alibab3xlongub250428us$
KJ5.SI	Bbr Holdings (s) Ltd
KJ7.SI	Dbxt Msci Indonesia Etf 10
KJZW.SI	Vikingw270628
KLOW.SI	Aia 5xlongsg250423
KNXW.SI	Hsi 7xlongub241231
KOUW.SI	Singtelmbepw250328
KQTW.SI	Clife Mbepw241203
KSMW.SI	Hkex Mb Ecw241203
KUH.SI	Tsh Corporation Ltd
KUO.SI	International Cement Groupltd.
KUSW.SI	Lining Mbecw250703
KUTW.SI	Meituan 5xshortsg250515
KUVW.SI	Hsi 17600mbepw250127
KUX.SI	Dlf Holdings Limited
KV4.SI	Dbxt Iboxx Singapore Etf 5
KWIW.SI	Hsi 17000mbecw240927
KYB.SI	Foodinnovators
KZYW.SI	Lenovo Mb Epw250506
L02.SI	Manhattan Resources Limited
L19.SI	Lum Chang Holdings Limited
L23.SI	Enviro-hub Holdings Ltd
L38.SI	L.c.development Ltd
LBPW.SI	Byd 5xshortub250430
LCGW.SI	Baidu Mb Epw250402
LCS.SI	Csop Low Carbon S$
LCU.SI	Csop Low Carbon Us$
LG9.SI	Dbxt Msci China Trn Etf 10
LIW.SI	Eagle Hospitality Trust
LJ3.SI	Overseas Union Enterprise Ltd
LJGW.SI	Seatrium Mb Ecw241227
LLYW.SI	Ganfenglit Mb Ecw241203
LMS.SI	Lms Compliance
LQRW.SI	Meituan 5xlongub241231
LS9.SI	Leader Environmental Tech Ltd
LSS.SI	Phil Long Simsci2x S$
LSU.SI	Phil Long Simsci2x Us$
LUY.SI	Raffles Infrastructurehldgsltd
LVNW.SI	Hsi 22200mbecw241128
LVR.SI	17live Group
LWHW.SI	Ocbc Bk Mb Epw241202
LXDW.SI	Kuaisho 5xlongub250228
LYAW.SI	Sunny 5xlongub250626
LYY.SI	Sinocloud Grp
M01.SI	Metro Holdings Limited
M03.SI	Miyoshi Precision Limited
M04.SI	Mandarin Oriental Intl Ltd
M05.SI	Mtq Corporation Limited
M11.SI	Mfg Integration Technology Ltd
M14.SI	Innotek Limited
M15.SI	Matex International Limited
M1GU.SI	Sabana Shari'ah Compliant Reit
M44U.SI	Mapletree Logistics Trust
M62.SI	Cimb Ftse Asean40 100
MACW.SI	Apple 3xlongsg261006
MBH.SI	Nikkoam Sgd Ig Corp Bond Etf
MCN.SI	Phil-cu Ms China A50 S$
MCS.SI	Phil-cu Ms China A50 Us$
MCYW.SI	Hsi 17200mbepw241030
MCZW.SI	Sands 5xshortub250127
MDWW.SI	Cmb 5xlongsg251023
MDXW.SI	Nky 40000mbecw241213
ME8U.SI	Mapletree Industrial Trust
MEAW.SI	Hsi 7xlongub260130
MF6.SI	Mun Siong Engineering Limited
MGCW.SI	Jd Mb Epw241203
MIJ.SI	Alliance Healthcare Group Ltd
MJHW.SI	Cmob 5xlongub250228
MMS.SI	Phillip Mm S$
MMT.SI	Phillip Mm Us$d
MNCW.SI	Kuaisho 5xlongub251128
MNSW.SI	Tencent 5xlongub251128
MOFB.SI	Nc22300w 720801
MOGW.SI	Citydev Mbecw241127
MOWW.SI	Meituan Mb Epw241104
MR7.SI	Nordic Group Limited
MV4.SI	Mewah International Inc.
MVKW.SI	Galaxy 5xshortub250127
MVLW.SI	Tencen3xlongub250428us$
MWDW.SI	Simsci 295mbecw240930
MXNU.SI	Elitecomreit Gbp
MYLB.SI	Addvalue 6%271104xb#
MZAW.SI	Dbs Mb Epw250307
MZH.SI	Nanofilm
N01.SI	Neratelecommunications Ltd
N02.SI	Nsl Ltd.
N08.SI	New Toyo Int Hldgs Ltd
N0Z.SI	Combine Will Intl Hldgs Ltd
N2H.SI	Hyflux 6% Cum Pref Class A 10
N2IU.SI	Mapletree Commercial Trust
N32.SI	Nippecraft Limited
N33.SI	Nomura Holdings Inc
N5YD.SI	Mufj Financial Adr 10
N6DD.SI	Mizuho Financial Adr 10
N6FD.SI	Toyota Motor Adr 10
N6M.SI	Ishares Usd Asia Bond Etf
NASW.SI	Sia Mb Ecw241030
NBAW.SI	Wuxibio Mbepw241203
NC2.SI	Sri Trang Agro-industry Pcl
NCTW.SI	Nasdaq 7xshortsg260324
NDEW.SI	Sands Mb Epw241203
NDRW.SI	Simsci 325mbecw240930
NEAW.SI	Geely 5xshortub250127
NEX.SI	Reclaims Global Limited
NHD.SI	Jubilee
NHHW.SI	Hsi 19800mbecw241128
NHOW.SI	Hkex Mb Ecw250603
NIO.SI	Nio Inc. Usd Ov
NLC.SI	5e Resources
NLJW.SI	Meituan Mb Ecw241203 95
NLPW.SI	Pingan 5xshortub250127
NMCW.SI	Meituan 5xlongub250228
NO4.SI	Dyna-mac Holdings Ltd.
NPEW.SI	Seatrium Mb Ecw250430
NPL.SI	Niks Prof
NPNW.SI	Nasdaq 5xshortub250922
NPW.SI	Malaysia Smelting Corp Bhd
NQEW.SI	Alibaba 5xlongub250630
NR7.SI	Raffles Education Corp Ltd
NS8U.SI	Hutchison Port Holdings Trust
NUGW.SI	Meituan 5xlongsg250924
NUIW.SI	Byd 5xlongub250430
NVDW.SI	Nvda 3xshortsg261006
NVIW.SI	Nvda 3xlongsg261006
NVLW.SI	Tencentmbecw241203
NWDW.SI	Jd 5xshortub250127
NXR.SI	Iwow Tech
O08.SI	Ossia International Ltd
O10.SI	Orchard Parade Holdings Ltd
O39.SI	Oversea-chinese Banking Corp
O5RU.SI	Aims Amp Cap Industrial Reit
O6Z.SI	Lonza Group Ltd
O87.SI	Spdr Gold Shares
O9A.SI	Dbxt Msci Singapore Im Etf 10
O9E.SI	Parkson Retail Asia Limited
O9P.SI	Ishares Usd Asia Hy Bond Etf
OAJ.SI	Fortress Minerals Limited
ODBU.SI	Utdhampshreitusd
OHKW.SI	Clife Mbecw250703
OL9S.SI	Nz10100f 300901
OMK.SI	Vividthree Holdings Ltd.
OOPW.SI	Hstech 5xshortub250430
OOQW.SI	Hsi 16200mbepw241128
OOSW.SI	Tencent 5xlongub250228
OTS.SI	Ots Holdings
OTX.SI	Medinex Limited
OU8.SI	Centurion Corporation Limited
OV8.SI	Sheng Siong Group Ltd
OVJW.SI	Hstech 3800mbepw241230
OVQ.SI	Phillip Sing Income Etf
OVVW.SI	Jd 5xshortub250430
OXAW.SI	Hsbc Mbepw241203
OXCW.SI	Byd Mb Epw241203
OXMU.SI	Prime Us Reitusd
OYY.SI	Propnex Limited
OZDW.SI	Meituan 5xlongsg251216
P11.SI	Pacific Andes Resources Devltd
P15.SI	Pacific Century Regional Devts
P34.SI	Petra Foods Limited
P36.SI	Pan Hong Property Group Ltd
P40U.SI	Starhill Global Reit
P52.SI	Pan-united Corporation Ltd
P5P.SI	Cimb S&p Asia Pacific Dividend
P74.SI	China Kangda Food Company Ltd
P7VU.SI	Hutchison Port Hldgs Trust S$
P8A.SI	Cordlife Group Limited
P8Z.SI	Bumitama Agri Ltd.
P9D.SI	Civmec Limited
PA3.SI	Ta Corporation Ltd
PAMW.SI	Dbs Mb Ecw250326
PBSW.SI	Vibropower W250116^
PCSW.SI	Jd Mb Epw250603
PH0.SI	Hatten Land
PH1S.SI	Na12100n 420202
PHHW.SI	Alibaba 5xlongub250930
PISW.SI	Cosco 5xshortub250430
PMGW.SI	Uob 5xlongub250530
PMOW.SI	Kuaisho Mb Epw250103
PODW.SI	Apple 3xshortsg261006
POQW.SI	Nasdaq 5xshortsg251216
PPC.SI	3cnergy Ltd
PRH.SI	Citicode Ltd
PRZW.SI	Dbs Mb Ecw241227
PU6D.SI	Hsbc Adr 10
PWGW.SI	Ocbc Bk Mb Ecw250328
PYCW.SI	Meituan Mb Ecw250204
PYDW.SI	Baidu 5xlongsg250924
PYKW.SI	Mscijp3xshortma270212us$
Q01.SI	Qaf Ltd
Q0F.SI	Ihh Healthcare Berhad
Q0X.SI	Ultro Technologies Limited
Q53W.SI	Pingan 5xlongub250626
Q5T.SI	Far East Hospitality Trust
Q66W.SI	Kuaisho Mb Epw241104
Q80W.SI	Sats Mb Ecw241030
QAIW.SI	Cmob 5xshortub250228
QARW.SI	Dbs 5xlongsg251023
QC7.SI	Q & M Dental Group (s) Limited
QDSW.SI	Sats 5xshortub250630
QES.SI	Chinasunsine
QFHW.SI	Sembcorp 5xlongub250530
QFYW.SI	Byd 5xlongub241231
QGGW.SI	Hsi 7xshortub250228
QJDW.SI	Wuxibio 5xshortub250321
QK9.SI	Is Msci India 100 S$
QKPW.SI	Wuxibio Mbecw241203
QL2.SI	Ishares Usd Asia Bond Etf S$
QL3.SI	Ishares Usd Asia Hy Bond Etfs$
QMLW.SI	Gentingsmbecw241030
QMPW.SI	Nio Mbecw250226
QNFW.SI	Lenovo Mb Ecw250304
QNS.SI	Southernalliance
QPCW.SI	Aia 5xlongub250430
QPNW.SI	Jd Mb Epw241104
QQKW.SI	Hsi 19000mbecw241128
QQQW.SI	Nasdaq3xlongma260327us$
QR9.SI	Cimb S&p Asia Pac Dividend S$
QS0.SI	Cimb Ft Asean 40 100 S$
QS9.SI	Radiance Group Limited
QTTW.SI	Anta 5xlongub250430
QXPW.SI	Hsi 5xshortub250430
QZG.SI	Accrelist Ltd
R14.SI	Ramba Energy Limited
R1NS.SI	Nz13100v 330901
R28W.SI	Byd Mb Ecw241203
RAYW.SI	First Sponsor W290321
RBBW.SI	Lining Mbepw241203
RC5.SI	Triyards Holdings Limited
RCU.SI	Revez
RDR.SI	Incredible
RE4.SI	Geo Energy Resources Limited
RFVW.SI	Venture 5xlongub250530
RGMW.SI	Sunny 5xshortub250127
RGUW.SI	Steng Mbecw241203
RHBW.SI	Byd3xlongub250428us$
RMIW.SI	Ocbc Bk Mb Ecw241105
RNXW.SI	Sunny 5xlongub250430
RQ1.SI	Overseas Education Limited
RQGW.SI	Hsi 7xlongsg251216
RQMW.SI	Dbs Mb Epw250311
RQWW.SI	Pingan Mb Ecw241203
RREW.SI	Hsi 17600mbecw241030
RXS.SI	Pacificradiance
RYOW.SI	Jd Mb Ecw250103
RYQW.SI	Lenovo 5xlongub250430
RYX.SI	Jd Autocallsg250603
S07.SI	Shangri-la Asia Limited
S08.SI	Singapore Post Limited
S19.SI	Singapore Shipping Corp Ltd
S20.SI	Straits Trading Co. Ltd
S23.SI	Singapura Finance Ltd
S27.SI	Spdr S&p 500 Etf Trust
S29.SI	Stamford Tyres Corporationltd
S2D.SI	Tosei Corporation
S35.SI	Sing Investments & Finance Ltd
S3N.SI	Okh Global Ltd.
S41.SI	Hong Leong Finance Limited
S44.SI	Engro Corporation Limited
S45U.SI	Singapore Index Fund
S56.SI	Samudera Shipping Line Ltd
S58.SI	Sats Ltd.
S59.SI	Sia Engineering Co Ltd
S61.SI	Sbs Transit Ltd
S63.SI	Singapore Tech Engineering Ltd
S68.SI	Singapore Exchange Limited
S69.SI	Serial System Ltd
S71.SI	Sunright Ltd
S7OU.SI	Asian Pay Television Trust
S7P.SI	Soilbuild Construction Grp Ltd
S85.SI	Straco Corporation Limited
S9B.SI	Tee Land Limited
SCY.SI	Csop Star&chinext50 S$
SDFW.SI	Sunny Mb Epw241104
SEJ.SI	Noontalk Media
SES.SI	Cph Ltd.
SFTW.SI	Sunny Mb Ecw241104
SGR.SI	Sheffield Green
SHD.SI	Csop Div Etf S$
SHVS.SI	N523100w 280801
SHWW.SI	Hstech 5xlongub250430
SJY.SI	Megroup Ltd.
SK3.SI	Krisenergy Ltd.
SK6U.SI	Sph Reit
SLVW.SI	Netease 5xshortub251128
SMIW.SI	Wuxibio 5xshortub250430
SMVW.SI	Yangzijimbecw250417
SNEW.SI	Cnooc 5xlongub250228
SNJW.SI	Sembind Mbecw241002
SNSW.SI	Cmb 5xlongub251031
SNVW.SI	Dbs 5xlongub250530
SO7.SI	Yangzijiang Shipbldg Hldgs Rmb
SPXW.SI	S&p 7xlongsg260226
SQQ.SI	Csop Sea Tech Etf S$
SQU.SI	Csop Sea Tech Etf Us$
SRRW.SI	Hsbc Mbepw250603
SRT.SI	Csop Iedge Sreit Etf S$
SRU.SI	Csop Iedge Sreit Etf Us$
SSKW.SI	Tencent 5xlongub250930
SSS.SI	Phil Short Simsci-1x S$
SSU.SI	Phil Short Simsci-1x Us$
STBW.SI	Sats Mb Ecw241002
STC.SI	Comba
STG.SI	Sri Trang Gloves
SYBW.SI	Galaxy 5xlongub250430
SYEW.SI	Hsi 16800mbepw240927
T09.SI	Tt International Limited
T12.SI	Tat Seng Packaging Group Ltd
T13.SI	Rh Petrogas Limited
T14.SI	Tianjin Zhong Xin Pharm Group
T15.SI	Tan Chong Int'l Ltd
T24.SI	Tuan Sing Holdings Limited
T41.SI	Telechoice International Ltd
T43.SI	Techcomp (holdings) Limited
T4B.SI	Sino Grandness Food Ind Gp Ltd
T55.SI	Transpac Industrial Hldgs Ltd
T6I.SI	Valuemax Group Limited
T82U.SI	Suntec Real Estate Inv Trust
T8FS.SI	Ny14100e 290701
TADD.SI	Ais Th Sdr
TATD.SI	Aot Th Sdr
TCCW.SI	Hsi 5xlongub250430
TCHW.SI	Sunny 5xlongub250321
TCPD.SI	Cp All Th Sdr
TCU.SI	Creditbureauasia
TDED.SI	Delta Th Sdr
TDNW.SI	Sia Mb Epw250328
TEMB.SI	Temasek 1.8% 261124xb#
TEWW.SI	Sembind Mbecw250430
TGED.SI	Gulf Th Sdr
TID.SI	Xt Mschina S$
TKKD.SI	Kasikorn Bank Th Sdr
TOAW.SI	Ocbc Bk Mb Epw250307
TPED.SI	Pttep Th Sdr
TPIW.SI	Hstech 4800mbecw241230
TQ5.SI	Frasers Centrepoint Limited
TQQW.SI	Nasdaq 7xlongsg260226
TS0U.SI	Oue Commercial Reit
TSCD.SI	Siam Cement Th Sdr
TSGW.SI	Tencent 5xlongub241231
TSH.SI	Tsh Resources
TSNW.SI	Sgx Mb Ecw241002
TSXW.SI	Tesla 3xshortsg261006
TSYW.SI	Tesla 3xlongsg261006
TTTW.SI	Hstech3xlongma260327us$
TVBW.SI	Meituan 5xlongub250630
TVV.SI	Artivision
TWL.SI	Memiontec Hldgs
U06.SI	United Industrial Corp Ltd
U09.SI	Upp Holdings Limited
U10.SI	Uob-kay Hian Holdings Limited
U11.SI	United Overseas Bank Ltd
U13.SI	United Overseas Insurance Ltd
U14.SI	Uol Group Limited
U77.SI	Sarin Technologies Ltd
U96.SI	Sembcorp Industries Ltd
U9E.SI	Hankore Environment Tec Grpltd
UAUW.SI	Hsi 17800mbecw240927
UCZW.SI	Uob Mb Ecw250328
UD1U.SI	Ireit Global
UD2.SI	Japfa Ltd.
UDOW.SI	Djia 7xlongsg260226
UGNW.SI	Clife 5xshortub250321
UHTW.SI	Tencentmbepw250603
UIX.SI	China Envres
ULBW.SI	Jd 5xshortsg260513
ULNW.SI	Baidu Mb Ecw250204
ULXW.SI	Alibaba Mb Ecw241104
UMCW.SI	Hstech 7xlongsg261105
UNFW.SI	Xiaomi Mbecw241104
UORW.SI	Meituan 5xshortub250228
UPRW.SI	Hkex 5xshortub250228
UQTW.SI	Hstech 7xlongsg251216
URR.SI	Sim Leisure Group Ltd.
USAW.SI	Amzn 3xlongsg261006
USBW.SI	Amzn 3xshortsg261006
USDW.SI	Meta 3xlongsg261006
USFW.SI	Meta 3xshortsg261006
USGW.SI	Msft 3xlongsg261006
USHW.SI	Msft 3xshortsg261006
USJW.SI	Alphab 3xlongsg261006
USKW.SI	Anta Mbecw241203
USPW.SI	Alphab 3xshortsg261006
UUK.SI	Pasture Holdings
UUZW.SI	Nasdaq 18500mbepw241220
UV1.SI	Hisaka Holdings Ltd.
UYEW.SI	Keppelmbecw250328
V03.SI	Venture Corporation Limited
V2Y.SI	Synagie Corporation Ltd.
V3M.SI	Metech International Ltd
V5TW.SI	Kuaisho Mb Ecw250103
V6QW.SI	Sia 5xshortub250530
V7AB.SI	Astrea7a1 4.125%320527#
V7BB.SI	Astrea7b 6%320527#
V7R.SI	Resourcesgbl
V8Y.SI	Quantum Health
V9UW.SI	Hstech 3400mbepw240927
VA2W.SI	Sands 5xshortub250930
VAIW.SI	Annaik W241009
VC2.SI	Olam Group
VC7W.SI	Sunny 5xlongsg250423
VD6W.SI	Lining Mbecw241203
VH8W.SI	Hsi 16000mbepw240927
VHGW.SI	Sgx 5xlongsg251216
VHXW.SI	Hsi 7xshortsg261105
VI2.SI	Tc Auto
VIQW.SI	Hsi 19400mbepw241128
VJLW.SI	Byd 5xshortub241231
VK1W.SI	Hsi 20400mbecw241128
VLDW.SI	Geely Mb Ecw250103
VLSW.SI	Byd 5xlongsg251216
VNBW.SI	Wilmar 5xlongub250630
VND.SI	Cf Vn 30 Sc Etf Us$
VNM.SI	Cf Vn 30 Sc Etf Sg$
VPYW.SI	Jd 5xshortsg250320
VR2W.SI	Venture Mb Ecw241230
VR9W.SI	Hsi 18400mbecw241030
VSHW.SI	Hkex Mb Ecw250103
VT2W.SI	Vertex Spac W291231
VT6W.SI	Hstech 5xlongub251031
VUQW.SI	Alibab3xshortub250428us$
VVL.SI	Alphadx
VYUW.SI	Sands 5xlongsg250515
W05.SI	Wing Tai Hldgs Ltd
W1XW.SI	Incredible W240204
W4UW.SI	Wuxibio Mbecw241203 22
W4VR.SI	Gs Hldg R
W5UB.SI	Rafflesed 6%cb270923
W6HW.SI	Dbs Mb Epw250303
W6LW.SI	Sunny 5xlongub250630
W7WW.SI	Nasdaq 20000mbecw241220
W8OW.SI	Hstech 7xshortsg261105
W8PW.SI	Hkex 5xshortub250127
W9KW.SI	Hscei 7xlongsg251218
WA9W.SI	Alibaba 5xlongub241231
WBQW.SI	Hsi 7xlongub251031
WCLW.SI	Meituan Mb Epw241203
WCQW.SI	Ccb 5xshortub250430
WEBW.SI	Capitalandascmbecw241107
WG4W.SI	Capinv 5xlongub250630
WGFW.SI	Aia 5xlongub250626
WJ9.SI	Advancedsystems
WJBW.SI	Anta Mbepw241203
WJDW.SI	Sunny Mb Epw241203
WJP.SI	Vicom Ltd
WJTW.SI	Sgx Mb Ecw250328
WKS.SI	Winkingstudios
WLXW.SI	Hstech 4000mbecw241230
WMDW.SI	Clife Mbecw250603
WMGW.SI	Meituan Mb Epw250603
WNLW.SI	Pingan 5xshortub250228
WNNW.SI	Tencentmbepw241104
WOJW.SI	Hkex Mb Epw241203
WPBW.SI	Cosco 5xlongub250430
WPC.SI	Vallianz Holdings Ltd
WQBW.SI	Singtel 5xlongub250630
WTNW.SI	Hscei 7xshortub250430
WVJ.SI	Ntegrator
WXGW.SI	Cosco 5xshortub251127
WYBW.SI	Wuxibio 5xshortub251128
WYHW.SI	Hstech 7xlongsg261105a
WZOW.SI	Hsi 19200mbecw241030
X1HW.SI	Yangzijimbecw241227
X1TW.SI	Baidu 5xlongub250626
X5HW.SI	Pingan 5xlongub250228
X6CW.SI	Wilmar 5xshortsg250320
X7IW.SI	Hsi 26000mbecw241230
XAPW.SI	Nky 45000mbecw241213
XBFW.SI	Alibaba 5xlongub250430
XBJW.SI	Lenovo 5xshortub250430
XBNW.SI	Jd 5xlongub250630
XCF.SI	Ktmg Limited
XDLW.SI	Sia Mb Ecw250131
XHHW.SI	Cnooc 5xshortsg250320
XHV.SI	Axington Inc.
XIBW.SI	Singtelmbecw250131
XIRW.SI	Kuaisho 5xlongsg251216
XJB.SI	Ghy Culture
XJRW.SI	Capitainvmbecw2410022.65
XKJW.SI	Hsbc 5xlongub250228
XMDW.SI	Kepcorp 5xlongub250530
XMHW.SI	Hkex 5xlongub250626
XMKW.SI	Hstech 4100mbecw240927
XP5W.SI	S&p 5800mbecw241220
XR6W.SI	Tencent 5xshortub250321
XSDW.SI	Singtelmbecw241002
XSVW.SI	Wilmar Mb Ecw250228
XVG.SI	$ Aedge Group
XWA.SI	Aem Usd
XWEW.SI	Hscei 7xlongub251031
XZIW.SI	Gentingsmbecw250228
XZL.SI	Ara Us Hospitality Trust
Y03.SI	Yeo Hiap Seng Ltd
Y06.SI	Youcan Foods International Ltd
Y0ZW.SI	Djia 7xshortsg260324
Y1CW.SI	Petroch 5xshortsg250320
Y1WW.SI	Djia 7xshortub261221
Y35.SI	Sun East Group Limited
Y3D.SI	Mdr Limited
Y3RW.SI	Hsi 21400mbecw241128
Y45.SI	Singapore Windsor Holdings Ltd
Y4GW.SI	Ganfeng 5xlongsg250423
Y5AW.SI	Alibaba Mb Ecw241203
Y5FW.SI	Hstech 3600mbepw240927
Y6OB.SI	Gsh Cb5.2%241012#
Y7VW.SI	Hsi 15500mbepw241230
Y8E.SI	Samurai 2k
Y92.SI	Thai Beverage Public Co Ltd
Y9SW.SI	Lining Mbecw250103
YB2W.SI	Meituan Mb Ecw241003
YCPW.SI	Hsbc 5xshortub250228
YF2W.SI	Nio Mbecw250423
YF5W.SI	Xiaomi Mbepw241104
YF8.SI	Yzj Fin Hldg
YFWW.SI	Hsi 18600mbecw240927
YI1W.SI	Pingan Mb Ecw250103
YIQW.SI	Genting 5xlongub250530
YJXW.SI	Hsbc 5xshortub250626
YJZW.SI	Pingan 5xlongsg251216
YK9.SI	Ykgi
YKHW.SI	Hsi 17600mbepw240927
YKVW.SI	Galaxy 5xlongsg250515
YLD.SI	Lion-ospl Apac Fin S$
YLU.SI	Lion-ospl Apac Fin Us$
YMAW.SI	Kuaisho 5xshortub251127
YRKW.SI	Nio Mbecw241120
YS5W.SI	Citydev 5xlongub250530
YT4W.SI	Tencent 5xlongub250430
YUEW.SI	Dbs Mb Epw241202
YVAW.SI	Cmb 5xshortsg250320
YVRW.SI	Hstech 5xshortsg261105
YW6W.SI	Keppelmbecw241002
YWVW.SI	Hsi 18200mbepw241230
YYB.SI	Arion Entertainment Spore Ltd
YYN.SI	Platocapital
YYR.SI	Lion-ospl China L Cny
YYY.SI	Lion-ospl China L S$
YZEW.SI	Djia 7xshortub250922
YZMW.SI	Hkex Mb Epw250603
Z1AB.SI	Astrea8a1 4.35%390719#
Z25.SI	Yanlord Land Group Limited
Z2AB.SI	Astrea8a2 6.35%390719#
Z3IW.SI	Uob Mb Epw250328
Z3RW.SI	Beng Kuang W270904^
Z4D.SI	Medilifestyle
Z4XW.SI	Hstech 4300mbecw240927
Z59.SI	Yoma Strategic Holdings Ltd
Z5MW.SI	Cmob 5xlongub251031
Z74.SI	Singtel
Z77.SI	Singtel 10
Z9UW.SI	Keppelmbecw241227
ZB9.SI	Unionsteel
ZCIW.SI	Aia Mbepw241203
ZCLW.SI	Pingan 5xlongub251031
ZFGS.SI	Na21200w 511001
ZHD.SI	Nikkoam-icbcsg Cnb Us$
ZHS.SI	Nikkoam-icbcsg Cnb S$
ZHY.SI	Nikkoam-icbcsg Cnb Cny
ZKX.SI	Ever Glory
ZL8S.SI	Na20100f 500301
ZLYW.SI	Hsi 20600mbepw241230
ZNPW.SI	Sats Mb Ecw250328
ZP6W.SI	Steng Mbecw250417
ZRVW.SI	Singtelmbecw250328
ZRYW.SI	Dbs Mb Ecw250321
ZS6W.SI	Tencent 5xlongsg251216
ZSZW.SI	Hsbc Mbecw241203
ZWAW.SI	Alibaba 5xshortub251127
ZXY.SI	Alpina Holdings
ZYBW.SI	Hsi 7xshortsg260605
