<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
ACU,20250321,39.62,39.94,39.62,39.92,10 754
AE,20250321,19.30,19.57,19.30,19.51,30 376
AEF,20250321,5.160,5.190,5.135,5.190,299 551
AEON,20250321,0.7124,0.7199,0.6500,0.6700,457 662
AIM,20250321,0.1315,0.1420,0.1255,0.1420,331 799
AIRI,20250321,3.880,3.990,3.880,3.990,13 661
AMBI,20250321,4.910,5.400,4.825,5.145,47 203
AMBO,20250321,2.800,3.100,2.760,3.090,18 175
AMS,20250321,2.750,2.810,2.750,2.800,7 947
APT,20250321,5.050,5.120,5.020,5.020,20 945
AREN,20250321,1.640,1.640,1.520,1.600,13 301
ARMN,20250321,4.490,4.563,4.340,4.340,3 187 664
ARMP,20250321,1.990,2.300,1.790,1.790,86 488
ASM,20250321,1.860,1.874,1.760,1.790,2 301 800
ATCH,20250321,1.060,1.070,1.010,1.050,372 170
ATEK,20250321,-,-,-,-,8
ATNM,20250321,1.390,1.570,1.383,1.550,616 041
AUMN,20250321,0.3460,0.3530,0.2626,0.2854,327 578
AUST,20250321,1.500,1.530,1.420,1.470,64 730
AWX,20250321,2.960,3.330,2.960,3.330,12 026
AXIL,20250321,7.400,7.450,6.970,7.300,11 778
AZTR,20250321,0.3340,0.3419,0.3200,0.3301,637 584
BATL,20250321,1.160,1.320,1.080,1.320,111 250
BCV,20250321,17.90,17.99,17.90,17.97,21 814
BDL,20250321,24.76,25.20,24.76,25.00,3 610
BEEP,20250321,3.970,4.120,3.875,4.100,31 345
BGI,20250321,1.150,1.188,1.140,1.140,19 760
BHB,20250321,30.05,30.45,29.22,29.73,105 344
BHM,20250321,12.03,12.08,12.03,12.08,1 655
BKTI,20250321,31.94,31.94,31.06,31.88,7 309
BMTX,20250321,0,,,,
BQ,20250321,2.500,2.545,2.260,2.300,16 270
BRBS,20250321,3.300,3.330,3.300,3.320,238 652
BRN,20250321,1.730,1.738,1.680,1.680,19 880
BTG,20250321,3.140,3.180,3.090,3.120,43 275 553
BTTR,20250321,1.670,1.780,1.570,1.780,176 322
BURU,20250321,0.2250,0.2300,0.2132,0.2200,3 699 512
CANF,20250321,1.530,1.660,1.510,1.600,184 596
CATX,20250321,2.440,2.590,2.380,2.520,933 336
CBOE,20250321,0,,,50.03,
CCEL,20250321,6.242,6.590,6.242,6.580,17 171
CEF,20250321,27.76,27.76,27.40,27.60,579 984
CET,20250321,45.09,45.44,44.95,45.30,12 164
CEV,20250321,10.14,10.20,10.12,10.18,31 481
CHEB,20250321,10.25,10.25,10.25,10.25,201
CHRO,20250321,1.450,1.570,1.450,1.570,5 121
CIK,20250321,2.910,2.930,2.890,2.910,998 731
CIX,20250321,21.66,22.54,21.65,22.16,9 115
CKX,20250321,11.98,11.98,11.64,11.85,1 978
CLDI,20250321,0.7800,0.7903,0.7300,0.7401,458 053
CLM,20250321,7.470,7.530,7.450,7.520,1 282 858
CMCL,20250321,11.50,11.60,11.14,11.25,141 787
CMT,20250321,14.92,15.11,14.77,14.96,67 976
CNL,20250321,9.860,10.32,9.370,10.32,110 510
COE,20250321,23.98,23.98,20.11,20.80,6 311
COHN,20250321,8.400,8.400,8.010,8.400,7 223
CPHI,20250321,0.2400,0.2543,0.2150,0.2358,928 989
CRF,20250321,7.340,7.370,7.300,7.350,496 737
CTGO,20250321,9.820,9.850,9.460,9.650,171 835
CTM,20250321,1.220,1.270,1.180,1.230,2 430 556
CVM,20250321,0.2759,0.2759,0.2505,0.2600,1 664 951
CVR,20250321,13.80,13.80,13.60,13.62,1 663
CVU,20250321,3.750,3.750,3.606,3.610,20 102
CYBN,20250321,10.72,10.72,10.35,10.45,2 159
DC,20250321,2.770,2.840,2.710,2.800,3 438 790
DDC,20250321,0.2170,0.2170,0.1750,0.1750,769 273
DHY,20250321,2.130,2.150,2.130,2.150,170 589
DIT,20250321,120.54,122.97,116.97,121.96,326
DMF,20250321,7.320,7.370,7.310,7.330,10 296
DMYY,20250321,11.05,11.21,11.05,11.21,27 012
DNN,20250321,1.540,1.550,1.460,1.500,71 941 414
DSS,20250321,1.020,1.100,0.7812,1.000,603 135
EAD,20250321,6.870,6.900,6.835,6.870,219 038
ECF,20250321,9.350,9.400,9.300,9.390,17 028
EFSH,20250321,0.1397,0.1426,0.1355,0.1396,97 684
EIM,20250321,10.01,10.06,10.00,10.05,167 919
ELA,20250321,5.450,5.500,5.100,5.350,46 588
ELLO,20250321,16.00,16.00,16.00,16.00,499
ELMD,20250321,24.46,24.93,24.42,24.73,66 653
EMX,20250321,1.960,1.960,1.895,1.920,303 485
ENSV,20250321,0.0350,0.0430,0.0275,0.0275,181 297
ENX,20250321,9.760,9.800,9.760,9.790,98 273
EONR,20250321,0.5900,0.6799,0.5900,0.6163,1 097 847
EP,20250321,0,,,,
EPM,20250321,5.040,5.055,4.980,4.980,283 581
EQX,20250321,6.850,6.890,6.700,6.840,7 003 623
ERC,20250321,9.220,9.240,9.190,9.210,73 661
ERH,20250321,10.85,10.94,10.85,10.88,10 186
ESBA,20250321,7.945,7.945,7.945,7.945,311
ESP,20250321,26.50,26.80,26.25,26.68,18 694
EVBN,20250321,39.06,39.13,38.51,38.71,19 216
EVE,20250321,201.45,207.40,201.45,206.84,627 113
EVI,20250321,18.24,19.10,17.00,18.00,143 476
EVM,20250321,9.360,9.390,9.320,9.330,101 857
EVV,20250321,10.08,10.13,10.03,10.06,409 575
FAX,20250321,16.08,16.08,16.00,16.06,90 036
FCO,20250321,6.140,6.200,6.090,6.140,34 107
FISK,20250321,8.060,8.060,8.060,8.060,270
FLYX,20250321,3.100,3.530,3.086,3.500,19 829
FOXO,20250321,0.1565,0.1648,0.1525,0.1566,1 703 895
FRD,20250321,17.05,17.20,16.63,17.20,17 192
FSI,20250321,5.180,5.650,5.120,5.214,29 162
FSP,20250321,1.820,1.880,1.780,1.880,914 790
FTF,20250321,6.430,6.473,6.420,6.460,272 351
FURY,20250321,0.4123,0.4123,0.3890,0.3998,79 254
GAU,20250321,1.300,1.300,1.250,1.250,689 958
GBR,20250321,0.8777,0.9600,0.8499,0.9600,11 246
GENC,20250321,13.36,13.67,12.87,12.87,52 380
GGN,20250321,4.270,4.310,4.260,4.280,538 823
GLDG,20250321,0.8600,0.8600,0.8312,0.8397,595 034
GLO,20250321,73.07,73.78,72.00,73.59,2 667 228
GLQ,20250321,6.410,6.424,6.380,6.420,12 712
GLU,20250321,16.10,16.28,16.00,16.27,8 089
GLV,20250321,5.510,5.570,5.250,5.520,15 416
GNS,20250321,0.3100,0.3146,0.2523,0.2885,2 132 494
GORO,20250321,0.5246,0.6000,0.4990,0.5408,3 606 059
GPUS,20250321,2.350,2.420,2.210,2.420,11 930
GRAF,20250321,10.20,10.23,10.20,10.20,1 425
GRF,20250321,9.800,9.820,9.800,9.820,382
GRFX,20250321,0.3400,0.3450,0.2828,0.2828,116 944
GROY,20250321,1.350,1.395,1.320,1.370,1 489 874
GSAT,20250321,21.28,22.59,21.06,21.97,1 219 830
GTE,20250321,5.090,5.125,4.940,4.980,300 909
HCWC,20250321,0.5870,0.6024,0.5000,0.5696,764 184
HNW,20250321,11.95,11.95,11.90,11.93,10 933
HUSA,20250321,1.060,1.079,1.050,1.050,257 306
IAF,20250321,4.060,4.060,4.011,4.040,31 267
IAUX,20250321,0.7026,0.7353,0.6719,0.7264,6 706 802
IBIO,20250321,4.700,4.789,4.350,4.630,502 146
IDR,20250321,12.64,13.05,12.51,12.84,148 880
IE,20250321,6.290,7.030,6.270,6.980,1 841 031
IGC,20250321,0.3030,0.3230,0.3030,0.3230,148 687
IHT,20250321,2.540,2.570,2.130,2.130,7 618
IMO,20250321,70.92,71.60,70.30,71.21,393 953
INDO,20250321,2.900,2.955,2.800,2.840,145 883
INFU,20250321,5.570,5.840,5.560,5.830,226 043
INLX,20250321,11.10,11.10,11.10,11.10,2 519
INTT,20250321,7.480,7.748,7.420,7.510,37 884
INUV,20250321,0.4263,0.4365,0.4150,0.4362,280 638
IOR,20250321,17.25,17.96,17.25,17.50,3 567
ITP,20250321,0.2820,0.2900,0.2547,0.2860,87 664
ITRG,20250321,1.210,1.240,1.176,1.230,418 909
JOB,20250321,0.2175,0.2220,0.2076,0.2207,396 141
JWSM,20250321,10.02,10.02,10.02,10.02,480
KAPA,20250321,0.9750,1.080,0.9500,1.010,95 379
KNW,20250321,1.440,1.448,1.200,1.210,95 798
KULR,20250321,1.500,1.555,1.480,1.520,6 720 663
LCTX,20250321,0.4950,0.5418,0.4910,0.5065,6 412 233
LEGT,20250321,10.46,10.46,10.46,10.46,2 081
LEU,20250321,73.16,74.57,71.88,74.02,667 394
LEXI,20250321,29.27,29.41,29.27,29.41,1 860
LGCY,20250321,6.810,7.220,6.743,6.860,30 886
LGL,20250321,6.682,7.280,6.270,7.280,12 084
LODE,20250321,2.500,2.920,2.350,2.830,1 306 018
LPA,20250321,9.210,9.570,8.733,9.570,6 478
LSF,20250321,5.950,6.300,5.750,6.300,67 518
MAG,20250321,15.57,15.79,15.29,15.72,675 723
MAIA,20250321,1.720,1.795,1.700,1.760,148 539
MGLD,20250321,0.9321,0.9784,0.8952,0.9603,23 097
MHH,20250321,10.45,10.52,10.07,10.36,15 576
MI,20250321,2.288,2.314,2.150,2.150,2 386
MITQ,20250321,0.5500,0.5650,0.5357,0.5357,23 370
MLSS,20250321,0.9300,1.020,0.9298,1.010,118 276
MPTI,20250321,38.13,38.53,37.39,37.39,9 381
MPU,20250321,0.5809,0.6520,0.5809,0.6300,60 937
MRT,20250321,3.150,3.150,2.800,2.870,56 450
MSN,20250321,0.4530,0.5000,0.4400,0.5000,21 494
MTA,20250321,3.000,3.010,2.930,2.980,304 955
MTNB,20250321,0.5530,0.6050,0.5380,0.5999,57 062
MWG,20250321,0.3280,0.3300,0.2960,0.3210,33 850
MXC,20250321,9.490,9.490,8.350,8.400,19 135
MYND,20250321,0.9428,1.010,0.8851,0.9500,15 117
MYO,20250321,5.350,5.500,5.280,5.380,331 680
NAK,20250321,0.7500,0.9090,0.7401,0.8916,37 415 193
NBH,20250321,10.56,10.56,10.48,10.53,59 805
NBY,20250321,0.6200,0.6480,0.6050,0.6480,13 221
NCL,20250321,0.2080,0.2300,0.2010,0.2300,179 958
NEN,20250321,81.88,83.90,81.88,83.90,971
NEWP,20250321,1.320,1.320,1.230,1.250,154 428
NFGC,20250321,1.700,1.727,1.670,1.690,1 143 825
NG,20250321,4.860,4.940,4.780,4.850,428 742
NGD,20250321,3.260,3.280,3.200,3.220,22 962 491
NHC,20250321,90.66,91.96,89.95,90.72,301 962
NHS,20250321,7.660,7.690,7.660,7.690,88 573
NML,20250321,9.050,9.089,8.976,9.050,109 655
NNVC,20250321,1.340,1.340,1.270,1.300,88 839
NRO,20250321,3.360,3.370,3.310,3.310,246 811
NRXS,20250321,2.333,2.333,2.150,2.310,25 534
NTIP,20250321,1.320,1.390,1.300,1.390,14 958
OBE,20250321,5.800,5.810,5.660,5.690,534 766
OGCP,20250321,7.700,7.700,7.700,7.700,300
OGEN,20250321,0.2480,0.2600,0.2410,0.2600,337 283
OPTT,20250321,0.4713,0.5395,0.4633,0.5304,6 435 728
ORLA,20250321,9.170,9.260,8.780,8.840,4 449 294
OSTX,20250321,1.570,1.730,1.540,1.730,123 694
OZ,20250321,64.25,64.50,64.01,64.50,6 718
PAPL,20250321,0.3500,0.3500,0.3044,0.3200,10 657
PED,20250321,0.7300,0.7642,0.7126,0.7500,49 119
PHGE,20250321,0.6499,0.6700,0.6181,0.6420,83 422
PHYS,20250321,23.47,23.47,23.21,23.36,3 606 165
PLAG,20250321,1.600,1.650,1.600,1.640,1 386
PLG,20250321,1.350,1.350,1.230,1.280,379 915
PLX,20250321,2.350,2.490,2.300,2.490,678 034
PMNT,20250321,1.150,1.200,1.130,1.130,23 276
PRK,20250321,152.52,153.83,151.10,153.83,253 906
PSLV,20250321,11.41,11.41,11.18,11.29,36 323 057
PTN,20250321,0.7800,0.8200,0.7580,0.8094,476 346
PW,20250321,1.190,1.200,1.170,1.190,26 217
PZG,20250321,0.3800,0.3900,0.3674,0.3808,339 117
RCG,20250321,2.700,2.750,2.260,2.300,28 744
REI,20250321,1.200,1.240,1.180,1.190,2 235 170
REPX,20250321,29.91,30.26,29.23,29.79,121 472
RHE,20250321,1.370,1.370,1.370,1.370,347
RLGT,20250321,6.250,6.260,6.150,6.180,279 754
ROLR,20250321,3.100,3.100,2.489,2.870,30 653
RVP,20250321,0.7145,0.7500,0.7053,0.7500,21 008
RYDE,20250321,0.3074,0.3200,0.3050,0.3187,39 652
SACH,20250321,1.130,1.160,1.120,1.160,165 667
SATX,20250321,1.360,1.480,1.360,1.450,65 401
SBEV,20250321,0.1107,0.1235,0.0630,0.0700,1 884 592
SCCF,20250321,19.33,19.33,19.20,19.20,2 432
SCCG,20250321,21.12,21.18,20.76,20.76,3 704
SCPX,20250321,0.1690,0.1699,0.1554,0.1660,157 751
SEB,20250321,2 710.77,2 740.00,2 681.00,2 715.96,5 718
SEG,20250321,20.00,20.26,19.54,20.00,90 422
SENS,20250321,0.7183,0.7600,0.6900,0.7407,16 935 149
SER,20250321,816.14,828.90,808.80,827.75,2 907 341
SGN,20250321,0.7709,0.8026,0.7316,0.7827,52 934
SIF,20250321,2.850,2.855,2.790,2.800,3 463
SILV,20250321,10.16,10.16,10.16,10.16,100
SIM,20250321,163.30,163.91,159.91,162.10,3 094 340
SKYH,20250321,11.56,12.26,11.32,12.07,571 234
SLI,20250321,1.310,1.328,1.220,1.300,4 566 717
SLND,20250321,3.360,3.420,3.170,3.170,270 532
SLSR,20250321,3.550,3.580,3.430,3.530,36 561
