<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
ACU,20250304,37.20,38.89,36.52,37.36,15749
AEF,20250304,5.060,5.065,4.990,5.04,336663
AEON,20250304,0.4517,0.5250,0.4000,0.48,14988834
AIM,20250304,0.1250,0.1309,0.1127,0.1234,1197947
AIRI,20250304,3.550,3.800,3.550,3.65,48132
AMBI,20250304,4.355,4.355,3.901,4.2,7977
AMBO,20250304,2.090,2.220,2.030,2.09,3486
AMS,20250304,2.840,2.940,2.760,2.79,23344
APT,20250304,5.200,5.320,5.180,5.18,40096
AREN,20250304,1.450,1.530,1.340,1.53,113563
ARMN,20250304,3.740,3.835,3.655,3.77,390203
ARMP,20250304,2.100,2.100,2.000,2.06,12659
ASM,20250304,1.250,1.270,1.171,1.25,1544576
ATCH,20250304,1.830,2.094,1.830,1.94,681252
ATEK,20250304,6.000,6.000,6.000,6,644
ATNM,20250304,1.060,1.120,1.029,1.1,210782
AUMN,20250304,0.0800,0.0900,0.0800,0.08,24623
AUST,20250304,1.210,1.330,1.160,1.313,269883
AWX,20250304,3.230,3.417,3.180,3.28,27341
AXIL,20250304,7.170,7.650,6.810,7.25,6233
AZTR,20250304,0.3345,0.3469,0.3012,0.335,524303
BATL,20250304,1.430,1.460,1.350,1.46,32973
BCV,20250304,18.23,18.25,17.90,17.92,10829
BDL,20250304,24.60,24.60,24.60,24.6,606
BEEP,20250304,3.520,3.670,3.400,3.41,30822
BGI,20250304,1.060,1.080,0.9430,1,170679
BHB,20250304,32.24,32.24,30.87,31.19,36454
BHM,20250304,11.41,11.48,11.16,11.18,4453
BKTI,20250304,28.03,29.06,26.20,29.06,42894
BMTX,20250304,0,,,,
BQ,20250304,3.200,3.230,2.740,2.82,20167
BRBS,20250304,3.600,3.630,3.460,3.5,261066
BRN,20250304,1.320,1.390,1.280,1.37,22592
BTG,20250304,2.740,2.770,2.640,2.67,49510244
BTTR,20250304,1.560,1.610,1.460,1.6,97368
BURU,20250304,0.2543,0.2580,0.2000,0.204,8434255
CANF,20250304,1.700,1.700,1.540,1.62,145601
CATX,20250304,2.410,2.520,2.320,2.35,675150
CBOE,20250304,0,,,50.5456,
CCEL,20250304,6.730,7.141,6.580,6.6,14299
CEF,20250304,26.62,26.68,26.40,26.65,652969
CET,20250304,46.04,46.29,45.60,45.765,30981
CEV,20250304,10.41,10.41,10.32,10.325,34851
CHEB,20250304,10.21,10.21,10.21,10.21,5155
CHRO,20250304,2.150,2.340,2.030,2.28,23639
CIK,20250304,2.940,2.950,2.930,2.95,745387
CIX,20250304,22.50,22.58,21.66,22.11,7438
CKX,20250304,11.87,11.87,11.85,11.85,2502
CLDI,20250304,0.7298,0.8450,0.7000,0.8145,784211
CLM,20250304,7.860,8.020,7.680,7.92,2624763
CMCL,20250304,10.35,10.67,10.09,10.59,53528
CMT,20250304,13.00,13.16,12.70,13.06,62185
CNL,20250304,5.560,6.130,5.560,6.11,39977
COE,20250304,17.90,17.99,16.72,16.72,11327
COHN,20250304,9.110,9.480,9.110,9.33,3194
CPHI,20250304,0.2000,0.2030,0.1817,0.202,680729
CRF,20250304,7.650,7.710,7.450,7.6,1184228
CTGO,20250304,9.040,9.860,8.850,9.7,101025
CTM,20250304,1.130,1.520,1.100,1.52,10502127
CVM,20250304,0.3200,0.3331,0.3154,0.3289,702284
CVR,20250304,13.61,14.10,13.48,13.75,1899
CVU,20250304,3.620,3.712,3.390,3.49,51959
CYBN,20250304,10.14,10.90,10.08,10.85,6005
DC,20250304,2.940,3.005,2.934,2.97,232803
DDC,20250304,0.2800,0.2800,0.2500,0.2549,551512
DHY,20250304,2.160,2.170,2.160,2.170,309833
DIT,20250304,129.01,133.50,126.81,126.81,200
DMF,20250304,7.180,7.180,7.130,7.17,30221
DMYY,20250304,11.15,11.44,10.92,11.1,199780
DNN,20250304,1.370,1.460,1.330,1.41,68966412
DSS,20250304,0.8701,0.8999,0.8501,0.8999,4104
EAD,20250304,7.050,7.050,6.990,6.99,162669
ECF,20250304,9.500,9.610,9.420,9.53,48138
EFSH,20250304,0.1290,0.1290,0.1121,0.1237,970297
EIM,20250304,10.25,10.26,10.23,10.25,100833
ELA,20250304,5.500,6.260,5.500,6.1,27343
ELLO,20250304,15.70,15.70,15.42,15.59,1305
ELMD,20250304,25.88,26.28,23.56,26.05,178978
EMX,20250304,1.740,1.770,1.710,1.76,499645
ENSV,20250304,0.0367,0.0429,0.0367,0.0369,20049
ENX,20250304,9.840,9.840,9.790,9.79,15404
EONR,20250304,0.5000,0.5234,0.4506,0.487,653168
EP,20250304,0,,,,
EPM,20250304,4.850,4.975,4.810,4.91,371419
EQX,20250304,6.610,6.700,6.260,6.39,7815273
ERC,20250304,9.280,9.280,9.212,9.24,73479
ERH,20250304,11.04,11.16,10.90,10.92,43770
ESBA,20250304,8.980,9.240,8.980,9.24,4324
ESP,20250304,26.33,26.33,25.66,25.7,5275
EVBN,20250304,42.78,42.78,41.18,41.36,48638
EVE,20250304,226.47,226.47,212.77,219.49,1343928
EVI,20250304,16.54,17.27,16.54,17.2,8108
EVM,20250304,9.430,9.430,9.360,9.36,63325
EVV,20250304,10.23,10.26,10.14,10.18,323676
FAX,20250304,15.72,15.73,15.63,15.71,90662
FCO,20250304,6.020,6.080,6.000,6.08,82988
FISK,20250304,8.900,8.900,8.900,8.9,1098
FLYX,20250304,3.250,3.250,2.935,3.14,11267
FOXO,20250304,0.1600,0.1637,0.1510,0.157,1368902
FRD,20250304,15.38,15.82,15.26,15.51,15022
FSI,20250304,5.440,5.440,5.055,5.33,89900
FSP,20250304,1.840,1.870,1.790,1.8,470687
FTF,20250304,6.500,6.530,6.440,6.52,329498
FURY,20250304,0.3725,0.3725,0.3620,0.3705,31170
GAU,20250304,1.170,1.170,1.100,1.16,848040
GBR,20250304,1.050,1.060,1.040,1.06,13669
GENC,20250304,12.10,13.15,12.10,12.26,36515
