<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
ACU,20250325,39.00,40.42,39.00,39.51,11 717
AE,20250325,19.94,19.94,19.75,19.77,3 259
AEF,20250325,5.070,5.190,5.060,5.090,163 312
AEON,20250325,0.7399,0.7399,0.6600,0.6711,309 564
AIM,20250325,0.1389,0.1389,0.1313,0.1377,193 485
AIRI,20250325,3.890,3.958,3.800,3.840,13 233
AMBI,20250325,5.470,5.550,5.000,5.500,27 188
AMBO,20250325,2.850,3.000,2.530,2.850,9 583
AMS,20250325,2.860,2.900,2.810,2.820,3 601
APT,20250325,5.000,5.182,5.000,5.000,14 390
AREN,20250325,1.530,1.690,1.530,1.680,66 705
ARMN,20250325,4.570,4.680,4.550,4.670,1 074 030
ARMP,20250325,1.860,1.880,1.630,1.680,50 660
ASM,20250325,1.790,1.955,1.790,1.820,2 875 753
ATCH,20250325,0.9604,1.000,0.8700,0.9500,634 902
ATEK,20250325,-,-,-,-,8
ATNM,20250325,1.660,2.240,1.540,1.580,4 698 345
AUMN,20250325,0.2221,0.2660,0.2221,0.2617,181 393
AUST,20250325,1.400,1.480,1.350,1.380,126 205
AWX,20250325,2.919,3.011,2.820,2.820,73 562
AXIL,20250325,7.240,7.240,6.900,7.200,13 759
AZTR,20250325,0.3388,0.3480,0.3257,0.3332,245 783
BATL,20250325,1.270,1.340,1.215,1.250,66 803
BCV,20250325,18.05,18.12,17.76,18.01,12 119
BDL,20250325,24.59,24.59,24.59,24.59,284
BEEP,20250325,4.090,4.240,4.080,4.240,11 517
BGI,20250325,1.110,1.203,1.110,1.195,102 736
BHB,20250325,30.80,30.80,30.25,30.28,40 985
BHM,20250325,12.18,12.18,12.18,12.18,3 098
BKTI,20250325,30.07,31.78,29.30,29.30,17 497
BMTX,20250325,0,,,,
BQ,20250325,2.310,2.350,2.310,2.350,868
BRBS,20250325,3.405,3.415,3.340,3.340,95 782
BRN,20250325,1.710,1.790,1.610,1.620,9 902
BTG,20250325,3.150,3.260,3.130,3.170,39 217 517
BTTR,20250325,1.880,2.050,1.790,2.037,457 804
BURU,20250325,0.2140,0.2230,0.2025,0.2038,3 892 981
CANF,20250325,1.580,1.625,1.530,1.570,92 015
CATX,20250325,2.520,2.520,2.410,2.470,246 214
CBOE,20250325,0,,,50.17,
CCEL,20250325,6.530,6.590,6.380,6.380,4 847
CEF,20250325,27.63,27.77,27.61,27.64,519 803
CET,20250325,45.86,46.21,45.74,45.85,12 685
CEV,20250325,10.21,10.21,10.11,10.11,12 635
CHEB,20250325,10.24,10.24,10.24,10.24,1 109
CHRO,20250325,1.450,1.530,1.450,1.509,4 007
CIK,20250325,2.920,2.930,2.910,2.920,258 029
CIX,20250325,22.77,22.77,21.65,21.65,5 342
CKX,20250325,11.87,12.30,11.00,11.51,29 413
CLDI,20250325,0.7352,0.7845,0.6956,0.6956,408 759
CLM,20250325,7.650,7.680,7.640,7.670,915 170
CMCL,20250325,11.48,11.67,11.20,11.25,58 901
CMT,20250325,14.64,14.88,14.48,14.85,48 499
CNL,20250325,10.33,10.57,9.815,9.905,133 990
COE,20250325,19.02,19.97,19.02,19.90,5 932
COHN,20250325,8.820,9.450,8.500,9.420,25 894
CPHI,20250325,0.2600,0.2657,0.2325,0.2616,360 197
CRF,20250325,7.440,7.515,7.440,7.470,400 076
CTGO,20250325,10.01,10.19,9.740,9.800,86 861
CTM,20250325,1.250,1.260,1.190,1.220,2 779 548
CVM,20250325,0.2700,0.2749,0.2499,0.2500,1 454 359
CVR,20250325,13.26,13.64,13.26,13.35,2 450
CVU,20250325,3.640,3.710,3.540,3.550,30 481
CYBN,20250325,10.66,10.66,10.26,10.26,4 586
DC,20250325,2.780,2.786,2.710,2.710,775 844
DDC,20250325,0.1888,0.1888,0.1450,0.1558,618 944
DHY,20250325,2.160,2.160,2.130,2.150,280 510
DIT,20250325,118.50,118.50,115.37,117.28,380
DMF,20250325,7.340,7.340,7.240,7.260,35 092
DMYY,20250325,11.17,11.25,11.17,11.20,35 788
DNN,20250325,1.500,1.510,1.430,1.470,69 189 321
DSS,20250325,0.9403,0.9800,0.9201,0.9800,10 795
EAD,20250325,6.910,6.960,6.890,6.960,143 279
ECF,20250325,9.540,9.540,9.389,9.440,84 754
EFSH,20250325,0.1498,0.1550,0.1425,0.1549,653 866
EIM,20250325,10.19,10.20,10.07,10.07,107 204
ELA,20250325,5.565,5.680,5.556,5.580,3 943
ELLO,20250325,15.20,15.20,14.60,15.15,2 197
ELMD,20250325,24.52,24.70,24.10,24.11,92 962
EMX,20250325,1.940,1.980,1.920,1.980,423 295
ENSV,20250325,0.0318,0.0386,0.0300,0.0316,105 211
ENX,20250325,9.800,9.810,9.750,9.750,28 299
EONR,20250325,0.5923,0.5923,0.5400,0.5591,711 572
EP,20250325,0,,,,
EPM,20250325,5.070,5.090,5.042,5.060,106 063
EQX,20250325,6.920,7.080,6.855,7.000,11 750 538
ERC,20250325,9.260,9.265,9.230,9.265,98 560
ERH,20250325,10.92,10.92,10.78,10.81,24 924
ESBA,20250325,8.050,8.050,8.050,8.050,340
ESP,20250325,26.63,26.90,26.63,26.75,4 815
EVBN,20250325,39.70,40.01,39.69,39.69,15 955
EVE,20250325,217.49,221.31,215.34,217.19,319 160
EVI,20250325,18.00,18.63,17.91,18.63,27 834
EVM,20250325,9.450,9.450,9.340,9.340,96 991
EVV,20250325,10.11,10.18,10.06,10.17,291 045
FAX,20250325,15.86,15.96,15.81,15.86,191 105
FCO,20250325,6.120,6.160,6.070,6.130,38 987
FISK,20250325,7.810,7.810,7.760,7.760,476
FLYX,20250325,3.297,3.297,3.020,3.190,17 097
FOXO,20250325,0.1524,0.1539,0.1391,0.1510,1 279 323
FRD,20250325,16.36,16.61,15.53,15.53,17 986
FSI,20250325,5.200,5.370,5.176,5.200,13 525
FSP,20250325,1.870,1.870,1.820,1.820,119 145
FTF,20250325,6.450,6.480,6.440,6.480,133 773
FURY,20250325,0.4000,0.4040,0.3979,0.3979,103 915
GAU,20250325,1.250,1.265,1.230,1.240,551 417
GBR,20250325,0.9700,0.9700,0.8706,0.9008,72 226
GENC,20250325,13.18,13.53,12.40,12.40,42 261
GGN,20250325,4.280,4.350,4.280,4.335,609 132
GLDG,20250325,0.8170,0.8429,0.8100,0.8275,381 400
GLO,20250325,76.19,76.99,75.84,76.63,1 512 417
GLQ,20250325,6.500,6.530,6.500,6.500,33 848
GLU,20250325,16.29,16.44,16.05,16.05,15 870
GLV,20250325,5.510,5.590,5.510,5.540,8 468
GNS,20250325,0.3240,0.3240,0.2948,0.3100,635 793
GORO,20250325,0.5588,0.5996,0.5330,0.5946,2 112 193
GPUS,20250325,2.620,2.620,2.380,2.400,25 337
GRAF,20250325,10.22,10.22,10.20,10.22,2 649
GRF,20250325,9.922,10.00,9.854,10.00,1 589
GRFX,20250325,1.546,1.546,1.165,1.400,49 787
GROY,20250325,1.420,1.480,1.420,1.440,2 455 868
GSAT,20250325,23.33,23.63,22.97,23.19,437 088
GTE,20250325,4.940,5.040,4.915,4.920,151 566
HCWC,20250325,0.5430,0.6200,0.5100,0.5700,543 014
HNW,20250325,12.02,12.03,11.97,12.00,14 731
HUSA,20250325,1.040,1.040,0.9420,0.9500,848 925
IAF,20250325,4.090,4.090,4.070,4.090,13 439
IAUX,20250325,0.6882,0.6905,0.6438,0.6503,3 589 438
IBIO,20250325,4.750,4.860,4.410,4.410,253 483
IDR,20250325,14.02,14.39,13.64,13.94,186 552
IE,20250325,6.800,7.005,6.780,6.800,552 478
IGC,20250325,0.3042,0.3097,0.3024,0.3058,61 778
IHT,20250325,2.260,2.301,2.260,2.260,1 179
IMO,20250325,73.31,73.92,73.01,73.34,240 200
INDO,20250325,2.730,2.770,2.653,2.740,61 629
INFU,20250325,6.040,6.220,5.960,6.150,96 884
INLX,20250325,11.40,12.40,11.37,12.00,9 601
INTT,20250325,7.600,7.640,7.535,7.600,41 212
INUV,20250325,0.4150,0.4400,0.4150,0.4244,599 315
IOR,20250325,16.84,16.84,16.84,16.84,505
ITP,20250325,0.2890,0.2890,0.2706,0.2889,75 874
ITRG,20250325,1.250,1.350,1.240,1.350,624 228
JOB,20250325,0.2150,0.2198,0.2101,0.2134,67 230
JWSM,20250325,10.02,10.02,10.02,10.02,480
KAPA,20250325,1.010,1.050,0.9350,0.9799,42 882
KNW,20250325,1.020,1.050,0.9100,0.9626,303 415
KULR,20250325,1.770,1.800,1.665,1.710,10 158 392
LCTX,20250325,0.5320,0.5449,0.5150,0.5150,746 303
LEGT,20250325,10.44,10.44,10.44,10.44,1 115
LEU,20250325,76.07,77.24,72.76,73.73,490 416
LEXI,20250325,29.85,30.05,29.85,29.88,5 357
LGCY,20250325,7.050,7.160,6.690,7.040,29 823
LGL,20250325,7.000,7.000,6.500,6.500,5 009
LODE,20250325,2.560,2.644,2.560,2.600,160 989
LPA,20250325,9.200,9.710,9.200,9.400,24 076
LSF,20250325,6.390,6.680,6.360,6.610,70 554
MAG,20250325,16.88,17.35,16.42,16.48,687 886
MAIA,20250325,1.640,1.660,1.560,1.570,84 581
MGLD,20250325,0.9044,1.010,0.9000,0.9230,20 443
MHH,20250325,9.690,10.35,9.680,9.700,22 041
MI,20250325,2.170,2.463,2.090,2.150,62 039
MITQ,20250325,0.5300,0.6255,0.5265,0.5500,49 336
MLSS,20250325,1.020,1.090,1.010,1.090,126 710
MPTI,20250325,43.19,46.15,42.70,44.59,98 536
MPU,20250325,0.6510,0.7029,0.6510,0.6680,32 896
MRT,20250325,3.460,3.490,3.120,3.300,42 459
MSN,20250325,0.4942,0.4942,0.4387,0.4461,2 378
MTA,20250325,2.990,3.149,2.990,3.010,225 539
MTNB,20250325,0.5672,0.5967,0.5250,0.5604,47 281
MWG,20250325,0.3039,0.3300,0.2956,0.3150,13 565
MXC,20250325,8.500,8.540,8.110,8.110,4 444
MYND,20250325,0.8820,0.9499,0.8820,0.9092,13 532
MYO,20250325,5.530,5.590,5.320,5.360,177 259
NAK,20250325,1.210,1.290,1.090,1.190,20 574 552
NBH,20250325,10.59,10.59,10.55,10.57,104 074
NBY,20250325,0.6070,0.6294,0.6070,0.6100,55 862
NCL,20250325,0.2050,0.2130,0.2030,0.2080,146 603
NEN,20250325,80.44,80.44,78.36,78.36,718
NEWP,20250325,1.260,1.300,1.240,1.270,104 844
NFGC,20250325,1.190,1.280,1.080,1.120,7 030 663
NG,20250325,4.720,4.780,4.420,4.430,450 734
NGD,20250325,3.270,3.400,3.260,3.370,19 566 679
NHC,20250325,90.93,91.78,90.24,90.37,85 714
NHS,20250325,7.690,7.710,7.671,7.690,81 710
NML,20250325,9.060,9.119,8.980,9.080,158 660
NNVC,20250325,1.320,1.328,1.260,1.280,43 496
NRO,20250325,3.360,3.360,3.300,3.305,268 367
NRXS,20250325,2.150,2.190,2.150,2.190,1 796
NTIP,20250325,1.380,1.380,1.380,1.380,316
OBE,20250325,5.820,6.105,5.820,5.980,486 806
OGCP,20250325,7.700,7.700,7.700,7.700,300
OGEN,20250325,0.2557,0.2620,0.2461,0.2518,174 956
OPTT,20250325,0.5400,0.5949,0.5241,0.5418,7 408 178
ORLA,20250325,9.140,9.314,9.075,9.140,998 927
OSTX,20250325,1.650,1.650,1.590,1.590,65 460
OZ,20250325,64.00,65.90,64.00,64.50,13 938
PAPL,20250325,0.3382,0.3500,0.3070,0.3076,58 502
PED,20250325,0.7303,0.7400,0.7150,0.7350,28 939
PHGE,20250325,0.6101,0.6200,0.5700,0.5848,55 702
PHYS,20250325,23.39,23.50,23.34,23.38,2 815 248
PLAG,20250325,1.640,1.670,1.180,1.180,80 717
PLG,20250325,1.280,1.310,1.280,1.290,204 499
PLX,20250325,2.600,2.610,2.520,2.530,506 428
PMNT,20250325,1.400,1.400,1.220,1.220,39 601
PRK,20250325,156.74,157.09,154.17,154.32,44 176
PSLV,20250325,11.49,11.50,11.42,11.47,40 161 747
PTN,20250325,0.8000,0.8349,0.7333,0.7808,6 148 217
PW,20250325,1.165,1.170,1.111,1.170,20 111
PZG,20250325,0.3800,0.3870,0.3722,0.3751,802 141
RCG,20250325,2.530,2.620,2.530,2.610,3 534
REI,20250325,1.200,1.215,1.150,1.150,1 207 808
REPX,20250325,30.50,30.50,29.70,30.02,73 846
RHE,20250325,1.730,2.150,1.730,2.100,8 418
RLGT,20250325,6.240,6.300,6.130,6.200,238 355
ROLR,20250325,3.050,4.040,2.895,3.570,214 510
RVP,20250325,0.7244,0.7545,0.7244,0.7545,10 101
RYDE,20250325,0.3143,0.3146,0.2800,0.2948,88 725
SACH,20250325,1.150,1.170,1.130,1.150,247 174
SATX,20250325,1.430,1.510,1.370,1.370,36 180
SBEV,20250325,0,,,,
SCCF,20250325,19.20,19.30,19.20,19.30,1 130
SCCG,20250325,20.33,20.73,20.33,20.59,9 079
SCPX,20250325,0.1650,0.1697,0.1570,0.1594,250 471
SEB,20250325,2 675.00,2 714.63,2 650.00,2 650.00,1 961
SEG,20250325,21.59,22.98,21.52,21.81,170 658
SENS,20250325,0.7522,0.7604,0.7200,0.7567,2 795 590
SER,20250325,858.23,870.99,855.00,861.38,1 643 177
SGN,20250325,0.8300,0.8300,0.7600,0.7701,58 337
SIF,20250325,2.920,2.920,2.790,2.790,3 645
SILV,20250325,10.16,10.16,10.16,10.16,100
SIM,20250325,166.29,168.70,164.25,165.76,1 661 786
SKYH,20250325,12.19,13.50,12.11,12.91,485 639
SLI,20250325,1.310,1.380,1.310,1.380,536 553
SLND,20250325,3.225,3.280,3.150,3.160,36 187
SLSR,20250325,3.550,3.690,3.540,3.610,54 073
SOAR,20250325,2.040,2.130,2.020,2.080,21 817
SPPP,20250325,9.720,9.730,9.600,9.600,138 382
SSY,20250325,1.060,1.080,0.9596,1.020,86 548
STRW,20250325,11.86,12.14,11.35,11.35,71 216
STXS,20250325,1.950,2.085,1.940,1.980,1 240 199
SVM,20250325,4.110,4.220,4.020,4.070,6 654 020
SVT,20250325,10.62,10.62,10.62,10.62,278
SYNX,20250325,3.900,3.986,3.720,3.760,3 754
TELZ,20250325,0,,,,
TGB,20250325,2.460,2.520,2.450,2.520,11 300 488
THM,20250325,0.7210,0.7443,0.6788,0.6804,375 985
TMP,20250325,65.24,65.74,63.43,64.24,42 791
TMQ,20250325,2.000,2.043,1.830,1.830,764 354
TOON,20250325,0.6480,0.6940,0.6460,0.6651,181 448
TOPS,20250325,6.570,6.700,6.421,6.450,12 106
TOVX,20250325,1.200,1.260,1.166,1.230,14 469
TPET,20250325,1.350,1.428,1.350,1.380,79 908
TRT,20250325,6.230,6.500,6.104,6.210,7 096
TRX,20250325,0.3191,0.3191,0.3139,0.3141,231 753
UAMY,20250325,2.360,2.410,2.200,2.210,5 036 157
UAVS,20250325,1.360,1.390,1.330,1.360,222 955
UEC,20250325,5.550,5.575,5.240,5.320,6 135 500
UMAC,20250325,7.610,7.620,7.120,7.230,486 449
URG,20250325,0.8650,0.8795,0.7730,0.7772,8 244 427
USAS,20250325,0.5785,0.5850,0.5634,0.5656,441 248
UTG,20250325,33.02,33.02,32.35,32.55,251 882
UUU,20250325,1.770,1.900,1.735,1.790,13 350
UUUU,20250325,4.290,4.320,4.130,4.180,5 730 355
VFL,20250325,10.27,10.30,10.19,10.19,60 346
VGZ,20250325,0.7500,0.7814,0.7500,0.7590,225 898
VINE,20250325,10.15,10.15,10.15,10.15,264
VKI,20250325,8.660,8.680,8.600,8.600,139 498
VNRX,20250325,0.5499,0.5700,0.5499,0.5529,57 755
VZLA,20250325,2.380,2.440,2.340,2.360,2 390 037
WRN,20250325,1.130,1.210,1.130,1.210,314 468
WWR,20250325,0.6148,0.6201,0.5928,0.6000,300 388
WYY,20250325,3.610,3.979,3.610,3.690,16 252
XPL,20250325,0.6380,0.6499,0.6380,0.6416,43 052
XTNT,20250325,0.4602,0.4800,0.4500,0.4800,27 610
YCBD,20250325,0.2800,0.2831,0.2553,0.2660,97 098
ZDGE,20250325,2.360,2.490,2.350,2.360,11 742
ZOM,20250325,0.0654,0.0680,0.0585,0.0620,1 166 151
ZONE,20250325,1.280,1.280,1.160,1.210,45 824
