<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AEF,20250225,5.310,5.390,5.290,5.33,131969
AEON,20250225,0.1164,0.1239,0.0675,0.0675,13138029
AIM,20250225,0.1350,0.1350,0.1105,0.1239,942859
AIRI,20250225,3.700,3.724,3.500,3.52,49575
AMBI,20250225,4.410,4.670,4.300,4.4,5207
AMBO,20250225,2.378,3.680,1.800,2.47,494309
AMS,20250225,2.930,2.970,2.880,2.97,4825
APT,20250225,5.250,5.320,5.150,5.15,31099
AREN,20250225,1.500,1.530,1.460,1.51,50080
ARMN,20250225,3.840,3.860,3.670,3.76,453282
ARMP,20250225,2.110,2.180,2.105,2.17,30103
ASM,20250225,1.360,1.369,1.230,1.25,2417449
ATCH,20250225,4.590,4.660,3.360,3.82,2841172
ATNM,20250225,1.160,1.200,1.120,1.15,140123
AUST,20250225,1.300,1.320,1.150,1.25,84825
AWX,20250225,3.315,3.410,3.242,3.33,4147
AXIL,20250225,8.500,9.194,7.390,7.82,19791
AZTR,20250225,0.3600,0.3659,0.3470,0.35,568441
BATL,20250225,1.560,1.624,1.500,1.5,28913
BCV,20250225,18.44,18.47,18.33,18.3501,27579
BDL,20250225,25.13,25.13,25.13,25.13,498
BEEP,20250225,2.910,3.820,2.910,3.57,135222
BGI,20250225,1.134,1.194,1.130,1.1799,64360
BHB,20250225,31.86,32.59,31.76,32.2,41991
BHM,20250225,11.47,11.60,11.40,11.59,1609
BKTI,20250225,30.00,30.95,29.00,30.95,25275
BQ,20250225,3.170,3.220,3.040,3.22,8285
BRBS,20250225,3.600,3.645,3.565,3.6,253526
BRN,20250225,1.590,1.620,1.550,1.6,7281
BTG,20250225,2.830,2.870,2.760,2.83,47970799
BTTR,20250225,1.760,1.820,1.700,1.75,86460
CANF,20250225,1.770,1.810,1.680,1.7402,105112
CATX,20250225,2.730,2.750,2.635,2.66,324186
CEF,20250225,26.93,26.95,26.37,26.6,775848
CET,20250225,47.58,47.58,46.25,46.73,56054
CEV,20250225,10.35,10.38,10.30,10.36,33265
CHEB,20250225,10.18,10.18,10.18,10.18,554
CIK,20250225,2.940,2.950,2.940,2.94,317265
CIX,20250225,24.12,24.47,23.80,24.47,10371
CKX,20250225,11.67,11.69,11.43,11.4278,1717
CLDI,20250225,0.9400,0.9899,0.8000,0.8513,1404087
CLM,20250225,8.150,8.280,8.110,8.23,2844125
CMCL,20250225,10.45,10.60,10.14,10.23,49378
CMT,20250225,13.43,13.86,13.34,13.55,39646
CNL,20250225,6.450,6.562,6.010,6.47,66847
COE,20250225,20.08,20.08,19.00,19.84,12352
COHN,20250225,9.250,9.250,9.125,9.25,1584
CPHI,20250225,0.2359,0.2359,0.2000,0.212,1114946
CRF,20250225,8.030,8.240,8.030,8.17,1588528
CTGO,20250225,9.830,9.978,9.394,9.88,133626
CTM,20250225,0.8399,0.9900,0.7501,0.9812,8182053
CVM,20250225,0.3999,0.3999,0.3499,0.3585,1096003
CVR,20250225,14.13,14.13,13.85,13.93,4008
CVU,20250225,3.780,3.920,3.710,3.82,24436
DC,20250225,3.120,3.180,3.020,3.03,537354
DDC,20250225,0.2450,0.3068,0.2244,0.2599,8424131
DHY,20250225,2.170,2.170,2.150,2.17,619604
DIT,20250225,134.80,137.11,133.99,137.11,67
DMYY,20250225,10.80,10.80,10.80,10.8,2582
DNN,20250225,1.530,1.540,1.460,1.48,69318660
EAD,20250225,7.020,7.030,7.000,7.02,158111
ECF,20250225,9.830,9.835,9.700,9.78,43870
EFSH,20250225,0.1649,0.1727,0.1550,0.1634,859732
EIM,20250225,10.22,10.27,10.22,10.26,135781
ELA,20250225,6.500,6.500,6.220,6.38,22818
ELLO,20250225,15.61,16.00,15.55,16,753
ELMD,20250225,26.97,27.30,25.96,26.76,109237
EMX,20250225,1.790,1.810,1.745,1.8,423203
ENX,20250225,9.810,9.810,9.710,9.81,31609
EONR,20250225,0.5999,0.5999,0.5200,0.544,492650
EP,20250225,6.700,6.800,6.440,6.7,18898
EPM,20250225,5.070,5.070,4.950,4.98,210612
EQX,20250225,6.810,6.820,6.410,6.48,6905788
ERC,20250225,9.260,9.310,9.240,9.24,98983
ESBA,20250225,8.520,8.560,8.410,8.41,5005
ESP,20250225,26.00,26.53,26.00,26.02,8592
EVBN,20250225,42.65,43.21,42.65,42.97,43946
EVI,20250225,16.43,16.74,16.30,16.57,14126
FAX,20250225,15.73,15.86,15.72,15.85,123769
FCO,20250225,6.010,6.070,5.880,5.96,60187
FISK,20250225,8.760,8.760,8.760,8.76,100
FLYX,20250225,3.530,3.690,2.900,3.14,41829
FOXO,20250225,0.1777,0.1780,0.1515,0.1632,6016972
FRD,20250225,15.65,16.68,15.50,16.68,13271
