<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
ACU,20250409,36.85,40.98,36.85,40.00,24 919
AE,20250409,15.05,18.28,15.05,18.17,32 718
AEF,20250409,4.510,4.780,4.450,4.770,232 600
AEON,20250409,0.4300,0.4359,0.3832,0.4285,721 949
AIM,20250409,2.470,2.520,2.380,2.460,59 300
AIRI,20250409,3.130,3.395,3.080,3.300,12 624
AMBI,20250409,4.610,4.970,4.610,4.660,6 228
AMBO,20250409,2.710,2.765,2.500,2.650,6 686
AMS,20250409,2.650,2.700,2.589,2.650,33 923
APT,20250409,4.260,4.459,4.200,4.380,28 569
AREN,20250409,1.840,2.020,1.660,1.940,55 231
ARMN,20250409,4.460,4.885,4.405,4.880,2 267 938
ARMP,20250409,1.100,1.100,0.8981,0.9500,105 202
ASM,20250409,1.560,1.730,1.530,1.710,3 870 071
ATCH,20250409,0.4830,0.5540,0.4506,0.5501,943 670
ATEK,20250409,8.000,8.000,8.000,8.000,174
ATNM,20250409,1.180,1.350,1.140,1.260,580 890
AUMN,20250409,0.1750,0.1948,0.1502,0.1850,47 116
AUST,20250409,1.090,1.311,1.080,1.210,134 817
AWX,20250409,2.500,2.500,2.430,2.500,9 489
AXIL,20250409,5.011,5.940,4.750,4.880,16 143
AZTR,20250409,0.2732,0.2800,0.2572,0.2800,306 820
BATL,20250409,1.370,1.376,1.200,1.330,104 423
BCV,20250409,16.07,16.80,15.76,16.80,47 232
BDL,20250409,24.00,24.01,23.80,24.01,1 500
BEEP,20250409,4.150,4.390,4.010,4.300,56 339
BGI,20250409,1.040,1.050,0.9000,1.050,135 893
BHB,20250409,27.70,30.13,27.35,29.24,66 527
BHM,20250409,10.46,10.50,10.18,10.41,6 947
BKTI,20250409,36.72,42.20,35.84,40.95,81 682
BMTX,20250409,0,,,,
BQ,20250409,1.740,1.880,1.621,1.880,27 612
BRBS,20250409,3.030,3.230,2.980,3.170,198 584
BRN,20250409,1.470,1.485,1.440,1.450,13 731
BTG,20250409,2.790,2.930,2.720,2.900,67 594 151
BTTR,20250409,1.650,1.750,1.580,1.650,42 474
BURU,20250409,0.1697,0.1780,0.1602,0.1709,2 610 257
CANF,20250409,1.390,1.410,1.310,1.410,67 343
CATX,20250409,1.670,2.040,1.600,1.900,2 216 173
CBOE,20250409,0,,,47.77,
CCEL,20250409,5.470,5.685,5.010,5.250,19 404
CEF,20250409,27.00,27.42,26.93,27.37,1 548 456
CET,20250409,40.24,43.48,40.24,43.25,80 257
CEV,20250409,9.690,9.730,9.430,9.660,113 589
CHEB,20250409,10.38,10.38,10.35,10.35,830
CHRO,20250409,1.300,1.390,1.300,1.390,2 921
CIK,20250409,2.640,2.755,2.640,2.750,287 484
CIX,20250409,20.27,21.99,18.50,21.97,13 089
CKX,20250409,10.86,11.00,10.39,10.58,9 073
CLDI,20250409,0.4250,0.4430,0.3500,0.4280,679 090
CLM,20250409,6.650,7.300,6.552,7.290,4 439 326
CMCL,20250409,11.45,12.29,11.11,11.91,108 499
CMT,20250409,14.06,15.57,14.06,14.94,53 238
CNL,20250409,8.580,9.380,8.580,9.220,92 681
COE,20250409,16.90,18.30,16.90,17.07,13 919
COHN,20250409,7.520,7.520,6.942,7.000,11 314
CPHI,20250409,0.1419,0.1420,0.1205,0.1399,314 305
CRF,20250409,6.420,7.065,6.260,7.000,2 542 040
CTGO,20250409,9.510,10.32,9.500,10.21,188 117
CTM,20250409,0.8734,0.9787,0.8506,0.9689,1 619 824
CVM,20250409,0.1989,0.1999,0.1800,0.1970,1 220 764
CVR,20250409,9.750,10.40,9.500,10.40,5 892
CVU,20250409,3.210,3.590,3.050,3.520,38 457
CYBN,20250409,6.950,7.700,6.950,7.580,14 043
DC,20250409,2.620,2.750,2.530,2.660,741 725
DDC,20250409,0.1700,0.1700,0.0802,0.0845,748 609
DHY,20250409,1.910,2.000,1.900,1.980,1 130 365
DIT,20250409,123.00,123.00,118.00,121.00,152
DMF,20250409,6.870,6.920,6.735,6.920,52 852
DMYY,20250409,11.17,11.30,11.03,11.20,36 830
DNN,20250409,1.140,1.300,1.130,1.300,88 186 132
DSS,20250409,0.8329,0.8800,0.8200,0.8210,5 143
EAD,20250409,6.220,6.510,6.140,6.500,414 237
ECF,20250409,8.420,8.720,8.240,8.720,148 536
EFSH,20250409,0.1149,0.1188,0.0642,0.0707,906 205
EIM,20250409,9.600,9.660,9.270,9.660,506 693
ELA,20250409,5.730,6.490,5.730,6.190,21 655
ELLO,20250409,13.10,14.00,13.00,14.00,3 650
ELMD,20250409,22.25,23.90,21.99,23.53,65 623
EMX,20250409,1.830,1.930,1.810,1.870,615 223
ENSV,20250409,0.0270,0.0320,0.0250,0.0272,119 164
ENX,20250409,9.150,9.255,8.950,9.170,49 867
EONR,20250409,0.5059,0.5297,0.4610,0.5260,331 357
EP,20250409,0,,,,
EPM,20250409,4.320,4.550,4.160,4.480,331 102
EQX,20250409,5.970,6.335,5.760,6.250,15 498 958
ERC,20250409,8.690,8.910,8.560,8.885,128 501
ERH,20250409,10.08,10.40,10.00,10.36,32 019
ESBA,20250409,6.450,6.800,6.390,6.800,6 884
ESP,20250409,24.85,26.68,24.85,26.02,11 873
EVBN,20250409,34.97,37.60,34.41,36.89,26 212
EVE,20250409,161.02,195.44,160.49,189.54,1 855 011
EVI,20250409,17.36,18.46,16.59,18.23,15 311
EVM,20250409,8.930,8.990,8.750,8.840,298 997
EVV,20250409,9.400,9.780,9.310,9.670,391 593
FAX,20250409,14.65,15.18,14.38,15.07,282 884
FCO,20250409,5.600,5.944,5.550,5.860,98 507
FISK,20250409,7.400,7.400,7.400,7.400,185
FLYX,20250409,2.850,3.000,2.850,3.000,5 090
FOXO,20250409,0.1148,0.1260,0.1029,0.1260,5 290 482
FRD,20250409,14.01,14.66,13.96,14.37,17 166
