<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AACG,20250320,0.9200,0.9800,0.9100,0.9188,11 358
AADI,20250320,6 975.00Rp,7 100.00Rp,6 750.00Rp,6 825.00Rp,13 527 900
AAL,20250320,11.36,11.44,11.20,11.26,43 274 986
AAME,20250320,1.350,1.550,1.320,1.440,16 732
AAOI,20250320,20.93,21.74,20.72,21.08,2 947 887
AAON,20250320,80.39,82.41,79.34,79.42,629 495
AAPL,20250320,213.99,217.49,212.22,214.10,48 862 947
ABAT,20250320,1.070,1.100,1.040,1.040,614 460
ABCL,20250320,2.380,2.430,2.330,2.380,3 311 869
ABEO,20250320,5.360,5.410,4.950,5.140,1 272 365
ABL,20250320,7.520,7.800,7.400,7.420,365 017
ABLLL,20250320,26.28,26.28,25.41,25.67,28 680
ABLLW,20250320,1.500,1.500,1.500,1.500,281
ABLV,20250320,1.150,1.280,0.9800,1.040,175 646
ABLVW,20250320,-,-,-,-,20
ABNB,20250320,124.70,127.77,124.36,126.15,3 258 951
ABOS,20250320,1.260,1.270,1.160,1.180,230 630
ABSI,20250320,2.940,3.150,2.930,3.040,3 796 925
ABTS,20250320,3.700,3.900,3.700,3.790,3 907
ABUS,20250320,3.310,3.355,3.250,3.310,834 353
ABVC,20250320,0.6650,0.6699,0.6591,0.6650,32 828
ABVE,20250320,0.4365,0.4930,0.4200,0.4410,454 828
ABVEW,20250320,0.0284,0.0284,0.0220,0.0282,8 104
ABVX,20250320,6.750,7.110,6.615,7.060,176 786
ACAB,20250320,0.5100,0.5100,0.4500,0.4583,85 527
ACABU,20250320,0,,,,
ACABW,20250320,0,,,,
ACAD,20250320,79.60kr,82.50kr,79.50kr,81.40kr,494 180
ACB,20250320,4.350,5.020,4.330,4.570,3 396 029
ACCD,20250320,7.000,7.000,6.980,6.990,561 953
ACDC,20250320,7.580,7.810,7.440,7.730,392 494
ACET,20250320,0.7804,0.7900,0.7550,0.7643,173 826
ACGL,20250320,93.24,93.52,92.18,92.45,1 394 195
ACGLN,20250320,17.81,17.92,17.75,17.82,40 020
ACGLO,20250320,21.23,21.31,21.19,21.27,23 891
ACHC,20250320,29.16,29.91,28.91,29.01,1 605 793
ACHL,20250320,1.480,1.500,1.445,1.480,1 204 122
ACHV,20250320,2.800,3.059,2.705,2.750,309 026
ACIC,20250320,12.01,12.17,11.94,11.99,113 149
ACIU,20250320,2.190,2.250,2.160,2.160,118 958
ACIW,20250320,53.07,54.05,53.07,53.50,411 347
ACLS,20250320,56.42,57.74,56.42,56.72,405 750
ACLX,20250320,70.67,72.46,69.77,71.39,597 095
ACMR,20250320,28.44,29.18,27.08,27.50,2 317 338
ACNB,20250320,41.50,42.39,41.25,41.25,38 576
ACNT,20250320,12.89,12.96,12.61,12.90,32 616
ACON,20250320,0.7500,0.8000,0.7300,0.8000,1 727 459
ACONW,20250320,0.0500,0.0527,0.0450,0.0475,8 780
ACRS,20250320,1.550,1.640,1.530,1.570,746 918
ACRV,20250320,5.470,5.520,5.140,5.140,14 471
ACT,20250320,33.73,34.31,33.73,33.97,188 106
ACTG,20250320,3.480,3.485,3.395,3.450,311 950
ACTU,20250320,7.300,7.340,6.790,6.990,118 866
ACVA,20250320,15.14,15.83,14.89,15.69,5 773 327
ACXP,20250320,0.4190,0.4299,0.4070,0.4190,126 744
ADAG,20250320,1.760,1.830,1.730,1.780,20 455
ADAP,20250320,0.4300,0.4330,0.2614,0.2800,14 026 151
ADBE,20250320,386.90,397.82,385.80,389.61,4 009 500
ADD,20250320,0.9410,0.9900,0.9177,0.9177,303 264
ADEA,20250320,13.64,13.96,13.62,13.81,477 530
ADGM,20250320,0.9713,0.9713,0.8650,0.8650,39 731
ADI,20250320,208.16,208.16,204.81,205.90,2 775 654
ADIL,20250320,0.7300,0.7300,0.6892,0.7190,109 239
ADMA,20250320,20.17,20.29,19.43,19.65,4 241 742
ADN,20250320,5.380,5.380,5.104,5.340,4 557
ADNWW,20250320,0.0134,0.0134,0.0134,0.0134,2 001
ADP,20250320,295.14,299.81,294.90,297.51,1 602 359
ADPT,20250320,7.480,7.810,7.380,7.750,1 864 425
ADSE,20250320,13.81,14.24,13.52,13.79,149 248
ADSEW,20250320,2.600,2.630,2.430,2.570,4 091
ADSK,20250320,268.05,271.47,266.14,267.82,1 465 445
ADTN,20250320,8.920,9.200,8.920,9.040,678 160
ADTX,20250320,11.68,12.92,10.35,10.69,17 178 256
ADUS,20250320,90.26,92.66,89.87,90.90,156 330
ADV,20250320,18.05kr,20.50kr,18.05kr,20.20kr,482 272
ADVM,20250320,5.250,5.720,5.170,5.600,185 171
ADVWW,20250320,0,,,,
ADXN,20250320,7.980,7.980,7.660,7.660,965
AEAE,20250320,11.43,11.72,11.42,11.72,4 008
AEAEU,20250320,11.49,11.49,11.49,11.49,500
AEAEW,20250320,-,-,-,-,1
AEHL,20250320,0.1137,0.1174,0.1080,0.1118,689 910
AEHR,20250320,9.000,9.270,8.920,8.960,463 722
AEI,20250320,0.8690,0.9191,0.8400,0.8776,39 791
AEIS,20250320,104.63,106.70,104.59,105.83,177 635
AEMD,20250320,0.4000,0.4300,0.3901,0.4300,71 270
AENT,20250320,3.440,3.775,3.440,3.760,13 837
AENTW,20250320,-,-,-,-,500
AEP,20250320,105.80,106.59,105.55,106.21,2 946 235
AERT,20250320,0.6897,0.6897,0.6600,0.6600,4 617
AERTW,20250320,-,-,-,-,40
AEYE,20250320,0.6740,0.7000,0.6434,0.6903,496 237
AFBI,20250320,17.75,18.10,17.75,17.77,14 689
AFCG,20250320,6.370,6.480,6.350,6.350,174 731
AFJK,20250320,11.00,11.00,11.00,11.00,301
AFJKR,20250320,-,-,-,-,3 000
AFJKU,20250320,11.50,12.35,11.24,11.49,6 672
AFMD,20250320,0.8850,0.9028,0.8800,0.8970,101 380
AFRI,20250320,8.490,8.650,8.220,8.500,18 639
AFRIW,20250320,0.6281,0.7200,0.5711,0.6800,30 611
AFRM,20250320,46.87,49.94,46.81,47.95,7 503 769
AFYA,20250320,17.76,18.02,17.62,17.99,80 706
AGAE,20250320,1.100,1.140,1.082,1.140,51 478
AGBA,20250320,0.8300,0.8499,0.8050,0.8321,126 185
AGBAW,20250320,0,,,,
AGEN,20250320,1.700,1.780,1.635,1.670,467 195
AGFY,20250320,19.68,20.18,18.97,19.30,6 442
AGIO,20250320,31.39,32.88,31.34,32.71,461 543
AGMH,20250320,0.0768,0.0876,0.0740,0.0770,161 796 504
AGNC,20250320,10.35,10.36,10.27,10.29,17 485 197
AGNCL,20250320,25.50,25.60,25.45,25.50,9 387
AGNCM,20250320,25.46,25.46,25.35,25.37,4 654
AGNCN,20250320,26.30,26.30,26.18,26.24,18 716
AGNCO,20250320,25.86,25.90,25.85,25.86,15 508
AGNCP,20250320,25.36,25.43,25.36,25.41,19 985
AGRI,20250320,1.420,1.499,1.420,1.460,11 487
AGYS,20250320,75.24,76.26,74.74,75.09,156 790
AHCO,20250320,0,,,,
AHG,20250320,1.270,1.280,1.190,1.260,1 748
AIEV,20250320,0.2000,0.2086,0.1919,0.2000,910 965
AIFF,20250320,4.640,5.870,4.630,5.120,2 410 974
AIFU,20250320,0.3300,0.3470,0.3200,0.3203,325 238
AIHS,20250320,0.8650,0.8800,0.8650,0.8800,2 871
AILE,20250320,0,,,,
AILEW,20250320,0,,,,
AIMAU,20250320,12.00,12.00,12.00,12.00,200
AIMAW,20250320,-,-,-,-,135
AIMBU,20250320,12.25,12.25,12.25,12.25,500
AIMD,20250320,0.5000,0.5201,0.4705,0.5201,52 881
AIMDW,20250320,-,-,-,-,2 096
AIOT,20250320,5.970,6.190,5.810,5.820,941 232
AIP,20250320,7.790,8.040,7.755,7.900,84 360
AIRE,20250320,1.270,1.390,1.265,1.340,121 578
AIRG,20250320,4.210,4.285,4.010,4.150,42 628
AIRJ,20250320,7.590,7.930,7.490,7.640,42 319
AIRJW,20250320,-,-,-,-,196
AIRS,20250320,2.970,3.015,2.690,2.810,325 635
AIRT,20250320,17.70,17.71,17.12,17.12,1 690
AIRTP,20250320,17.30,17.30,17.16,17.23,1 224
AISP,20250320,4.590,4.661,4.200,4.260,704 857
AISPW,20250320,1.240,1.280,1.050,1.050,40 594
AITR,20250320,10.95,10.95,10.95,10.95,410
AITRR,20250320,-,-,-,-,100
AITRU,20250320,11.20,11.20,11.20,11.20,100
AIXI,20250320,3.600,3.990,3.390,3.870,79 283
AKAM,20250320,81.76,82.58,81.35,81.55,1 862 481
AKAN,20250320,1.500,1.550,1.500,1.530,12 547
AKBA,20250320,2.260,2.351,1.950,2.040,26 546 368
AKRO,20250320,44.02,45.69,43.76,44.66,554 065
AKTS,20250320,5.100€,5.100€,4.740€,5.100€,25
AKTX,20250320,1.300,1.730,1.269,1.500,184 477
AKYA,20250320,1.631,1.740,1.615,1.680,123 476
ALAB,20250320,67.57,70.14,67.01,68.97,2 317 097
ALAR,20250320,7.300,7.300,6.460,6.610,404 882
ALBT,20250320,7.040,7.885,6.380,6.400,116 326
ALCE,20250320,0,,,,
ALCO,20250320,29.24,29.65,29.08,29.44,64 547
ALCY,20250320,11.24,11.30,11.23,11.30,68 608
ALCYU,20250320,0,,,,
ALCYW,20250320,-,-,-,-,2
ALDFU,20250320,10.18,10.21,10.18,10.21,3 848
ALDX,20250320,6.500,6.870,6.435,6.720,460 775
ALEC,20250320,1.330,1.350,1.285,1.300,408 964
ALF,20250320,10.23,10.23,10.23,10.23,1 431
ALFUU,20250320,10.26,10.26,10.26,10.26,176
ALFUW,20250320,-,-,-,-,250 000
ALGM,20250320,26.79,27.41,26.60,26.84,1 999 944
ALGN,20250320,165.17,170.72,163.90,168.81,1 228 042
ALGS,20250320,11.45,12.19,11.28,11.52,63 788
ALGT,20250320,54.07,54.91,52.76,53.03,519 158
ALHC,20250320,16.74,17.38,16.72,17.18,2 295 394
ALKS,20250320,34.03,34.47,33.71,33.92,1 267 775
ALKT,20250320,25.77,26.38,25.75,26.27,935 763
ALLK,20250320,0.2509,0.2590,0.2494,0.2512,483 528
