<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AACG,20250327,1.020,1.020,0.9603,0.9900,15 924
AADI,20250327,6 575.00Rp,6 600.00Rp,6 500.00Rp,6 525.00Rp,5 145 500
AAL,20250327,11.32,11.35,11.09,11.14,53 377 925
AAME,20250327,1.740,1.790,1.740,1.750,8 221
AAOI,20250327,19.20,19.40,17.50,17.78,3 099 292
AAON,20250327,81.10,81.94,79.72,80.24,484 864
AAPL,20250327,221.39,224.99,220.56,223.85,37 052 851
ABAT,20250327,1.010,1.220,1.000,1.180,3 169 497
ABCL,20250327,2.420,2.420,2.290,2.360,2 770 475
ABEO,20250327,5.000,5.110,4.989,5.040,412 873
ABL,20250327,7.230,7.370,7.130,7.150,171 528
ABLLL,20250327,25.40,25.72,24.09,25.04,83 857
ABLLW,20250327,1.140,1.570,1.120,1.470,1 503
ABLV,20250327,0.9894,0.9980,0.9031,0.9031,8 251
ABLVW,20250327,-,-,-,-,100
ABNB,20250327,126.02,127.09,123.43,125.65,4 904 079
ABOS,20250327,1.250,1.280,1.175,1.230,378 686
ABSI,20250327,2.860,2.930,2.800,2.810,2 791 737
ABTS,20250327,3.160,3.160,3.160,3.160,513
ABUS,20250327,3.350,3.390,3.200,3.270,1 448 073
ABVC,20250327,0.7240,0.8161,0.7145,0.7990,153 462
ABVE,20250327,0.6800,0.7000,0.6100,0.6897,187 335
ABVEW,20250327,0.0233,0.0233,0.0231,0.0231,1 402
ABVX,20250327,6.900,6.990,6.520,6.820,105 488
ACAB,20250327,0.4121,0.4349,0.4100,0.4116,49 521
ACABU,20250327,0,,,,
ACABW,20250327,0,,,,
ACAD,20250327,81.10kr,81.40kr,80.20kr,81.40kr,68 422
ACB,20250327,4.450,4.800,4.410,4.620,2 666 942
ACCD,20250327,6.980,7.000,6.980,7.000,284 965
ACDC,20250327,8.030,8.270,7.940,8.200,512 866
ACET,20250327,0.9000,0.9141,0.8272,0.8500,276 850
ACGL,20250327,96.24,97.31,95.27,96.94,1 585 661
ACGLN,20250327,17.47,17.64,17.40,17.59,57 116
ACGLO,20250327,20.90,21.05,20.74,21.04,36 508
ACHC,20250327,29.67,30.23,29.31,30.12,1 480 453
ACHL,20250327,1.480,1.500,1.445,1.480,1 204 122
ACHV,20250327,2.930,2.970,2.850,2.900,97 196
