<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AACG,20241121,1,1.02,0.99,1.01,33300
AADI,20241121,2.23,2.4,2.23,2.28,196700
AADR,20241121,67.45,67.45,67.45,67.45,100
AAL,20241121,14.47,14.575,14.175,14.2,20758500
AAME,20241121,1.57,1.63,1.53,1.63,2600
AAOI,20241121,36.99,38.86,34.86,35.5,6408300
AAON,20241121,132.54,137.2,132.54,135.56,463600
AAPB,20241121,28.1,28.84,27.8105,28.47,30800
AAPD,20241121,16.81,17.0279,16.71,16.83,182200
AAPL,20241121,228.88,230.155,225.7103,228.52,42108300
AAPU,20241121,36.11,36.4987,35.1243,35.99,386600
AAXJ,20241121,74.02,74.21,73.77,74.12,176200
ABAT,20241121,0.7697,0.77,0.73,0.76,859700
ABCL,20241121,2.66,2.77,2.61,2.72,1428300
ABCS,20241121,29.71,29.95,29.71,29.9448,1200
ABEO,20241121,5.79,5.987,5.62,5.79,306500
ABL,20241121,8.85,8.93,8.66,8.71,39300
ABLLL,20241121,26.26,26.5,26.26,26.375,3000
ABLLW,20241121,1.4,1.41,1.35,1.38,19200
ABLV,20241121,0.86,0.89,0.8164,0.86,31700
ABNB,20241121,134.18,134.95,132.58,133.26,4061100
ABOS,20241121,2.4,2.4,2.25,2.31,129000
ABP,20241121,3.34,3.67,3.09,3.18,35700
ABSI,20241121,2.66,2.695,2.52,2.55,1673700
ABTS,20241121,0.63,0.65,0.625,0.6399,41500
ABUS,20241121,3.44,3.56,3.428,3.46,922800
ABVC,20241121,0.585,0.59,0.53,0.5499,89000
ABVE,20241121,0.688,0.69,0.582,0.6121,1202300
ABVEW,20241121,0.0151,0.02,0.0151,0.0181,22000
ABVX,20241121,8.8,8.8,8.5089,8.7,75700
ACAD,20241121,16.04,16.42,15.66,16.18,1209800
ACB,20241121,4.26,4.41,4.195,4.3,1039100
ACCD,20241121,3.57,3.725,3.515,3.71,1967400
ACDC,20241121,7.26,7.78,7.25,7.55,790300
ACET,20241121,0.97,0.9802,0.9116,0.914,858200
ACGL,20241121,95.66,98.78,95.515,98.59,1923600
ACGLN,20241121,19.88,20.1198,19.83,19.97,16400
ACGLO,20241121,22.6,22.77,22.56,22.77,20300
ACHC,20241121,38.78,38.946,37.9,38.59,1467200
ACHL,20241121,1.05,1.08,1.05,1.07,96500
ACHV,20241121,4.25,4.37,4.19,4.33,101400
ACIC,20241121,13.16,13.33,12.96,13.32,116900
ACIU,20241121,3.23,3.3525,3.16,3.29,66900
ACIW,20241121,55.17,55.83,54.88,55.72,529800
ACLS,20241121,71.85,73.96,70.8,73.28,582300
ACLX,20241121,87.91,89.37,85.875,87.22,324100
ACMR,20241121,18.74,19.61,18.59,19.18,915900
ACNB,20241121,47.5,48.3952,46.93,47.62,23400
ACNT,20241121,10.41,10.41,10.24,10.33,20300
ACOG,20241121,5.85,5.85,5.7,5.7538,102100
ACON,20241121,0.175,0.1797,0.171,0.1789,83000
ACRS,20241121,4.25,4.55,4.07,4.32,2965700
ACRV,20241121,6.5,6.68,6.43,6.44,27200
ACT,20241121,34.05,34.44,33.8516,34.39,256000
ACTG,20241121,4.46,4.54,4.46,4.53,131300
ACTU,20241121,8.862,9,8.7301,9,79300
ACVA,20241121,21.51,22.22,21.1201,21.54,2310500
ACWI,20241121,119.95,120.265,119.105,120.01,3614900
ACWX,20241121,53.56,53.76,53.36,53.7,1407300
ACXP,20241121,1.47,1.47,1.26,1.3,320000
ADAG,20241121,2.15,2.37,2.15,2.26,24800
ADAP,20241121,0.66,0.6825,0.6309,0.6366,789700
ADBE,20241121,502.1,508.57,493.1,504.44,2002000
ADD,20241121,5.75,6.49,5.4,5.41,57100
ADEA,20241121,11.59,12.16,11.42,12.1,678700
ADGM,20241121,1.95,2.3,1.9,2.28,88100
ADI,20241121,212.29,215.01,210.05,213.96,2540500
ADIL,20241121,1.01,1.02,0.9997,1.02,58000
ADMA,20241121,21.6,21.7,20.87,21.3,2265300
ADN,20241121,7.02,7.91,6.9,7.61,98400
ADNWW,20241121,0.011,0.013,0.0096,0.0129,276000
ADP,20241121,300,304.96,298.81,304.57,1810600
ADPT,20241121,4.39,4.49,4.27,4.37,1586000
ADSE,20241121,13.64,13.9,13.44,13.68,66900
ADSEW,20241121,3.15,3.3,3.15,3.3,2600
ADSK,20241121,310,317.45,308.25,315.41,1602200
ADTN,20241121,7.85,8.225,7.78,8.16,904800
ADTX,20241121,0.3388,0.3388,0.3161,0.3245,942400
ADUR,20241121,5.52,5.55,5.3,5.54,76500
ADUS,20241121,121.53,121.53,118.305,120.84,125000
ADV,20241121,3.39,3.49,3.32,3.44,352800
ADVM,20241121,6.11,6.16,5.7,5.75,873700
ADVWW,20241121,0.027,0.027,0.027,0.027,700
ADXN,20241121,7.81,8.605,7.47,8.11,29200
AEHL,20241121,0.251,0.254,0.2133,0.254,746400
AEHR,20241121,11.42,11.91,11.22,11.7,732800
AEI,20241121,1.15,1.15,1.1,1.1,11900
AEIS,20241121,111.53,114.025,110.84,112.53,155500
AEMD,20241121,0.383,0.3949,0.38,0.3854,97400
AENT,20241121,4.64,4.76,4.22,4.58,52100
AEP,20241121,97.11,98.15,96.405,98.08,2849700
AERT,20241121,1.215,1.215,1.15,1.15,1700
AEYE,20241121,25.35,26.2199,24.56,25.24,127300
AFBI,20241121,21.41,21.5199,21.35,21.46,15500
AFCG,20241121,9.7,9.7,9.6,9.67,103600
AFJK,20241121,10.6,10.6094,10.59,10.6094,699400
AFMD,20241121,2.83,2.96,2.64,2.64,287100
AFRI,20241121,10.35,10.35,10.06,10.18,6900
AFRIW,20241121,1.16,1.16,1.15,1.15,600
AFRM,20241121,63.23,66.6107,62.53,65.74,10112400
AFYA,20241121,16.37,16.55,16.205,16.26,78300
AGAE,20241121,1.03,1.1,1.03,1.04,15900
AGEN,20241121,2.76,2.875,2.61,2.86,540600
AGFY,20241121,27.01,36.87,25.14,35.98,740500
AGIO,20241121,55,56.27,53.928,55.54,368800
AGIX,20241121,27.85,28.11,27.7893,28.1,1600
